run_mode,lookback,rebalance_interval,status,strategy_return_pct,benchmark_return_pct,alpha,beta,sharpe,max_drawdown_pct,cagr_pct,benchmark_cagr_pct,annualized_excess_pct,calmar,positive_annualized_excess,calmar_ge_0_3,step04_numeric_gate,image_file,source_note
momentum,63,5,complete,47.09,47.47,0.01,0.47,0.14,43.69,6.642550842405126,6.688419150117952,-0.04586830771282635,0.15203824313126862,False,False,False,Snipaste_2026-07-16_00-16-05.png,补图替换原运行中截图
momentum,63,1,complete,85.11,47.47,0.06,0.44,0.37,26.27,10.808135364525494,6.688419150117952,4.119716214407543,0.41142502339267206,True,True,True,codex-clipboard-ee140636-28e2-409f-b314-a2fa1966491b.png,早期截图OCR；参数由代码区或红色标注复核
momentum,31,20,complete,64.77,47.47,0.04,0.41,0.28,21.9,8.67918100257732,6.688419150117952,1.9907618524593662,0.39630963482088216,True,True,False,codex-clipboard-0dacdd9c-5dee-4835-ae1e-59bb556d9c1d.png,早期截图OCR；参数由代码区或红色标注复核
momentum,31,10,complete,40.51,47.47,0.01,0.42,0.11,23.91,5.832211727679804,6.688419150117952,-0.8562074224381488,0.24392353524382282,False,False,False,codex-clipboard-17e6add0-01bb-481b-8008-25e98fe6ef9b.png,早期截图OCR；参数由代码区或红色标注复核
momentum,31,5,complete,24.76,47.47,-0.02,0.48,-0.01,37.54,3.755842448300739,6.688419150117952,-2.9325767018172133,0.10004907960310973,False,False,False,codex-clipboard-890a9925-ed84-409f-aaa4-c7e613663db1.png,早期截图OCR；参数由代码区或红色标注复核
momentum,31,1,complete,15.24,47.47,-0.03,0.41,-0.09,28.8,2.392278725667274,6.688419150117952,-4.2961404244506785,0.08306523353011366,False,False,False,codex-clipboard-edb5ad80-29be-47a8-8b47-6c89d53074f3.png,早期截图OCR；参数由代码区或红色标注复核
momentum,14,20,complete,14.09,47.47,-0.03,0.52,-0.09,50.87,2.221267885249878,6.688419150117952,-4.4671512648680745,0.043665576670923495,False,False,False,codex-clipboard-d140e4c4-5522-4409-b282-e613b528d6e3.png,早期截图OCR；参数由代码区或红色标注复核
momentum,14,10,complete,34.39,47.47,0.0,0.36,0.07,36.12,5.049621588755193,6.688419150117952,-1.6387975613627592,0.13980126214715374,False,False,False,codex-clipboard-815e359f-f029-4ff4-902c-95859039bf8a.png,早期截图OCR；参数由代码区或红色标注复核
momentum,14,5,complete,8.63,47.47,-0.04,0.43,-0.14,39.95,1.389184499838203,6.688419150117952,-5.299234650279749,0.03477307884451071,False,False,False,codex-clipboard-019170ab-6c8a-4675-8d63-7720ce47c195.png,早期截图OCR；参数由代码区或红色标注复核
momentum,14,1,complete,-0.74,47.47,-0.05,0.37,-0.23,43.61,-0.12371533987727279,6.688419150117952,-6.812134489995225,-0.002836857140042944,False,False,False,codex-clipboard-37c45808-6741-41ae-aad1-0a3927e6cd5f.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,252,20,complete,27.05,47.47,-0.02,0.67,0.01,43.7,4.070852368150701,6.688419150117952,-2.617566781967251,0.09315451643365448,False,False,False,codex-clipboard-203be421-a4d0-4185-9826-43f36bd37da9.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,252,10,complete,26.06,47.47,-0.02,0.67,0.0,43.74,3.9352544945252754,6.688419150117952,-2.753164655592677,0.0899692385579624,False,False,False,codex-clipboard-c0a31abd-48f2-4d56-b226-001365b99e03.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,252,5,complete,42.26,47.47,0.0,0.67,0.1,43.71,6.050763795736636,6.688419150117952,-0.6376553543813168,0.1384297368047732,False,False,False,codex-clipboard-b980754f-8a29-4ab8-9dce-a211a8007dc9.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,252,1,complete,24.91,47.47,-0.02,0.65,-0.01,43.7,3.7766231277828632,6.688419150117952,-2.911796022335089,0.08642158187146139,False,False,False,codex-clipboard-c5309318-4c3a-4de6-bbef-9ac54244dfa8.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,126,20,complete,17.6,47.47,-0.03,0.52,-0.06,43.7,2.7388153319287234,6.688419150117952,-3.949603818189229,0.0626731197237694,False,False,False,codex-clipboard-91245d6c-ad22-44d8-9952-eb9c3658a4da.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,126,10,complete,26.85,47.47,-0.01,0.56,0.01,43.74,4.043530007086793,6.688419150117952,-2.6448891430311594,0.09244467323015072,False,False,False,codex-clipboard-3c0b8088-5233-4be7-a8e1-765e9330c400.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,126,5,complete,12.44,47.47,-0.03,0.51,-0.1,50.57,1.9733780114163935,6.688419150117952,-4.715041138701559,0.03902270143200303,False,False,False,codex-clipboard-9a07b88f-0ebf-4bc8-9df0-64a1e0f49350.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,126,1,complete,-21.84,47.47,-0.1,0.53,-0.4,53.47,-4.02368045698609,6.688419150117952,-10.712099607104042,-0.0752511774263342,False,False,False,codex-clipboard-cb2224dc-d65f-492d-8f73-c7d613370ec4.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,63,20,complete,37.27,47.47,0.0,0.5,0.08,41.95,5.421519651526907,6.688419150117952,-1.2668994985910453,0.12923765557871053,False,False,False,codex-clipboard-e8d40da6-b2c5-43d4-b4b7-005906aee2c2.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,63,10,complete,56.63,47.47,0.03,0.48,0.2,34.7,7.765353531571728,6.688419150117952,1.0769343814537757,0.2237854043680613,True,False,False,codex-clipboard-4c30d83b-add8-4671-b412-972ae46dac17.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,63,5,complete,47.09,47.47,0.01,0.47,0.14,43.69,6.642550842405126,6.688419150117952,-0.04586830771282635,0.15203824313126862,False,False,False,codex-clipboard-66ba51f6-5ff5-4ff4-856d-a74c6b033762.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,63,1,complete,85.11,47.47,0.06,0.44,0.37,26.27,10.808135364525494,6.688419150117952,4.119716214407543,0.41142502339267206,True,True,True,codex-clipboard-f6da8a85-3694-471c-8243-554a1e4da8a1.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,31,20,complete,-64.77,47.47,0.04,0.41,0.28,21.9,-15.960116725416773,6.688419150117952,-22.648535875534726,-0.7287724532153779,False,False,False,codex-clipboard-5322105c-b4c4-44e8-b7dd-5bd4fa9832c0.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,31,10,complete,40.51,47.47,0.01,0.42,0.11,23.91,5.832211727679804,6.688419150117952,-0.8562074224381488,0.24392353524382282,False,False,False,Snipaste_2026-07-16_00-07-30.png,补图替换原运行中截图
m1_absolute,31,5,complete,24.76,47.47,-0.02,0.48,-0.01,37.54,3.755842448300739,6.688419150117952,-2.9325767018172133,0.10004907960310973,False,False,False,codex-clipboard-3736798b-ace1-469f-b432-da903969ac2d.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,31,1,complete,-15.24,47.47,-0.03,0.41,-0.09,28.8,-2.7181491649982847,6.688419150117952,-9.406568315116237,-0.09438017934021821,False,False,False,codex-clipboard-5c0f621d-2c08-4f55-afe2-c5d8db71aba8.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,14,20,complete,14.09,47.47,-0.03,0.52,-0.09,50.87,2.221267885249878,6.688419150117952,-4.4671512648680745,0.043665576670923495,False,False,False,codex-clipboard-a9b1d37d-a5be-4b4d-96a9-5e68ea486fea.png,早期截图OCR；参数由代码区或红色标注复核
m1_absolute,14,10,complete,34.39,47.47,0.0,0.36,0.07,36.12,5.049621588755193,6.688419150117952,-1.6387975613627592,0.13980126214715374,False,False,False,codex-clipboard-5f78c500-ad95-480b-a671-b3a57e76ca11.png,早期截图OCR；参数由代码区或红色标注复核
