date,159915,159928,510300,511010,511260,512010,512170,512400,512480,512660,512690,512800,512880,512980,515030,515220,515230,515790
2015-01-05,1.424,0.3,2.889,99.62,,0.257,,,,,,,,,,,,
2015-01-06,1.502,0.302,2.864,99.686,,0.266,,,,,,,,,,,,
2015-01-07,1.474,0.299,2.863,99.816,,0.261,,,,,,,,,,,,
2015-01-08,1.493,0.299,2.783,99.842,,0.261,,,,,,,,,,,,
2015-01-09,1.503,0.295,2.757,100.039,,0.259,,,,,,,,,,,,
2015-01-12,1.54,0.293,2.746,100.314,,0.258,,,,,,,,,,,,
2015-01-13,1.551,0.292,2.739,100.552,,0.261,,,,,,,,,,,,
2015-01-14,1.536,0.289,2.731,100.666,,0.259,,,,,,,,,,,,
2015-01-15,1.534,0.292,2.831,100.981,,0.26,,,,,,,,,,,,
2015-01-16,1.592,0.293,2.863,101.541,,0.263,,,,,,,,,,,,
2015-01-19,1.579,0.281,2.497,101.867,,0.255,,,,,,,,,,,,
2015-01-20,1.657,0.288,2.618,101.872,,0.26,,,,,,,,,,,,
2015-01-21,1.668,0.294,2.773,101.939,,0.262,,,,,,,,,,,,
2015-01-22,1.683,0.296,2.779,101.967,,0.267,,,,,,,,,,,,
2015-01-23,1.638,0.293,2.796,102.017,,0.265,,,,,,,,,,,,
2015-01-26,1.686,0.299,2.83,102.144,,0.27,,,,,,,,,,,,
2015-01-27,1.688,0.299,2.794,102.243,,0.273,,,,,,,,,,,,
2015-01-28,1.668,0.295,2.737,102.173,,0.271,,,,,,,,,,,,
2015-01-29,1.652,0.292,2.7,102.013,,0.266,,,,,,,,,,,,
2015-01-30,1.623,0.291,2.657,101.637,,0.266,,,,,,,,,,,,
2015-02-02,1.639,0.287,2.58,101.781,,0.265,,,,,,,,,,,,
2015-02-03,1.693,0.29,2.659,101.997,,0.263,,,,,,,,,,,,
2015-02-04,1.698,0.288,2.62,102.155,,0.26,,,,,,,,,,,,
2015-02-05,1.709,0.285,2.58,102.357,,0.26,,,,,,,,,,,,
2015-02-06,1.661,0.282,2.53,102.776,,0.255,,,,,,,,,,,,
2015-02-09,1.645,0.286,2.568,102.919,,0.255,,,,,,,,,,,,
2015-02-10,1.685,0.286,2.635,102.264,,0.255,,,,,,,,,,,,
2015-02-11,1.705,0.29,2.657,102.811,,0.258,,,,,,,,,,,,
2015-02-12,1.72,0.293,2.671,103.097,,0.26,,,,,,,,,,,,
2015-02-13,1.761,0.295,2.693,103.286,,0.262,,,,,,,,,,,,
2015-02-16,1.83,0.298,2.722,103.001,,0.264,,,,,,,,,,,,
2015-02-17,1.82,0.298,2.753,103.222,,0.265,,,,,,,,,,,,
2015-02-25,1.803,0.297,2.699,103.228,,0.266,,,,,,,,,,,,
2015-02-26,1.814,0.3,2.802,103.031,,0.266,,,,,,,,,,,,
2015-02-27,1.863,0.301,2.795,103.053,,0.267,,,,,,,,,,,,
2015-03-02,1.914,0.302,2.823,102.731,,0.268,,,,,,,,,,,,
2015-03-03,1.883,0.299,2.725,102.683,,0.265,,,,,,,,,,,,
2015-03-04,1.94,0.304,2.754,102.759,,0.273,,,,,,,,,,,,
2015-03-05,1.938,0.306,2.724,102.58,,0.274,,,,,,,,,,,,
2015-03-06,1.88,0.305,2.702,102.546,,0.268,,,,,,,,,,,,
2015-03-09,1.927,0.312,2.77,102.199,,0.272,,,,,,,,,,,,
2015-03-10,1.972,0.313,2.745,102.071,,0.273,,,,,,,,,,,,
2015-03-11,1.96,0.312,2.75,102.624,,0.272,,,,,,,,,,,,
2015-03-12,1.94,0.312,2.814,102.627,,0.272,,,,,,,,,,,,
2015-03-13,1.992,0.316,2.834,102.541,,0.275,,,,,,,,,,,,
2015-03-16,2.061,0.323,2.923,102.539,,0.284,,,,,,,,,,,,
2015-03-17,2.053,0.327,2.97,102.602,,0.282,,,,,,,,,,,,
2015-03-18,2.099,0.333,3.069,102.578,,0.287,,,,,,,,,,,,
2015-03-19,2.095,0.33,3.049,102.58,,0.283,,,,,,,,,,,,
2015-03-20,2.126,0.332,3.103,102.597,,0.305,,,,,,,,,,,,
2015-03-23,2.206,0.339,3.181,102.667,,0.292,,,,,,,,,,,,
2015-03-24,2.273,0.339,3.177,102.666,,0.296,,,,,,,,,,,,
2015-03-25,2.288,0.342,3.153,102.676,,0.298,,,,,,,,,,,,
2015-03-26,2.19,0.346,3.156,102.647,,0.294,,,,,,,,,,,,
2015-03-27,2.228,0.347,3.186,102.564,,0.295,,,,,,,,,,,,
2015-03-30,2.193,0.349,3.312,102.062,,0.302,,,,,,,,,,,,
2015-03-31,2.247,0.346,3.267,101.37,,0.299,,,,,,,,,,,,
2015-04-01,2.296,0.351,3.333,101.743,,0.305,,,,,,,,,,,,
2015-04-02,2.369,0.354,3.327,101.944,,0.308,,,,,,,,,,,,
2015-04-03,2.391,0.359,3.393,101.823,,0.31,,,,,,,,,,,,
2015-04-07,2.438,0.368,3.466,101.748,,0.319,,,,,,,,,,,,
2015-04-08,2.377,0.368,3.5,101.579,,0.314,,,,,,,,,,,,
2015-04-09,2.466,0.364,3.469,101.653,,0.311,,,,,,,,,,,,
2015-04-10,2.424,0.375,3.568,101.711,,0.321,,,,,,,,,,,,
2015-04-13,2.451,0.382,3.64,101.79,,0.336,,,,,,,,,,,,
2015-04-14,2.44,0.382,3.642,101.967,,0.338,,,,,,,,,,,,
2015-04-15,2.33,0.371,3.605,101.936,,0.327,,,,,,,,,,,,
2015-04-16,2.375,0.384,3.748,102.621,,0.328,,,,,,,,,,,,
2015-04-17,2.368,0.385,3.826,102.637,,0.331,,,,,,,,,,,,
2015-04-20,2.318,0.382,3.726,102.984,,0.321,,,,,,,,,,,,
2015-04-21,2.496,0.401,3.821,103.041,,0.325,,,,,,,,,,,,
2015-04-22,2.524,0.405,3.946,103.266,,0.336,,,,,,,,,,,,
2015-04-23,2.598,0.405,3.941,103.161,,0.335,,,,,,,,,,,,
2015-04-24,2.645,0.404,3.924,102.974,,0.338,,,,,,,,,,,,
2015-04-27,2.65,0.406,4.021,103.264,,0.34,,,,,,,,,,,,
2015-04-28,2.583,0.392,3.959,103.383,,0.33,,,,,,,,,,,,
2015-04-29,2.723,0.398,3.985,103.423,,0.335,,,,,,,,,,,,
2015-04-30,2.748,0.402,3.975,103.554,,0.334,,,,,,,,,,,,
2015-05-04,2.74,0.4,4.001,103.236,,0.335,,,,,,,,,,,,
2015-05-05,2.67,0.387,3.82,103.192,,0.321,,,,,,,,,,,,
2015-05-06,2.738,0.379,3.772,102.779,,0.327,,,,,,,,,,,,
2015-05-07,2.686,0.376,3.693,102.982,,0.322,,,,,,,,,,,,
2015-05-08,2.894,0.387,3.762,103.353,,0.329,,,,,,,,,,,,
2015-05-11,3.05,0.397,3.911,103.522,,0.341,,,,,,,,,,,,
2015-05-12,3.129,0.401,3.965,103.504,,0.345,,,,,,,,,,,,
2015-05-13,3.036,0.408,3.921,103.456,,0.344,,,,,,,,,,,,
2015-05-14,3.008,0.404,3.91,103.681,,0.342,,,,,,,,,,,,
2015-05-15,3.016,0.399,3.824,103.696,,0.337,,,,,,,,,,,,
2015-05-18,3.157,0.399,3.79,103.724,,0.342,,,,,,,,,,,,
2015-05-19,3.185,0.408,3.947,103.517,,0.35,,,,,,,,,,,,
2015-05-20,3.264,0.411,3.969,103.409,,0.36,,,,,,,,,,,,
2015-05-21,3.41,0.426,4.066,103.27,,0.373,,,,,,,,,,,,
2015-05-22,3.382,0.435,4.17,103.364,,0.369,,,,,,,,,,,,
2015-05-25,3.327,0.45,4.326,103.359,,0.379,,,,,,,,,,,,
2015-05-26,3.463,0.459,4.401,103.338,,0.387,,,,,,,,,,,,
2015-05-27,3.463,0.464,4.401,103.23,,0.393,,,,,,,,,,,,
2015-05-28,3.29,0.434,4.051,103.253,,0.368,,,,,,,,,,,,
2015-05-29,3.384,0.432,4.054,102.635,,0.379,,,,,,,,,,,,
2015-06-01,3.568,0.453,4.306,102.124,,0.4,,,,,,,,,,,,
2015-06-02,3.768,0.466,4.392,102.294,,0.405,,,,,,,,,,,,
2015-06-03,3.79,0.458,4.349,102.919,,0.403,,,,,,,,,,,,
2015-06-04,3.751,0.455,4.407,103.014,,0.392,,,,,,,,,,,,
2015-06-05,3.703,0.463,4.415,103.375,,0.394,,,,,,,,,,,,
2015-06-08,3.533,0.467,4.542,103.475,,0.391,,,,,,,,,,,,
2015-06-09,3.526,0.466,4.499,103.263,,0.388,,,,,,,,,,,,
2015-06-10,3.66,0.475,4.494,103.017,,0.395,,,,,,,,,,,,
2015-06-11,3.666,0.479,4.495,103.064,,0.401,,,,,,,,,,,,
2015-06-12,3.704,0.49,4.534,102.934,,0.405,,,,,,,,,,,,
2015-06-15,3.512,0.484,4.407,102.523,,0.4,,,,,,,,,,,,
2015-06-16,3.402,0.466,4.271,102.52,,0.387,,,,,,,,,,,,
2015-06-17,3.545,0.472,4.346,102.374,,0.39,,,,,,,,,,,,
2015-06-18,3.32,0.456,4.145,102.445,,0.381,,,,,,,,,,,,
2015-06-19,3.15,0.426,3.839,102.522,,0.361,,,,,,,,,,,,
2015-06-23,3.208,0.438,4.002,102.716,,0.366,,,,,,,,,,,,
2015-06-24,3.199,0.451,4.107,102.98,,0.374,,,,,,,,,,,,
2015-06-25,3.03,0.438,3.932,102.524,,0.369,,,,,,,,,,,,
2015-06-26,2.767,0.399,3.582,102.119,,0.34,,,,,,,,,,,,
2015-06-29,2.49,0.381,3.418,102.274,,0.312,,,,,,,,,,,,
2015-06-30,2.733,0.409,3.72,102.212,,0.343,,,,,,,,,,,,
2015-07-01,2.56,0.394,3.433,102.394,,0.35,,,,,,,,,,,,
2015-07-02,2.47,0.374,3.344,102.147,,0.335,,,,,,,,,,,,
2015-07-03,2.457,0.348,3.155,102.231,,0.315,,,,,,,,,,,,
2015-07-06,2.33,0.372,3.261,102.914,,0.312,,,,,,,,,,,,
2015-07-07,2.097,0.335,3.084,103.623,,0.281,,,,,,,,,,,,
2015-07-08,1.899,0.302,2.699,104.142,,0.253,,,,,,,,,,,,
2015-07-09,2.089,0.332,3.045,103.977,,0.278,,,,,,,,,,,,
2015-07-10,2.298,0.365,3.425,103.366,,0.306,,,,,,,,,,,,
2015-07-13,2.528,0.402,3.47,103.508,,0.337,,,,,,,,,,,,
2015-07-14,2.657,0.401,3.39,103.404,,0.35,,,,,,,,,,,,
2015-07-15,2.405,0.361,3.181,103.657,,0.325,,,,,,,,,,,,
2015-07-16,2.489,0.365,3.272,104.224,,0.33,,,,,,,,,,,,
2015-07-17,2.688,0.38,3.436,104.929,,0.343,,,,,,,,,,,,
2015-07-20,2.69,0.382,3.424,104.725,,0.337,,,,,,,,,,,,
2015-07-21,2.707,0.383,3.45,104.684,,0.333,,,,,,,,,,,,
2015-07-22,2.754,0.388,3.43,104.64,,0.336,,,,,,,,,,,,
2015-07-23,2.82,0.395,3.544,104.774,,0.347,,,,,,,,,,,,
2015-07-24,2.74,0.385,3.454,104.367,,0.341,,,,,,,,,,,,
2015-07-27,2.466,0.358,3.039,104.423,,0.316,,,,,,,,,,,,
2015-07-28,2.395,0.36,3.083,104.698,,0.315,,,,,,,,,,,,
2015-07-29,2.573,0.373,3.224,105.045,,0.327,,,,,,,,,,,,
2015-07-30,2.4,0.368,3.087,104.59,,0.322,,,,,,,,,,,,
2015-07-31,2.368,0.359,3.087,104.504,,0.322,,,,,,,,,,,,
2015-08-03,2.24,0.355,3.088,104.717,,0.319,,,,,,,,,,,,
2015-08-04,2.442,0.372,3.241,104.506,,0.336,,,,,,,,,,,,
2015-08-05,2.358,0.366,3.152,104.747,,0.333,,,,,,,,,,,,
2015-08-06,2.35,0.364,3.109,104.946,,0.33,,,,,,,,,,,,
2015-08-07,2.459,0.375,3.189,105.013,,0.335,,,,,,,,,,,,
2015-08-10,2.622,0.393,3.384,104.987,,0.344,,,,,,,,,,,,
2015-08-11,2.565,0.393,3.335,104.917,,0.339,,,,,,,,,,,,
2015-08-12,2.489,0.391,3.293,104.846,,0.334,,,,,,,,,,,,
2015-08-13,2.558,0.392,3.348,104.732,,0.335,,,,,,,,,,,,
2015-08-14,2.525,0.394,3.338,104.682,,0.333,,,,,,,,,,,,
2015-08-17,2.505,0.4,3.345,104.342,,0.334,,,,,,,,,,,,
2015-08-18,2.343,0.375,3.063,103.959,,0.32,,,,,,,,,,,,
2015-08-19,2.422,0.383,3.151,104.022,,0.335,,,,,,,,,,,,
2015-08-20,2.362,0.369,3.051,104.01,,0.325,,,,,,,,,,,,
2015-08-21,2.226,0.354,2.861,104.037,,0.313,,,,,,,,,,,,
2015-08-24,2.003,0.318,2.499,104.207,,0.282,,,,,,,,,,,,
2015-08-25,1.803,0.299,2.219,104.324,,0.258,,,,,,,,,,,,
2015-08-26,1.74,0.31,2.303,104.424,,0.268,,,,,,,,,,,,
2015-08-27,1.801,0.325,2.493,104.702,,0.275,,,,,,,,,,,,
2015-08-28,1.941,0.336,2.638,104.856,,0.287,,,,,,,,,,,,
2015-08-31,1.83,0.328,2.631,105.09,,0.28,,,,,,,,,,,,
2015-09-01,1.725,0.322,2.618,105.454,,0.276,,,,,,,,,,,,
2015-09-02,1.69,0.323,2.608,105.439,,0.275,,,,,,,,,,,,
2015-09-07,1.763,0.316,2.525,105.343,,0.279,,,,,,,,,,,,
2015-09-08,1.888,0.321,2.614,104.963,,0.287,,,,,,,,,,,,
2015-09-09,1.943,0.325,2.678,104.991,,0.293,,,,,,,,,,,,
2015-09-10,1.899,0.322,2.617,104.774,,0.291,,,,,,,,,,,,
2015-09-11,1.922,0.32,2.624,104.538,,0.289,,,,,,,,,,,,
2015-09-14,1.73,0.309,2.505,104.713,,0.276,,,,,,,,,,,,
2015-09-15,1.633,0.3,2.409,104.752,,0.265,,,,,,,,,,,,
2015-09-16,1.796,0.319,2.581,104.724,,0.284,,,,,,,,,,,,
2015-09-17,1.763,0.311,2.516,104.696,,0.275,,,,,,,,,,,,
2015-09-18,1.825,0.313,2.515,104.682,,0.279,,,,,,,,,,,,
2015-09-21,1.965,0.316,2.575,104.701,,0.284,,,,,,,,,,,,
2015-09-22,1.939,0.317,2.601,104.629,,0.284,,,,,,,,,,,,
2015-09-23,1.915,0.313,2.523,104.645,,0.281,,,,,,,,,,,,
2015-09-24,1.933,0.314,2.551,104.639,,0.281,,,,,,,,,,,,
2015-09-25,1.845,0.308,2.479,104.602,,0.274,,,,,,,,,,,,
2015-09-28,1.979,0.311,2.498,104.625,,0.278,,,,,,,,,,,,
2015-09-29,1.952,0.306,2.435,104.753,,0.274,,,,,,,,,,,,
2015-09-30,1.935,0.31,2.457,105.015,,0.272,,,,,,,,,,,,
2015-10-08,2.08,0.319,2.573,104.903,,0.289,,,,,,,,,,,,
2015-10-09,2.103,0.318,2.615,105.184,,0.287,,,,,,,,,,,,
2015-10-12,2.22,0.33,2.756,105.764,,0.296,,,,,,,,,,,,
2015-10-13,2.226,0.328,2.731,105.626,,0.294,,,,,,,,,,,,
2015-10-14,2.182,0.328,2.693,105.947,,0.291,,,,,,,,,,,,
2015-10-15,2.298,0.333,2.782,105.775,,0.296,,,,,,,,,,,,
2015-10-16,2.329,0.335,2.831,105.34,,0.296,,,,,,,,,,,,
2015-10-19,2.294,0.331,2.825,105.388,,0.296,,,,,,,,,,,,
2015-10-20,2.391,0.332,2.872,105.913,,0.296,,,,,,,,,,,,
2015-10-21,2.22,0.321,2.763,105.823,,0.287,,,,,,,,,,,,
2015-10-22,2.348,0.325,2.808,105.73,,0.298,,,,,,,,,,,,
2015-10-23,2.427,0.335,2.871,105.863,,0.311,,,,,,,,,,,,
2015-10-26,2.398,0.336,2.877,105.988,,0.314,,,,,,,,,,,,
2015-10-27,2.444,0.33,2.879,106.174,,0.313,,,,,,,,,,,,
2015-10-28,2.36,0.33,2.815,106.364,,0.306,,,,,,,,,,,,
2015-10-29,2.352,0.33,2.82,106.072,,0.307,,,,,,,,,,,,
2015-10-30,2.349,0.337,2.821,106.129,,0.306,,,,,,,,,,,,
2015-11-02,2.311,0.335,2.761,106.16,,0.304,,,,,,,,,,,,
2015-11-03,2.305,0.332,2.734,106.097,,0.302,,,,,,,,,,,,
2015-11-04,2.489,0.343,2.944,105.73,,0.312,,,,,,,,,,,,
2015-11-05,2.443,0.343,3.003,105.716,,0.313,,,,,,,,,,,,
2015-11-06,2.548,0.345,3.093,105.546,,0.317,,,,,,,,,,,,
2015-11-09,2.583,0.356,3.133,104.538,,0.319,,,,,,,,,,,,
2015-11-10,2.609,0.35,3.122,104.825,,0.321,,,,,,,,,,,,
2015-11-11,2.68,0.35,3.117,105.241,,0.316,,,,,,,,,,,,
2015-11-12,2.648,0.35,3.077,105.337,,0.321,,,,,,,,,,,,
2015-11-13,2.58,0.345,3.04,105.327,,0.315,,,,,,,,,,,,
2015-11-16,2.67,0.345,3.062,105.356,,0.316,,,,,,,,,,,,
2015-11-17,2.569,0.345,3.048,105.474,,0.315,,,,,,,,,,,,
2015-11-18,2.516,0.345,3.015,105.277,,0.31,,,,,,,,,,,,
2015-11-19,2.624,0.35,3.072,105.336,,0.313,,,,,,,,,,,,
2015-11-20,2.645,0.35,3.061,105.347,,0.315,,,,,,,,,,,,
2015-11-23,2.619,0.348,3.042,105.346,,0.316,,,,,,,,,,,,
2015-11-24,2.663,0.35,3.045,105.592,,0.315,,,,,,,,,,,,
2015-11-25,2.746,0.35,3.068,105.597,,0.318,,,,,,,,,,,,
2015-11-26,2.674,0.349,3.05,105.819,,0.316,,,,,,,,,,,,
2015-11-27,2.496,0.334,2.844,105.767,,0.307,,,,,,,,,,,,
2015-11-30,2.52,0.337,2.845,105.902,,0.303,,,,,,,,,,,,
2015-12-01,2.507,0.341,2.873,105.757,,0.311,,,,,,,,,,,,
2015-12-02,2.454,0.342,3.029,105.924,,0.316,,,,,,,,,,,,
2015-12-03,2.561,0.342,3.037,105.959,,0.318,,,,,,,,,,,,
2015-12-04,2.53,0.347,2.965,105.94,,0.317,,,,,,,,,,,,
2015-12-07,2.571,0.349,2.971,105.995,,0.322,,,,,,,,,,,,
2015-12-08,2.531,0.341,2.917,106.049,,0.32,,,,,,,,,,,,
2015-12-09,2.51,0.338,2.922,106.035,,0.315,,,,,,,,,,,,
2015-12-10,2.526,0.342,2.915,106.081,,0.322,,,,,,,,,,,,
2015-12-11,2.51,0.336,2.897,106.083,,0.32,,,,,,,,,,,,
2015-12-14,2.555,0.345,3.009,105.954,,0.32,,,,,,,,,,,,
2015-12-15,2.577,0.345,2.973,106.028,,0.32,,,,,,,,,,,,
2015-12-16,2.593,0.343,2.974,106.109,,0.318,,,,,,,,,,,,
2015-12-17,2.674,0.348,3.044,106.145,,0.324,,,,,,,,,,,,
2015-12-18,2.668,0.354,3.058,106.424,,0.323,,,,,,,,,,,,
2015-12-21,2.663,0.37,3.158,106.845,,0.339,,,,,,,,,,,,
2015-12-22,2.656,0.371,3.163,106.783,,0.339,,,,,,,,,,,,
2015-12-23,2.6,0.367,3.158,106.825,,0.336,,,,,,,,,,,,
2015-12-24,2.624,0.368,3.111,106.972,,0.33,,,,,,,,,,,,
2015-12-25,2.62,0.366,3.131,106.924,,0.329,,,,,,,,,,,,
2015-12-28,2.551,0.358,3.014,107.389,,0.328,,,,,,,,,,,,
2015-12-29,2.58,0.357,3.049,107.322,,0.328,,,,,,,,,,,,
2015-12-30,2.605,0.363,3.048,107.291,,0.334,,,,,,,,,,,,
2015-12-31,2.539,0.362,3.014,107.169,,0.332,,,,,,,,,,,,
2016-01-04,2.306,0.352,2.771,106.829,,0.325,,,,,,,,,,,,
2016-01-05,2.275,0.348,2.763,106.764,,0.323,,,,,,,,,,,,
2016-01-06,2.321,0.35,2.818,106.799,,0.325,,,,,,,,,,,,
2016-01-07,2.096,0.347,2.72,106.915,,0.315,,,,,,,,,,,,
2016-01-08,2.125,0.33,2.644,107.174,,0.32,,,,,,,,,,,,
2016-01-11,1.999,0.326,2.469,107.224,,0.303,,,,,,,,,,,,
2016-01-12,2.036,0.325,2.492,107.516,,0.303,,,,,,,,,,,,
2016-01-13,1.964,0.325,2.447,107.648,,0.302,,,,,,,,,,,,
2016-01-14,2.072,0.327,2.501,107.509,,0.296,,,,,,,,,,,,
2016-01-15,1.997,0.318,2.405,107.612,,0.279,,,,,,,,,,,,
2016-01-18,2.07,0.314,2.407,107.493,,0.28,,,,,,,,,,,,
2016-01-19,2.126,0.324,2.498,107.204,,0.287,,,,,,,,,,,,
2016-01-20,2.085,0.316,2.456,107.167,,0.286,,,,,,,,,,,,
2016-01-21,2.006,0.306,2.365,107.421,,0.281,,,,,,,,,,,,
2016-01-22,2.042,0.304,2.395,107.436,,0.282,,,,,,,,,,,,
2016-01-25,2.04,0.307,2.407,107.291,,0.285,,,,,,,,,,,,
2016-01-26,1.888,0.313,2.231,107.352,,0.278,,,,,,,,,,,,
2016-01-27,1.887,0.305,2.199,107.153,,0.28,,,,,,,,,,,,
2016-01-28,1.808,0.296,2.136,107.08,,0.27,,,,,,,,,,,,
2016-01-29,1.879,0.301,2.217,107.13,,0.278,,,,,,,,,,,,
2016-02-01,1.895,0.3,2.185,107.128,,0.273,,,,,,,,,,,,
2016-02-02,1.972,0.3,2.247,107.113,,0.28,,,,,,,,,,,,
2016-02-03,1.988,0.295,2.233,107.234,,0.279,,,,,,,,,,,,
2016-02-04,2.024,0.298,2.272,107.198,,0.288,,,,,,,,,,,,
2016-02-05,1.999,0.299,2.237,107.229,,0.283,,,,,,,,,,,,
2016-02-15,2.017,0.295,2.226,107.434,,0.28,,,,,,,,,,,,
2016-02-16,2.099,0.3,2.309,107.43,,0.283,,,,,,,,,,,,
2016-02-17,2.109,0.302,2.34,107.433,,0.282,,,,,,,,,,,,
2016-02-18,2.09,0.302,2.336,107.366,,0.278,,,,,,,,,,,,
2016-02-19,2.106,0.302,2.328,107.463,,0.276,,,,,,,,,,,,
2016-02-22,2.142,0.305,2.391,107.459,,0.282,,,,,,,,,,,,
2016-02-23,2.117,0.304,2.367,107.521,,0.28,,,,,,,,,,,,
2016-02-24,2.097,0.304,2.39,107.69,,0.281,,,,,,,,,,,,
2016-02-25,1.896,0.294,2.192,107.603,,0.275,,,,,,,,,,,,
2016-02-26,1.902,0.292,2.22,107.686,,0.269,,,,,,,,,,,,
2016-02-29,1.77,0.292,2.151,107.697,,0.262,,,,,,,,,,,,
2016-03-01,1.824,0.295,2.205,107.854,,0.266,,,,,,,,,,,,
2016-03-02,1.912,0.301,2.336,107.894,,0.271,,,,,,,,,,,,
2016-03-03,1.902,0.3,2.329,107.822,,0.271,,,,,,,,,,,,
2016-03-04,1.81,0.303,2.366,107.759,,0.273,,,,,,,,,,,,
2016-03-07,1.853,0.307,2.39,107.723,,0.271,,,,,,,,,,,,
2016-03-08,1.888,0.303,2.379,107.745,,0.273,,,,,,,,,,,,
2016-03-09,1.848,0.303,2.333,107.824,,0.273,,,,,,,,,,,,
2016-03-10,1.835,0.303,2.292,107.963,,0.272,,,,,,,,,,,,
2016-03-11,1.834,0.302,2.286,108.261,,0.271,,,,,,,,,,,,
2016-03-14,1.925,0.308,2.351,107.996,,0.273,,,,,,,,,,,,
2016-03-15,1.891,0.308,2.341,107.96,,0.275,,,,,,,,,,,,
2016-03-16,1.878,0.306,2.361,108.145,,0.275,,,,,,,,,,,,
2016-03-17,1.991,0.308,2.411,108.144,,0.277,,,,,,,,,,,,
2016-03-18,2.076,0.312,2.455,108.143,,0.28,,,,,,,,,,,,
2016-03-21,2.116,0.316,2.525,108.038,,0.284,,,,,,,,,,,,
2016-03-22,2.099,0.315,2.503,108.154,,0.283,,,,,,,,,,,,
2016-03-23,2.148,0.318,2.509,108.274,,0.281,,,,,,,,,,,,
2016-03-24,2.1,0.315,2.459,108.518,,0.277,,,,,,,,,,,,
2016-03-25,2.099,0.319,2.472,108.639,,0.282,,,,,,,,,,,,
2016-03-28,2.073,0.324,2.442,108.681,,0.282,,,,,,,,,,,,
2016-03-29,2.039,0.319,2.416,108.723,,0.282,,,,,,,,,,,,
2016-03-30,2.134,0.325,2.502,108.784,,0.285,,,,,,,,,,,,
2016-03-31,2.119,0.325,2.496,108.754,,0.283,,,,,,,,,,,,
2016-04-01,2.097,0.323,2.506,109.066,,0.283,,,,,,,,,,,,
2016-04-05,2.168,0.325,2.537,108.902,,0.284,,,,,,,,,,,,
2016-04-06,2.181,0.327,2.531,108.934,,0.285,,,,,,,,,,,,
2016-04-07,2.145,0.323,2.491,108.847,,0.285,,,,,,,,,,,,
2016-04-08,2.125,0.32,2.464,108.844,,0.281,,,,,,,,,,,,
2016-04-11,2.17,0.323,2.499,108.847,,0.285,,,,,,,,,,,,
2016-04-12,2.162,0.321,2.495,108.82,,0.285,,,,,,,,,,,,
2016-04-13,2.177,0.325,2.536,108.632,,0.287,,,,,,,,,,,,
2016-04-14,2.212,0.325,2.548,108.474,,0.287,,,,,,,,,,,,
2016-04-15,2.195,0.321,2.551,108.468,,0.287,,,,,,,,,,,,
2016-04-18,2.16,0.32,2.505,108.538,,0.284,,,,,,,,,,,,
2016-04-19,2.161,0.32,2.509,108.584,,0.286,,,,,,,,,,,,
2016-04-20,2.03,0.312,2.453,108.453,,0.278,,,,,,,,,,,,
2016-04-21,2.003,0.312,2.438,107.977,,0.28,,,,,,,,,,,,
2016-04-22,2.038,0.314,2.452,107.949,,0.283,,,,,,,,,,,,
2016-04-25,2.023,0.318,2.442,107.354,,0.281,,,,,,,,,,,,
2016-04-26,2.054,0.315,2.46,107.523,,0.281,,,,,,,,,,,,
2016-04-27,2.041,0.32,2.445,107.621,,0.279,,,,,,,,,,,,
2016-04-28,2.048,0.318,2.443,107.968,,0.28,,,,,,,,,,,,
2016-04-29,2.033,0.32,2.439,108.013,,0.28,,,,,,,,,,,,
2016-05-03,2.112,0.332,2.5,108.076,,0.285,,,,,,,,,,,,
2016-05-04,2.102,0.332,2.488,108.054,,0.284,,,,,,,,,,,,
2016-05-05,2.116,0.334,2.488,108.127,,0.286,,,,,,,,,,,,
2016-05-06,2.018,0.328,2.415,108.057,,0.28,,,,,,,,,,,,
2016-05-09,1.955,0.328,2.351,108.145,,0.276,,,,,,,,,,,,
2016-05-10,1.95,0.328,2.348,108.306,,0.28,,,,,,,,,,,,
2016-05-11,1.93,0.335,2.36,108.371,,0.285,,,,,,,,,,,,
2016-05-12,1.932,0.334,2.371,108.566,,0.285,,,,,,,,,,,,
2016-05-13,1.92,0.334,2.36,108.628,,0.28,,,,,,,,,,,,
2016-05-16,1.953,0.332,2.372,108.35,,0.282,,,,,,,,,,,,
2016-05-17,1.977,0.333,2.367,108.368,,0.282,,,,,,,,,,,,
2016-05-18,1.921,0.326,2.347,108.256,,0.282,,,,,,,,,,,,
2016-05-19,1.938,0.327,2.341,108.159,,0.281,,,,,,,,,,,,
2016-05-20,1.961,0.33,2.361,108.304,,0.281,,,,,,,,,,,,
2016-05-23,1.992,0.33,2.366,108.21,,0.279,,,,,,,,,,,,
2016-05-24,1.975,0.328,2.347,108.223,,0.279,,,,,,,,,,,,
2016-05-25,1.965,0.327,2.345,108.277,,0.279,,,,,,,,,,,,
2016-05-26,1.985,0.324,2.345,108.207,,0.278,,,,,,,,,,,,
2016-05-27,1.968,0.326,2.347,108.22,,0.278,,,,,,,,,,,,
2016-05-30,1.959,0.325,2.349,108.177,,0.277,,,,,,,,,,,,
2016-05-31,2.069,0.33,2.456,108.215,,0.283,,,,,,,,,,,,
2016-06-01,2.067,0.331,2.443,108.228,,0.282,,,,,,,,,,,,
2016-06-02,2.088,0.333,2.446,108.124,,0.282,,,,,,,,,,,,
2016-06-03,2.109,0.339,2.483,108.079,,0.282,,,,,,,,,,,,
2016-06-06,2.102,0.34,2.464,108.095,,0.282,,,,,,,,,,,,
