代码,日期,收盘,开盘,最高,最低,成交量,成交额
801980,2021-12-13,8179.52,8193.55,8233.09,8148.55,1.90289781,49.34468332
801980,2021-12-14,8112.6,8199.7,8199.7,8100.32,1.59207717,39.53260802
801980,2021-12-15,7993.47,8120.74,8149.42,7964.15,1.83374767,46.94515202
801980,2021-12-16,8060.25,8010.66,8104.9,7998.93,1.50383929,40.8911413
801980,2021-12-17,7840.27,8031.9,8059.35,7840.27,1.27447295,38.46079134
801980,2021-12-20,7698.44,7796.35,7828.09,7688.05,1.40078345,33.40757895
801980,2021-12-21,7812.18,7734.9,7817.4,7719.24,1.17766986,29.593487
801980,2021-12-22,7822.9,7837.7,7855.71,7806.8,1.29150921,27.41739788
801980,2021-12-23,7744.14,7827.47,7829.09,7696.9,1.19404678,30.96669476
801980,2021-12-24,7713.71,7774.84,7784.53,7702.52,1.19992807,27.94210686
801980,2021-12-27,7680.2,7721.27,7743.19,7642.16,1.00665844,25.3745047
801980,2021-12-28,7697.2,7686.62,7717.64,7630.54,0.96461877,26.50856609
801980,2021-12-29,7639.73,7707.62,7707.62,7629.4,1.49267476,31.18632821
801980,2021-12-30,7684.98,7622.06,7749.57,7622.06,1.60796836,30.00770674
801980,2021-12-31,7668.61,7692.85,7726.42,7660.61,1.43961835,31.21929956
801980,2022-01-04,7648.91,7671.56,7714.47,7622.84,1.51274042,35.95098815
801980,2022-01-05,7585.89,7648.28,7655.83,7537.77,1.38251387,35.02418178
801980,2022-01-06,7399.01,7561.09,7561.81,7363.82,1.56089182,50.73090944
801980,2022-01-07,7253.74,7403.38,7403.38,7243.87,2.22023645,60.94451774
801980,2022-01-10,7379.9,7243.47,7382.43,7147.61,2.10354399,57.5800834
801980,2022-01-11,7349.3,7357.69,7482.53,7331.25,1.93520258,50.7329883
801980,2022-01-12,7431.07,7384.14,7458.98,7354.53,1.69440983,42.08406597
801980,2022-01-13,7264.61,7413.3,7413.32,7262.09,1.57001356,35.69248006
801980,2022-01-14,7255.79,7224.91,7320.09,7224.91,1.88944932,44.36176547
801980,2022-01-17,7267.05,7244.63,7288.69,7217.21,1.89398772,42.33982317
801980,2022-01-18,7233.28,7321.62,7326.04,7207.35,2.28945924,52.66857521
801980,2022-01-19,7150.28,7186.48,7223.93,7134.69,1.72926205,43.1121992
801980,2022-01-20,7038.41,7167.46,7181.72,7032.81,1.71296788,38.37453737
801980,2022-01-21,6973.08,7025.69,7041.48,6929.1,1.35714395,33.99372688
801980,2022-01-24,6961.89,6958.49,6999.91,6936.96,1.04021494,29.7476735
801980,2022-01-25,6764.84,6921.4,6948.79,6758.9,1.31164961,29.2782448
801980,2022-01-26,6790.83,6743.49,6876.23,6729.29,1.13880053,23.15969555
801980,2022-01-27,6663.09,6786.73,6822.45,6663.09,1.12767587,26.94273766
801980,2022-01-28,6587.9,6727.53,6746.66,6556.63,0.97981757,24.62687191
801980,2022-02-07,6711.31,6690.91,6813.38,6690.44,0.95062655,24.64833868
801980,2022-02-08,6763.26,6707.97,6763.26,6619.4,0.88589726,23.80129122
801980,2022-02-09,6803.84,6765.85,6807.04,6690.36,0.81456273,19.80339767
801980,2022-02-10,6686.19,6807.18,6807.29,6680.34,0.88755583,20.57821859
801980,2022-02-11,6490.51,6676.35,6676.35,6475.59,0.89979204,25.04292685
801980,2022-02-14,6485.14,6420.88,6514.49,6402.47,0.88609406,22.39052298
801980,2022-02-15,6713.82,6484.52,6716.56,6475.48,0.87682211,32.47281549
801980,2022-02-16,6780.93,6722.14,6818.86,6704.02,0.90968391,27.0160857
801980,2022-02-17,6756.53,6787.63,6795.75,6741.41,0.86485974,21.75501787
801980,2022-02-18,6773.34,6727.77,6790.88,6701.22,0.79782641,17.65744873
801980,2022-02-21,6815.49,6771.06,6889.6,6766.37,0.96005319,23.96320521
801980,2022-02-22,6717.42,6795.33,6795.33,6677.42,1.13883062,24.5460997
801980,2022-02-23,6867.4,6724.68,6871.4,6724.52,0.9610803,24.15272804
801980,2022-02-24,6675.62,6835.42,6856.27,6618.46,1.53323509,32.98366796
801980,2022-02-25,6846.65,6731.43,6932.52,6730.84,1.33027478,34.48336214
801980,2022-02-28,6870.28,6827.03,6870.28,6761.9,1.16846429,26.01445054
801980,2022-03-01,6863.0,6868.05,6890.46,6843.06,0.93933568,20.06870909
801980,2022-03-02,6856.8,6833.83,6866.95,6748.51,1.05200713,20.5395281
801980,2022-03-04,6786.48,6707.24,6873.46,6704.66,1.66139762,29.90523176
801980,2022-03-07,6713.06,6764.76,6781.27,6633.67,1.71886198,35.75255593
801980,2022-03-08,6503.74,6644.98,6713.71,6475.08,1.72487717,38.45971854
801980,2022-03-09,6456.41,6539.84,6567.64,6241.54,1.699939,38.51279859
801980,2022-03-10,6563.53,6616.64,6663.62,6557.5,1.43009835,36.75778335
801980,2022-03-11,6513.34,6476.03,6520.95,6347.09,1.42363732,33.49678853
801980,2022-03-14,6253.21,6449.71,6449.94,6253.21,1.58544597,30.30667635
801980,2022-03-15,5920.25,6207.79,6211.97,5919.95,1.51605457,31.83829316
801980,2022-03-16,6067.02,5985.23,6100.41,5767.16,1.47484511,31.27891851
801980,2022-03-17,6282.86,6157.31,6368.44,6144.18,1.54007504,33.1893739
801980,2022-03-18,6323.45,6267.83,6328.05,6242.84,1.4826752,23.86129861
801980,2022-03-21,6354.98,6327.53,6380.67,6304.08,1.50600552,24.78401967
801980,2022-03-22,6276.98,6341.03,6341.65,6259.67,1.26718468,20.62349056
801980,2022-03-24,6502.84,6441.22,6532.75,6399.2,1.24672464,28.3665251
801980,2022-03-25,6422.87,6483.15,6551.79,6422.77,1.28584037,25.30173328
801980,2022-03-28,6359.3,6357.27,6412.48,6338.46,0.96931261,20.87676849
801980,2022-03-29,6327.19,6362.09,6447.4,6316.6,1.36281047,23.11372356
801980,2022-03-30,6606.08,6338.7,6606.34,6331.93,1.39831538,34.23213608
801980,2022-04-01,6646.14,6529.68,6666.42,6505.83,1.51247107,30.29996837
801980,2022-04-06,6607.95,6643.45,6681.61,6568.98,1.69943474,30.36299642
801980,2022-04-07,6475.21,6582.17,6626.01,6475.21,1.58690228,25.13319033
801980,2022-04-08,6412.1,6459.19,6491.54,6356.54,1.44153276,26.79551392
801980,2022-04-11,6276.53,6383.33,6411.39,6264.14,1.36153251,23.6313973
801980,2022-04-12,6555.98,6274.25,6559.24,6274.25,1.49642805,29.84136239
801980,2022-04-13,6467.83,6516.9,6573.51,6451.01,1.15625128,26.8908592
801980,2022-04-15,6512.76,6562.59,6562.59,6458.95,1.69340927,28.31538797
801980,2022-04-18,6492.36,6444.51,6534.78,6416.9,1.1728229,20.3995523
801980,2022-04-19,6358.66,6487.45,6488.03,6335.75,1.90046339,30.4980326
801980,2022-04-20,6407.25,6364.69,6525.02,6297.76,2.06925156,33.93142351
801980,2022-04-21,6395.85,6360.51,6611.58,6360.51,2.350625,41.23210597
801980,2022-04-22,6455.8,6374.72,6500.3,6327.62,1.96560234,38.26839251
801980,2022-04-25,6067.0,6325.77,6325.82,6067.0,1.94411909,34.33850216
801980,2022-04-26,6232.93,6053.52,6400.39,6053.52,2.1310404,43.81903777
801980,2022-04-27,6358.36,6174.46,6358.36,6135.01,1.3806215,34.13140585
801980,2022-04-28,6260.08,6319.23,6365.35,6224.2,1.84966897,34.22337665
801980,2022-04-29,6459.83,6271.06,6489.24,6252.13,1.99072984,39.05086345
801980,2022-05-06,6188.0,6246.9,6307.3,6178.79,1.40629326,27.42333059
801980,2022-05-10,6203.2,6011.31,6234.41,5994.8,1.31668318,27.25291803
801980,2022-05-11,6281.39,6211.16,6394.69,6173.33,1.66516109,33.26099952
801980,2022-05-12,6274.48,6220.3,6326.67,6207.38,1.34037571,27.43055429
801980,2022-05-13,6252.53,6295.85,6327.33,6224.5,1.15349436,21.02198702
801980,2022-05-16,6329.03,6298.52,6384.22,6291.87,1.53473718,28.8786648
801980,2022-05-17,6339.06,6327.04,6357.3,6247.82,1.69405604,28.94898071
801980,2022-05-18,6260.43,6334.03,6334.03,6230.34,1.56166691,32.00794121
801980,2022-05-19,6238.51,6183.72,6263.2,6166.04,1.31151239,24.90348779
801980,2022-05-20,6460.96,6255.5,6480.61,6255.5,1.71241314,39.31037662
801980,2022-05-23,6468.15,6455.82,6485.22,6407.18,1.64981516,28.78107015
