代码,日期,收盘,开盘,最高,最低,成交量,成交额
801740,2014-02-21,1001.27,998.18,1008.91,989.96,2.75118915,35.4818775496
801740,2014-02-24,989.16,996.07,996.07,983.33,2.90489367,38.6428628148
801740,2014-02-25,934.96,989.8,992.98,926.77,4.32237363,59.87621001390001
801740,2014-02-26,929.9,926.73,930.43,905.74,2.62430634,33.9396681942
801740,2014-02-27,935.6,933.1,961.87,931.57,3.62102669,44.641420752100004
801740,2014-02-28,948.22,932.08,948.91,922.38,2.41119382,29.141194460999998
801740,2014-03-03,972.08,962.43,976.21,962.43,3.59692513,46.768728958100006
801740,2014-03-04,980.29,969.72,985.53,961.67,3.60294761,46.1864829777
801740,2014-03-05,966.58,981.03,982.78,964.76,2.87019791,37.380728256
801740,2014-03-06,952.95,964.71,964.73,941.34,2.43076593,29.869611304899998
801740,2014-03-07,952.18,954.94,964.19,947.68,2.2961647,28.0807789298
801740,2014-03-10,904.95,941.04,941.26,901.38,3.55033481,40.0785097718
801740,2014-03-11,900.68,903.1,908.77,891.16,2.96095617,31.7218266084
801740,2014-03-12,897.35,902.29,906.21,882.11,2.84398663,28.875794196399998
801740,2014-03-13,914.61,898.43,918.97,895.48,3.32505481,38.1476230775
801740,2014-03-14,905.2,909.08,910.02,897.53,2.51134344,28.3833766165
801740,2014-03-17,922.77,911.95,922.89,907.01,2.77232767,33.0079460821
801740,2014-03-18,918.56,922.97,928.03,917.64,2.68432784,30.4119589561
801740,2014-03-19,918.06,914.26,918.13,902.47,3.28915454,33.557121803499996
801740,2014-03-20,884.37,915.0,916.99,883.7,3.197598,33.6509050843
801740,2014-03-21,900.91,880.3,902.22,871.69,3.16316623,32.8649289312
801740,2014-03-24,902.99,898.02,906.86,896.28,2.8990575,30.636407267
801740,2014-03-25,904.77,901.5,910.6,898.93,2.66348125,29.0495331819
801740,2014-03-26,897.74,904.71,905.89,893.95,1.97201512,21.8484003737
801740,2014-03-27,881.68,896.7,897.03,881.68,2.07794401,22.637309577899998
801740,2014-03-28,854.09,881.36,882.83,852.43,2.5815089,30.0351973757
