代码,日期,收盘,开盘,最高,最低,成交量,成交额
801010,1999-12-30,1000.0,1000.0,1000.0,1000.0,0.09864744,1.2396662266
801010,2000-01-04,1027.66,1001.98,1035.36,985.47,0.14011599,1.831998425
801010,2000-01-05,1028.87,1035.47,1057.85,1013.07,0.25330869,2.9044457439999998
801010,2000-01-06,1065.67,1025.38,1070.79,1011.0,0.30202752,4.214444842
801010,2000-01-07,1106.19,1076.06,1117.71,1058.83,0.64830486,8.7515782822
801010,2000-01-10,1130.06,1108.57,1144.09,1082.38,0.54650994,7.690810214400001
801010,2000-01-11,1104.18,1135.11,1145.76,1082.01,0.59380179,8.020619242999999
801010,2000-01-12,1080.4,1094.59,1114.88,1061.11,0.43185026,6.0226742092
801010,2000-01-13,1066.57,1078.21,1091.29,1051.82,0.26321808,3.7650150458
801010,2000-01-14,1062.16,1070.44,1085.36,1041.54,0.21145507,3.0255785183999997
801010,2000-01-17,1085.92,1058.23,1094.8,1043.07,0.3119541,4.7187561825
801010,2000-01-18,1076.92,1097.11,1106.04,1062.56,0.26425109,4.0871049713
801010,2000-01-19,1110.19,1081.8,1124.59,1071.04,0.30484523,5.1804102112
801010,2000-01-20,1149.22,1110.87,1156.03,1100.1,0.36608385,5.9744802202
801010,2000-01-21,1148.63,1153.26,1179.03,1121.61,0.42914032,6.5525119394
801010,2000-01-24,1172.99,1147.1,1189.07,1120.02,0.45713081,7.208298514
801010,2000-01-25,1196.05,1174.57,1225.91,1151.63,0.52426372,8.607171320800001
801010,2000-01-26,1200.14,1192.9,1224.46,1167.39,0.34956466,6.7575459879999995
801010,2000-01-27,1210.27,1202.86,1239.35,1176.42,0.52638737,7.8170004221000005
801010,2000-01-28,1216.79,1208.3,1247.21,1169.71,0.59860995,9.2978975807
801010,2000-02-14,1328.78,1249.05,1332.89,1237.56,0.7639345,11.9920593724
801010,2000-02-15,1356.6,1356.08,1425.41,1303.61,1.15589349,18.0396572701
801010,2000-02-16,1404.39,1382.39,1432.74,1318.76,1.05389851,16.124372780399998
801010,2000-02-17,1369.7,1432.38,1497.79,1332.59,1.13201085,17.5661168579
801010,2000-02-18,1413.28,1365.65,1435.01,1300.1,0.6359745,10.3599457077
801010,2000-02-21,1441.89,1420.27,1485.56,1353.47,0.69693107,11.5486984081
801010,2000-02-22,1419.15,1451.12,1484.9,1379.09,0.70441824,12.9114476117
801010,2000-02-23,1399.22,1398.92,1438.83,1337.89,0.55793616,10.2024310154
801010,2000-02-24,1424.87,1387.9,1449.93,1370.16,0.38272782,7.5180224811
801010,2000-02-25,1425.97,1425.04,1466.32,1387.81,0.39932952,6.8697899283
801010,2000-02-28,1493.82,1431.52,1509.36,1411.34,0.66192199,11.192648657000001
801010,2000-02-29,1493.42,1512.28,1540.9,1438.07,0.62456091,10.041835950700001
801010,2000-03-01,1502.71,1504.05,1536.04,1452.16,0.48384587,7.960904158
801010,2000-03-02,1507.87,1506.7,1547.36,1466.25,0.40155239,7.068920297999999
801010,2000-03-03,1498.59,1509.34,1548.43,1457.76,0.72455155,10.8194529833
801010,2000-03-06,1449.86,1508.17,1532.23,1426.92,0.69259581,11.1743353457
801010,2000-03-07,1449.21,1424.04,1466.68,1400.76,0.33183909,5.489888173400001
801010,2000-03-08,1469.58,1459.98,1492.22,1424.02,0.39507746,6.7275613626999995
801010,2000-03-09,1474.38,1469.72,1501.94,1433.29,0.42087277,6.701703912799999
801010,2000-03-10,1448.85,1474.44,1489.08,1422.6,0.35217714,5.657363247899999
801010,2000-03-13,1478.78,1449.62,1494.09,1427.05,0.49358446,7.6553202792
801010,2000-03-14,1448.17,1439.23,1470.05,1376.15,0.58311899,8.27870067
801010,2000-03-15,1450.1,1449.12,1484.24,1421.99,0.48231212,7.8174975487000005
801010,2000-03-16,1402.56,1439.31,1453.42,1369.27,0.40629418,6.4486579641
801010,2000-03-17,1444.13,1394.91,1453.19,1381.84,0.41387501,6.0003970719
801010,2000-03-20,1476.28,1432.86,1491.61,1407.23,0.61662076,8.7784923913
801010,2000-03-21,1484.09,1474.6,1507.31,1443.22,0.67546484,9.918495846499999
801010,2000-03-22,1490.19,1486.43,1520.07,1438.58,0.47968786,8.3902818925
801010,2000-03-23,1510.84,1496.88,1534.89,1459.59,0.6182707,9.8392603493
801010,2000-03-24,1493.61,1516.08,1549.71,1468.86,0.71958611,11.69432403
801010,2000-03-27,1523.32,1486.77,1546.59,1466.08,0.68732558,10.9565642839
801010,2000-03-28,1544.13,1532.94,1576.82,1491.69,0.93545124,14.120997358499999
801010,2000-03-29,1537.14,1547.67,1575.19,1491.59,0.75956969,12.2311387773
801010,2000-03-30,1540.48,1538.54,1566.72,1511.16,0.56338936,8.759625055399999
801010,2000-03-31,1537.94,1537.83,1563.98,1502.9,0.57781391,8.6272145837
801010,2000-04-03,1522.13,1534.95,1559.5,1503.19,0.43332047,6.3657398925
801010,2000-04-04,1507.87,1516.97,1538.59,1476.6,0.56595708,8.7696791667
801010,2000-04-05,1518.92,1505.08,1539.32,1480.26,0.41754098,5.9450688502
801010,2000-04-06,1541.46,1519.4,1548.8,1507.98,0.39822206,5.8591689565
801010,2000-04-07,1569.14,1551.43,1591.77,1530.68,0.58297016,10.207930491
801010,2000-04-10,1557.76,1559.53,1589.56,1526.44,0.52890758,8.1534579747
801010,2000-04-11,1564.94,1560.6,1593.02,1532.53,0.51314427,8.3860539856
801010,2000-04-12,1551.9,1566.96,1578.03,1519.1,0.33438042,5.5411315927
801010,2000-04-13,1573.71,1550.22,1596.27,1526.49,0.44660514,7.4057436817
801010,2000-04-14,1568.76,1574.67,1593.45,1541.88,0.49827929,7.678952495700001
801010,2000-04-17,1545.19,1561.24,1593.66,1508.32,0.52261998,8.2794139683
801010,2000-04-18,1550.94,1546.68,1582.41,1510.39,0.48884555,7.3481019601
801010,2000-04-19,1575.33,1567.62,1598.8,1544.46,0.44010272,7.1971691089
801010,2000-04-20,1587.4,1580.52,1623.35,1563.2,0.51667088,7.8491410802
801010,2000-04-21,1574.37,1589.99,1617.41,1543.58,0.48884555,7.3481019601
801010,2000-04-24,1576.25,1577.26,1609.36,1545.96,0.55931259,8.5320849547
801010,2000-04-25,1578.45,1580.94,1605.06,1548.03,0.43402344,7.17348278
801010,2000-04-26,1578.58,1581.33,1605.3,1549.1,0.40721501,6.710010461
801010,2000-04-27,1586.93,1589.42,1626.49,1546.23,0.42855706,7.2323719479
801010,2000-04-28,1619.77,1592.16,1637.51,1563.2,0.45916854,7.875771319400001
801010,2000-05-08,1620.15,1622.57,1645.22,1580.23,0.31299085,5.5562711452
801010,2000-05-09,1598.22,1621.29,1638.72,1572.28,0.26958158,4.5501695351
