代码,日期,收盘,开盘,最高,最低,成交量,成交额
801790,2014-02-21,989.24,997.86,998.7,981.99,9.62934278,111.2886973434
801790,2014-02-24,974.47,981.28,981.28,965.27,9.2931881,108.67201122819999
801790,2014-02-25,946.67,974.59,977.89,945.03,9.54805449,111.2915993536
801790,2014-02-26,943.78,941.1,946.27,932.37,7.45382497,84.8630333174
801790,2014-02-27,945.4,949.86,953.12,940.34,7.94134538,93.692535999
801790,2014-02-28,971.61,944.97,974.6,939.71,11.90728593,127.8032651509
801790,2014-03-03,962.89,965.17,967.99,957.91,9.03595464,89.15356311200001
801790,2014-03-04,963.03,961.64,965.84,955.84,8.41299609,89.07596245360001
801790,2014-03-05,952.72,966.65,966.65,951.09,7.23671452,78.4629295555
801790,2014-03-06,960.73,951.09,965.24,940.27,8.84614578,93.85422231700001
801790,2014-03-07,950.85,955.32,968.22,948.89,7.34026692,81.7571783963
801790,2014-03-10,917.65,939.68,939.8,917.48,8.04675953,87.4144956585
801790,2014-03-11,919.7,915.09,924.32,910.97,6.57974848,71.40481567149999
801790,2014-03-12,916.72,916.07,924.97,908.1,7.55477997,76.4333152088
801790,2014-03-13,926.83,920.06,935.02,917.58,7.45568966,75.12714020920001
801790,2014-03-14,921.47,922.04,928.94,917.29,5.77572571,64.5679747621
801790,2014-03-17,926.78,925.45,926.93,917.07,5.48841954,60.8399316352
801790,2014-03-18,921.96,927.82,930.45,921.74,5.59125964,59.6140082017
801790,2014-03-19,914.18,918.92,918.92,907.47,4.81547253,52.7365760417
801790,2014-03-20,904.14,913.62,924.68,904.14,5.55797327,63.627821525
801790,2014-03-21,942.58,901.09,944.82,900.52,11.5032425,126.92481908319999
801790,2014-03-24,958.12,943.76,966.77,939.71,13.75630025,146.2643308114
801790,2014-03-25,953.21,952.85,965.7,950.82,9.61254784,101.93353811700001
801790,2014-03-26,948.61,962.04,964.78,946.75,7.16751908,77.1594917705
801790,2014-03-27,943.34,946.91,958.62,933.59,9.16922861,100.70876420629999
801790,2014-03-28,941.39,940.98,949.88,936.53,7.85906626,85.9102516977
