代码,日期,收盘,开盘,最高,最低,成交量,成交额
801110,1999-12-30,1000.0,1000.0,1000.0,1000.0,0.09900889,1.3229478426999999
801110,2000-01-04,1033.04,1002.04,1042.27,985.23,0.28596568,4.0293599219
801110,2000-01-05,1022.01,1032.83,1053.73,1011.95,0.32205145,4.3757138978
801110,2000-01-06,1080.93,1015.94,1095.27,1005.47,0.54081489,7.7278980796
801110,2000-01-07,1147.08,1096.17,1158.53,1091.06,1.32203901,20.0982653688
801110,2000-01-10,1163.55,1168.34,1193.19,1131.68,1.40531648,22.0980734221
801110,2000-01-11,1095.61,1164.99,1170.45,1082.49,0.8543486,12.0990134838
801110,2000-01-12,1064.93,1090.98,1115.03,1051.77,0.61685585,8.4500315841
801110,2000-01-13,1051.97,1065.79,1076.81,1041.4,0.32971574,4.178979366
801110,2000-01-14,1035.04,1053.94,1067.64,1027.63,0.26728383,3.4124716008999996
801110,2000-01-17,1056.72,1035.02,1063.05,1021.19,0.38393544,4.2024209287
801110,2000-01-18,1047.28,1059.77,1075.45,1035.88,0.32131385,4.0729069685
801110,2000-01-19,1059.81,1046.19,1074.19,1038.62,0.28514244,4.172730609599999
801110,2000-01-20,1076.99,1065.57,1089.39,1050.15,0.41995097,5.810433709
801110,2000-01-21,1082.81,1083.27,1112.55,1060.35,0.60490518,8.523340962699999
801110,2000-01-24,1095.5,1085.45,1115.31,1063.04,0.87151176,12.183749638499998
801110,2000-01-25,1099.64,1101.91,1130.06,1079.61,0.83740124,10.255699181799999
801110,2000-01-26,1096.63,1101.34,1117.7,1079.42,0.43592625,5.6831064785
801110,2000-01-27,1109.53,1108.37,1131.16,1087.25,0.68002459,9.5779990651
801110,2000-01-28,1130.98,1113.51,1158.97,1091.6,0.89054743,13.218560736099999
801110,2000-02-14,1238.34,1160.71,1241.2,1148.7,1.51541933,22.7091803233
801110,2000-02-15,1222.6,1251.52,1314.1,1193.32,2.05302786,33.3687114922
801110,2000-02-16,1210.59,1221.12,1255.3,1170.7,1.41994743,21.997827607399998
801110,2000-02-17,1161.76,1229.43,1276.31,1131.33,1.66527753,25.304751400300002
801110,2000-02-18,1171.32,1156.3,1190.03,1113.08,0.83733174,11.654830679200002
801110,2000-02-21,1175.7,1173.67,1232.03,1127.96,1.17842914,16.9147426083
801110,2000-02-22,1141.3,1182.19,1202.56,1128.82,0.78416046,10.1106336652
801110,2000-02-23,1109.04,1132.12,1143.36,1102.18,0.55688749,7.0230332138
801110,2000-02-24,1128.22,1102.37,1138.46,1097.17,0.42892539,6.551574598099999
801110,2000-02-25,1117.33,1130.22,1140.39,1101.5,0.51982283,7.1892774436
801110,2000-02-28,1153.57,1118.77,1167.54,1099.23,0.80045931,12.1464855729
801110,2000-02-29,1189.96,1162.85,1222.78,1127.29,1.58368981,25.869407037600002
801110,2000-03-01,1175.76,1199.88,1231.0,1159.81,1.51187208,23.3130255077
801110,2000-03-02,1172.76,1174.76,1199.05,1146.05,1.17987486,15.9078574077
801110,2000-03-03,1199.11,1179.02,1230.45,1166.77,1.44510125,22.295136462800002
801110,2000-03-06,1173.08,1221.36,1248.85,1160.26,1.49090015,26.1563362889
801110,2000-03-07,1227.63,1159.17,1237.35,1142.0,1.58274405,26.826584274600002
801110,2000-03-08,1241.4,1244.33,1274.14,1207.19,1.6552929,27.897345295700003
801110,2000-03-09,1272.97,1266.93,1312.64,1224.95,1.72946846,29.405689269299998
801110,2000-03-10,1235.44,1272.45,1294.62,1220.89,1.6333463,25.9839625987
801110,2000-03-13,1255.81,1238.32,1283.66,1224.59,1.16077892,19.3143628015
801110,2000-03-14,1213.12,1217.91,1253.48,1167.33,1.83702332,26.8112943028
801110,2000-03-15,1195.0,1213.81,1237.39,1172.68,1.48655064,18.9165348541
801110,2000-03-16,1134.16,1183.66,1189.61,1122.54,1.03868219,14.2348683993
801110,2000-03-17,1173.04,1129.28,1183.21,1125.56,1.01232756,14.4628006902
801110,2000-03-20,1191.06,1164.09,1204.15,1140.8,0.96074647,13.7131146524
