代码,日期,收盘,开盘,最高,最低,成交量,成交额
801960,2021-12-13,2461.32,2414.84,2485.85,2414.8,17.11497379,174.90012213
801960,2021-12-14,2420.94,2452.49,2452.49,2415.94,13.12538018,114.54395147
801960,2021-12-15,2416.52,2416.25,2424.19,2412.32,10.75515946,80.95340187
801960,2021-12-16,2458.42,2422.23,2458.42,2416.41,16.51092762,102.89567359
801960,2021-12-17,2455.65,2458.86,2483.64,2455.08,18.75819828,114.99534982
801960,2021-12-20,2405.59,2440.83,2454.61,2402.59,15.9728878,103.09272911
801960,2021-12-21,2419.55,2404.22,2420.92,2399.85,14.99145791,81.88846441
801960,2021-12-22,2428.46,2436.02,2453.38,2420.84,19.47183464,99.5600475
801960,2021-12-23,2440.86,2432.09,2442.19,2417.01,18.37944393,113.31270328
801960,2021-12-24,2406.85,2442.45,2442.45,2405.23,16.45144973,98.78953842
801960,2021-12-27,2405.58,2407.0,2417.53,2400.41,14.45491172,99.90662558
801960,2021-12-28,2409.66,2416.09,2416.18,2386.09,14.33636138,103.59255031
801960,2021-12-29,2411.18,2404.24,2422.41,2393.07,14.66484816,106.59242692
801960,2021-12-30,2411.22,2415.13,2425.72,2407.65,15.66267857,105.50947504
801960,2021-12-31,2428.91,2411.56,2436.85,2402.87,19.37539327,112.26788328
801960,2022-01-04,2436.47,2433.51,2441.38,2420.36,18.89811084,114.28228465
801960,2022-01-05,2458.01,2433.18,2471.29,2429.06,20.42556282,142.62206627
801960,2022-01-06,2489.91,2461.22,2502.27,2460.76,18.2276336,150.19883902
801960,2022-01-07,2504.9,2499.42,2540.75,2486.66,27.88023482,180.52650235
801960,2022-01-10,2515.12,2485.16,2520.11,2484.66,22.38019226,159.88729209
801960,2022-01-11,2493.24,2513.97,2523.03,2489.1,16.11463639,116.35424995
801960,2022-01-12,2524.99,2515.95,2527.2,2510.69,17.74311875,123.57146597
801960,2022-01-13,2530.6,2542.92,2570.31,2529.9,20.80435865,143.04502055
801960,2022-01-14,2464.25,2519.5,2519.51,2464.25,18.64594499,119.91001379
801960,2022-01-17,2458.94,2468.44,2475.88,2444.21,14.77915323,101.98412882
801960,2022-01-18,2481.58,2460.2,2485.65,2455.56,16.52877048,105.76046837
801960,2022-01-19,2476.16,2486.31,2511.11,2463.37,15.31100271,104.02910933
801960,2022-01-20,2432.71,2453.36,2462.84,2425.3,15.71128921,102.34824836
801960,2022-01-21,2384.76,2410.63,2414.7,2373.91,14.4138445,90.82295119
801960,2022-01-24,2418.98,2375.05,2418.98,2368.2,10.56077204,74.50763627
801960,2022-01-25,2347.49,2397.0,2413.84,2347.49,12.14163032,76.21328341
801960,2022-01-26,2359.4,2359.99,2368.55,2335.24,11.37109668,67.4734937
801960,2022-01-27,2317.53,2361.2,2366.11,2315.56,10.81658069,65.97256385
801960,2022-01-28,2311.33,2328.7,2339.57,2284.83,13.91276061,83.25035193
801960,2022-02-07,2416.59,2370.31,2424.41,2370.31,24.18476149,132.78823465
801960,2022-02-08,2456.87,2404.63,2458.7,2402.05,25.2990178,133.73205112
801960,2022-02-09,2459.69,2434.79,2463.16,2433.0,20.67896016,108.39277214
801960,2022-02-10,2493.9,2460.28,2503.84,2450.18,19.43627214,116.50421434
801960,2022-02-11,2495.78,2485.26,2531.56,2485.26,21.78041368,133.13003307
801960,2022-02-14,2484.76,2519.37,2529.99,2470.8,21.48710918,139.89917514
801960,2022-02-15,2455.13,2479.51,2479.51,2439.67,16.17793361,100.75844701
801960,2022-02-16,2454.53,2435.95,2468.81,2431.39,12.72566875,85.04773752
801960,2022-02-17,2460.0,2451.26,2468.15,2433.19,13.27273241,87.53612494
801960,2022-02-18,2488.78,2445.51,2488.78,2439.98,11.9378855,86.6146829
801960,2022-02-21,2498.7,2489.52,2499.47,2483.31,12.77853304,88.39287005
801960,2022-02-22,2517.7,2514.14,2528.25,2488.76,21.68712039,129.82927714
801960,2022-02-23,2487.12,2503.72,2509.6,2470.33,17.82072564,118.07704989
801960,2022-02-24,2519.23,2489.44,2545.62,2489.44,41.12650806,244.10308619
801960,2022-02-25,2498.29,2499.28,2513.45,2492.34,29.80002961,180.86516179
801960,2022-02-28,2518.27,2510.91,2530.63,2504.1,27.30049658,170.37895961
801960,2022-03-01,2494.07,2511.63,2519.32,2473.05,24.52110608,150.75475316
801960,2022-03-02,2469.47,2536.32,2538.88,2450.42,34.50215228,240.14724194
801960,2022-03-04,2449.3,2479.65,2490.36,2438.79,39.58291784,235.62651547
801960,2022-03-07,2379.38,2462.13,2462.13,2369.57,34.21607028,231.23908222
801960,2022-03-08,2310.12,2361.1,2364.42,2273.52,31.89199481,193.15112079
801960,2022-03-09,2242.15,2309.15,2309.15,2167.04,28.83387376,179.32841361
