代码,日期,收盘,开盘,最高,最低,成交量,成交额
801200,1999-12-30,1000.0,1000.0,1000.0,1000.0,0.1956504,2.1430725659
801200,2000-01-04,1037.24,1006.13,1043.9,991.58,0.41726721,4.238402654100001
801200,2000-01-05,1049.97,1037.09,1077.78,1023.35,0.76649558,7.6470766250999995
801200,2000-01-06,1087.33,1044.99,1094.88,1034.16,1.02105947,10.6052809598
801200,2000-01-07,1142.12,1103.45,1156.12,1089.82,2.09312975,22.1580533343
801200,2000-01-10,1174.94,1156.14,1195.67,1127.39,2.07365024,22.7987126455
801200,2000-01-11,1134.88,1183.48,1202.62,1113.69,2.0553896,21.736537129400002
801200,2000-01-12,1108.82,1126.54,1167.62,1090.9,1.66721614,17.9089534261
801200,2000-01-13,1083.83,1109.86,1125.45,1070.84,0.84950159,8.8846703421
801200,2000-01-14,1081.99,1087.74,1113.57,1061.24,0.859954,8.5365825062
801200,2000-01-17,1116.49,1084.26,1128.85,1068.68,1.03416526,10.652870462100001
801200,2000-01-18,1103.0,1119.53,1144.08,1085.66,1.2240218,12.980617846
801200,2000-01-19,1113.65,1100.14,1131.77,1083.98,0.80299513,8.5572853912
801200,2000-01-20,1144.86,1115.25,1154.89,1101.57,1.09197181,12.013441428499998
801200,2000-01-21,1150.31,1148.69,1186.0,1120.65,1.78017281,19.5559782325
801200,2000-01-24,1181.01,1151.27,1201.41,1128.51,1.89415913,21.7218058022
801200,2000-01-25,1174.23,1191.08,1222.49,1148.98,1.65397652,18.935353101
801200,2000-01-26,1177.57,1173.31,1199.14,1145.67,1.05209682,12.2145592925
801200,2000-01-27,1203.78,1186.74,1228.11,1166.39,1.64154054,19.9130953969
801200,2000-01-28,1247.55,1212.21,1271.92,1188.88,2.51471143,29.6361720387
801200,2000-02-14,1366.71,1303.3,1369.56,1283.9,2.02312318,25.4943473175
801200,2000-02-15,1409.16,1418.51,1482.56,1364.63,3.48679852,45.6350207457
801200,2000-02-16,1482.1,1429.83,1509.6,1383.29,4.52649475,59.4579501154
801200,2000-02-17,1403.74,1554.56,1596.1,1364.29,5.80582962,77.24768456439999
801200,2000-02-18,1447.85,1367.45,1471.84,1312.89,3.33708538,44.4320982651
801200,2000-02-21,1421.54,1455.64,1502.61,1372.01,3.48021951,47.6017618097
801200,2000-02-22,1368.14,1412.71,1465.81,1345.28,2.49772486,33.12832172
801200,2000-02-23,1316.6,1349.6,1386.66,1293.28,1.96973816,24.3323563544
801200,2000-02-24,1359.91,1309.5,1374.59,1299.66,1.38702806,17.813391911
801200,2000-02-25,1348.75,1364.7,1396.29,1316.81,1.8179421,23.6084554071
801200,2000-02-28,1423.51,1351.66,1440.03,1328.41,2.5843754,33.4637016858
801200,2000-02-29,1404.43,1438.33,1469.47,1362.74,2.36512201,31.894594349800002
801200,2000-03-01,1390.92,1409.61,1443.28,1362.02,1.73446837,21.701577270300003
801200,2000-03-02,1410.99,1392.74,1447.5,1358.08,1.82621103,23.1695231503
801200,2000-03-03,1429.85,1429.29,1469.24,1392.17,2.28226688,29.0664485906
801200,2000-03-06,1358.46,1442.43,1472.47,1347.22,2.20890041,27.9288182742
801200,2000-03-07,1366.91,1342.48,1384.38,1314.87,1.21696584,14.8290686769
801200,2000-03-08,1407.86,1372.76,1423.9,1346.79,1.57019006,19.1769497451
801200,2000-03-09,1401.15,1416.73,1443.37,1375.79,1.54094038,19.8094353976
801200,2000-03-10,1378.48,1401.47,1438.42,1359.67,1.25476488,16.293156166
801200,2000-03-13,1387.05,1379.26,1411.34,1354.25,0.95932301,12.8858284728
801200,2000-03-14,1346.68,1353.27,1380.27,1297.83,1.53600361,19.424331836300002
801200,2000-03-15,1341.47,1345.66,1380.71,1315.75,1.16593228,14.385677075999999
801200,2000-03-16,1273.73,1333.11,1345.02,1257.1,1.12017228,13.567306925799999
801200,2000-03-17,1323.32,1273.15,1338.8,1263.78,1.13478038,14.575386988499998
801200,2000-03-20,1355.5,1309.03,1369.81,1281.97,1.26610894,16.282347538099998
801200,2000-03-21,1362.49,1364.07,1388.46,1328.25,1.18692838,15.834535793599999
801200,2000-03-22,1378.27,1366.24,1409.15,1340.4,1.19153223,15.1831749926
801200,2000-03-23,1401.85,1381.23,1418.74,1355.48,1.34265879,17.048845638699998
801200,2000-03-24,1396.73,1412.74,1452.18,1376.12,1.93193158,24.6961120806
801200,2000-03-27,1427.25,1399.77,1451.91,1376.38,1.494792,18.991907419500002
801200,2000-03-28,1442.49,1440.23,1479.64,1401.41,1.91809788,23.845537623800002
801200,2000-03-29,1446.21,1449.69,1482.48,1406.3,1.57839265,20.7417875547
801200,2000-03-30,1462.81,1448.62,1484.61,1421.89,1.37015747,18.518094217799998
801200,2000-03-31,1440.37,1460.81,1479.76,1411.77,1.17952795,15.820611856800001
801200,2000-04-03,1443.67,1440.47,1479.64,1415.84,1.25372745,16.9100358301
801200,2000-04-04,1410.69,1439.27,1453.67,1393.0,0.95248316,12.5049522396
801200,2000-04-05,1425.85,1406.65,1446.76,1387.43,0.98862415,12.5641978644
801200,2000-04-06,1460.46,1431.48,1474.7,1418.49,1.18639415,15.1502443401
801200,2000-04-07,1479.99,1469.15,1509.54,1440.54,1.58965182,20.2290011933
801200,2000-04-10,1484.48,1486.51,1515.46,1458.06,1.57848614,20.195604101500003
801200,2000-04-11,1478.08,1485.63,1512.83,1448.63,1.16272406,15.2478422879
801200,2000-04-12,1463.19,1478.97,1501.29,1436.75,1.12276153,14.933167965
801200,2000-04-13,1476.33,1464.44,1496.98,1444.41,1.30743582,16.4019346022
