代码,日期,收盘,开盘,最高,最低,成交量,成交额
801890,2014-02-21,993.69,997.46,1001.31,984.59,12.87700665,141.4920316941
801890,2014-02-24,988.62,990.02,990.11,974.93,13.35528161,156.25650596879998
801890,2014-02-25,947.56,988.55,995.89,942.92,17.0848725,208.70924059709998
801890,2014-02-26,948.62,940.95,948.68,927.79,11.76653044,133.5510959874
801890,2014-02-27,935.81,949.72,959.72,934.93,13.31576631,148.29089101809998
801890,2014-02-28,949.71,933.9,949.84,925.76,11.04853453,120.51118076569999
801890,2014-03-03,969.98,948.64,969.98,947.68,12.56554727,144.55856581950002
801890,2014-03-04,967.41,965.17,969.92,955.26,11.98239304,139.1049232652
801890,2014-03-05,964.42,969.34,972.79,961.59,11.83246638,129.8811425883
801890,2014-03-06,963.49,961.58,965.33,948.04,10.95743695,123.3227231634
801890,2014-03-07,958.59,962.79,969.41,953.77,11.30603739,125.5630211864
801890,2014-03-10,924.72,951.6,951.66,923.55,12.48959043,130.6521911332
801890,2014-03-11,923.83,920.52,928.85,915.25,10.03575505,105.57529902549999
801890,2014-03-12,923.14,921.58,929.59,909.15,9.75141805,105.2480881408
801890,2014-03-13,936.1,922.98,936.16,922.83,9.03078465,96.2807416327
801890,2014-03-14,935.63,935.54,943.77,928.99,10.65178481,103.5345630448
801890,2014-03-17,954.62,935.12,954.8,933.45,11.5438925,123.0934151868
801890,2014-03-18,959.12,956.0,964.7,955.38,13.07920103,137.10446882899998
801890,2014-03-19,958.45,957.97,958.51,947.14,12.86357884,138.8175591876
801890,2014-03-20,935.71,956.68,962.25,935.71,14.67920537,147.33130571590002
801890,2014-03-21,950.85,929.88,953.12,924.6,15.42778551,146.10155119610002
801890,2014-03-24,954.29,952.01,956.97,946.34,14.9039151,138.98320987190002
801890,2014-03-25,956.03,952.57,958.94,950.2,12.26623489,125.461424475
801890,2014-03-26,958.3,957.32,960.33,954.39,10.11251572,105.73152472049999
801890,2014-03-27,942.36,958.72,959.08,942.36,11.65981071,122.2928141027
801890,2014-03-28,924.34,939.55,941.52,922.26,11.30197913,117.90069248649999
801890,2014-03-31,916.92,923.35,925.81,911.48,8.93125207,84.0864254537
801890,2014-04-01,932.72,916.23,932.86,915.91,8.97107532,86.0466460114
801890,2014-04-02,928.83,932.7,934.3,926.25,10.09430274,92.87376713260001
801890,2014-04-03,927.09,933.06,935.9,923.49,11.23744588,103.07085173690001
801890,2014-04-04,934.59,923.64,934.78,922.75,8.45865832,85.0650234387
801890,2014-04-08,947.35,930.09,947.35,928.96,10.74938815,107.4000392777
801890,2014-04-09,954.32,948.35,955.71,948.34,10.9461821,110.9678065443
801890,2014-04-10,959.29,955.65,963.23,953.76,13.7447324,131.7443374405
801890,2014-04-11,949.03,954.78,955.06,945.18,10.65222794,103.8656632911
801890,2014-04-14,953.8,947.87,953.8,947.15,9.08956997,93.5912314553
801890,2014-04-15,946.62,953.71,953.72,944.62,10.23254484,101.8809028525
801890,2014-04-16,947.79,944.33,949.13,941.56,9.04978122,88.3430774196
801890,2014-04-17,945.86,948.37,950.45,945.74,8.32073065,84.5652444938
801890,2014-04-18,947.56,944.33,947.64,940.89,9.16762727,88.5511810166
801890,2014-04-21,932.42,940.45,947.56,931.87,10.37528949,104.89882168959998
801890,2014-04-22,927.75,930.35,934.87,915.21,9.31383614,94.0777232455
801890,2014-04-23,930.22,926.37,932.34,925.18,8.63339561,81.3084843721
801890,2014-04-24,920.02,929.04,930.4,919.23,7.96531658,82.7504301316
801890,2014-04-25,902.34,919.33,920.56,901.79,8.01672586,77.1511452349
801890,2014-04-28,871.31,898.82,899.3,870.25,9.1924873,85.6019366942
801890,2014-04-29,882.09,869.17,882.14,868.64,7.11561089,67.28842818300001
801890,2014-04-30,886.15,881.47,887.01,879.27,6.1504525,59.1788479327
801890,2014-05-05,894.33,888.44,894.33,883.4,8.16631586,72.6638237288
801890,2014-05-06,900.71,894.18,905.14,893.05,7.68808816,76.4672710364
801890,2014-05-07,889.81,897.83,900.16,889.78,8.87920123,82.0491183666
801890,2014-05-08,890.96,887.43,901.22,886.91,9.17115435,84.2134825218
801890,2014-05-09,881.18,890.6,890.64,874.62,9.00986633,84.26901827399999
801890,2014-05-12,900.33,886.58,900.33,881.9,11.92582678,103.2329840372
801890,2014-05-13,897.17,898.55,903.76,894.35,9.3024337,85.4403303408
801890,2014-05-14,895.98,895.75,898.88,892.83,7.26096035,71.4188817424
801890,2014-05-15,879.39,894.72,896.69,878.7,9.24961032,87.2077702942
801890,2014-05-16,879.14,877.3,881.21,869.47,8.69098282,81.8544986174
801890,2014-05-19,871.66,878.12,878.42,864.79,8.33812397,75.9329931778
801890,2014-05-20,873.63,875.86,882.16,871.5,7.81649801,78.93754827869999
801890,2014-05-21,879.89,871.12,879.93,864.35,7.44495417,69.8350661941
801890,2014-05-22,877.39,880.82,888.46,876.91,8.91817893,86.8083045653
801890,2014-05-23,885.93,877.21,885.93,876.1,7.57602297,72.8312908506
801890,2014-05-26,893.95,889.57,893.95,888.18,8.83723448,94.5931080853
801890,2014-05-27,890.71,894.12,896.32,889.66,8.44203113,80.7311137911
801890,2014-05-28,899.7,891.51,899.7,888.23,10.97015292,105.07985232819999
801890,2014-05-29,888.37,899.7,899.73,888.11,10.10076039,98.25986557190001
801890,2014-05-30,889.48,887.24,891.84,882.89,8.79179675,81.9107893155
801890,2014-06-03,887.88,890.39,894.42,887.67,8.75353425,79.96814467899999
801890,2014-06-04,883.78,886.72,887.01,874.4,10.22120218,98.408293249
801890,2014-06-05,893.22,882.31,893.3,881.06,9.47864977,92.8606027873
801890,2014-06-06,891.29,893.6,896.12,886.65,10.62849178,102.3524340077
801890,2014-06-09,885.54,888.71,892.88,885.02,9.58090329,89.80466960790001
801890,2014-06-10,897.01,886.77,897.01,882.03,10.343539,102.8615163427
801890,2014-06-11,904.31,896.2,904.84,895.63,11.70108345,122.9024819947
801890,2014-06-12,904.42,902.19,907.25,899.75,13.23878066,130.4251810299
801890,2014-06-13,916.73,903.44,917.26,903.34,14.57642484,141.598724041
801890,2014-06-16,924.29,918.81,924.67,918.81,14.0005461,142.3416494417
801890,2014-06-17,918.28,923.19,923.36,917.04,13.11320417,132.8027238871
801890,2014-06-18,910.32,917.48,918.79,909.8,12.29803125,123.4385993467
801890,2014-06-19,890.06,909.56,912.26,884.65,13.62657125,128.654696642
801890,2014-06-20,898.53,887.86,898.55,887.72,9.45398652,92.7096974517
801890,2014-06-23,903.69,900.07,906.26,899.96,9.5721997,97.96043007700001
801890,2014-06-24,911.75,904.24,911.75,904.17,10.67030012,112.0356219929
801890,2014-06-25,906.97,911.09,911.13,904.03,10.70256546,111.0433431511
801890,2014-06-26,918.75,907.94,919.63,907.84,12.43781288,135.81407698799998
801890,2014-06-27,923.76,918.55,927.76,916.69,13.7202471,138.9954236941
801890,2014-06-30,935.33,925.08,936.27,925.02,15.51166175,155.610650392
801890,2014-07-01,937.88,936.89,937.88,932.46,13.56289494,142.24481152180002
801890,2014-07-02,945.97,938.87,945.97,934.25,16.97086815,176.22469021830003
801890,2014-07-03,948.83,945.2,951.59,942.75,17.05954747,172.4244647668
801890,2014-07-04,952.99,950.54,955.12,949.64,18.82999264,188.1289336659
801890,2014-07-07,958.93,955.28,959.1,951.46,18.38707147,179.7788195065
801890,2014-07-08,964.92,957.91,964.92,949.91,17.02292568,186.558815468
801890,2014-07-09,954.92,966.28,969.77,954.67,21.14389557,230.50597787880002
801890,2014-07-10,951.79,951.9,957.83,950.14,16.957818,181.601215337
801890,2014-07-11,962.15,950.62,963.6,950.45,17.97115587,183.7601357337
801890,2014-07-14,975.07,963.19,975.07,960.46,20.54546738,195.4327732048
801890,2014-07-15,969.06,973.79,973.86,963.03,19.56880695,181.7547694586
801890,2014-07-16,956.58,967.05,969.4,952.45,17.02277443,159.7346326225
801890,2014-07-17,956.78,955.65,960.14,949.57,13.56748828,126.87861438569999
801890,2014-07-18,954.65,953.64,960.66,953.0,11.83032302,116.63443601190001
801890,2014-07-21,951.38,954.5,956.65,945.85,13.04580208,129.4570443646
801890,2014-07-22,961.12,949.9,961.12,949.39,14.24386395,135.7975259174
801890,2014-07-23,954.61,961.21,961.21,949.86,17.00957175,158.0909066725
801890,2014-07-24,949.58,953.28,956.47,940.34,16.30267468,150.9834475413
