代码,日期,收盘,开盘,最高,最低,成交量,成交额
801120,1999-12-30,1000.0,1000.0,1000.0,1000.0,0.22650915,2.4228916783
801120,2000-01-04,1024.64,999.94,1032.35,988.37,0.2445959,2.9946705372
801120,2000-01-05,1029.26,1029.83,1055.07,1016.36,0.28584587,3.8677826702999996
801120,2000-01-06,1068.67,1027.92,1074.18,1017.33,0.49148485,6.9138549424
801120,2000-01-07,1110.33,1077.46,1122.22,1071.85,0.90034362,12.7108878518
801120,2000-01-10,1128.06,1121.88,1147.96,1094.62,0.86643539,12.4888206405
801120,2000-01-11,1100.37,1136.29,1153.45,1079.79,1.26840716,18.1562167296
801120,2000-01-12,1077.06,1096.43,1125.02,1058.79,0.88228958,12.882473920699999
801120,2000-01-13,1065.91,1074.57,1089.63,1048.85,0.51079925,7.1428065716999996
801120,2000-01-14,1050.7,1067.0,1081.06,1039.63,0.45954161,6.617873840700001
801120,2000-01-17,1067.68,1047.94,1073.57,1029.56,0.38971813,5.6075447574
801120,2000-01-18,1060.86,1067.43,1086.27,1043.95,0.47706331,6.7789190725
801120,2000-01-19,1080.1,1061.35,1098.15,1050.38,0.53660017,7.701931355299999
801120,2000-01-20,1101.26,1082.08,1115.37,1069.22,0.60921835,9.2441003882
801120,2000-01-21,1095.67,1104.04,1124.64,1075.98,0.66650096,10.0126044687
801120,2000-01-24,1114.25,1102.49,1130.02,1073.31,0.86265273,13.614409757999999
801120,2000-01-25,1106.62,1118.72,1143.26,1086.71,0.68526783,10.8241381601
801120,2000-01-26,1119.97,1119.83,1155.7,1089.46,0.66773264,11.1036506395
801120,2000-01-27,1122.66,1122.71,1145.81,1096.72,0.68506962,10.9935457902
801120,2000-01-28,1145.8,1131.67,1162.43,1105.46,0.87328994,14.6355064083
801120,2000-02-14,1244.34,1179.01,1251.7,1163.18,1.14342839,18.3610149632
801120,2000-02-15,1219.03,1261.69,1301.33,1193.64,1.5857426,25.3105246332
801120,2000-02-16,1222.73,1216.16,1255.05,1173.01,1.23647967,20.016450828900002
801120,2000-02-17,1172.03,1241.92,1281.2,1145.4,1.59010177,27.341200179899996
801120,2000-02-18,1206.57,1160.68,1220.98,1135.51,1.0745391,17.680134459
801120,2000-02-21,1210.13,1214.52,1248.4,1168.29,1.33870782,20.0653367444
801120,2000-02-22,1186.69,1206.44,1265.59,1165.37,1.32320372,20.8411702008
801120,2000-02-23,1155.03,1173.56,1201.07,1138.29,0.85556477,13.4465800194
801120,2000-02-24,1182.26,1156.78,1194.36,1138.84,0.63173045,9.8482315592
801120,2000-02-25,1182.01,1186.44,1211.85,1154.64,0.73164154,11.2192342019
801120,2000-02-28,1232.92,1185.55,1250.18,1162.42,1.21928043,19.7132218701
801120,2000-02-29,1220.04,1240.65,1268.81,1187.1,1.07729022,17.400996263699998
801120,2000-03-01,1211.0,1222.54,1249.16,1189.22,0.79658847,11.559470230899999
801120,2000-03-02,1213.24,1210.59,1238.99,1186.0,0.72013159,10.3990340009
801120,2000-03-03,1235.28,1221.53,1264.91,1204.33,1.05617355,16.2677680289
801120,2000-03-06,1191.56,1244.82,1267.98,1181.22,0.97438119,15.0991408325
801120,2000-03-07,1200.46,1179.21,1215.14,1156.64,0.58995984,8.9320480449
801120,2000-03-08,1208.22,1200.75,1226.32,1177.45,0.59739986,9.724028004700001
801120,2000-03-09,1208.07,1211.17,1233.64,1187.27,0.64257456,9.7930607229
801120,2000-03-10,1197.39,1208.58,1230.41,1179.92,0.77505245,13.122090798699999
801120,2000-03-13,1211.25,1194.27,1231.59,1176.03,0.74953329,11.4603163214
801120,2000-03-14,1187.0,1193.97,1210.06,1148.2,0.74579711,11.022566347
801120,2000-03-15,1192.61,1187.74,1220.57,1171.86,0.70966132,9.9273012435
801120,2000-03-16,1141.24,1189.14,1195.6,1126.84,0.60593129,8.5486744963
801120,2000-03-17,1175.83,1136.03,1187.73,1130.22,0.54364564,7.812382506900001
801120,2000-03-20,1208.13,1158.12,1221.75,1144.89,0.89555586,11.952527908599999
801120,2000-03-21,1213.55,1210.22,1243.71,1186.28,0.92621028,12.2107485165
801120,2000-03-22,1214.96,1216.64,1240.02,1194.44,0.68274502,9.6186045456
801120,2000-03-23,1233.22,1216.13,1245.53,1197.49,0.73447574,10.1647068295
801120,2000-03-24,1232.71,1241.84,1273.63,1214.74,1.1168387,14.858070451300001
801120,2000-03-27,1276.49,1249.4,1301.83,1228.0,1.09178821,15.5922532179
801120,2000-03-28,1278.24,1289.58,1311.69,1256.26,0.94710499,13.5159711341
801120,2000-03-29,1274.47,1283.11,1308.73,1244.54,0.98058737,14.3468507119
801120,2000-03-30,1293.95,1278.31,1316.84,1259.29,1.19311253,16.550495323
801120,2000-03-31,1277.41,1291.99,1307.49,1259.09,0.85836197,11.864855263099999
801120,2000-04-03,1274.27,1279.49,1310.31,1254.76,0.85666977,11.9582653191
801120,2000-04-04,1257.82,1274.58,1290.61,1241.92,0.627803,9.0624973766
801120,2000-04-05,1263.01,1259.85,1285.35,1239.78,0.48459952,7.0812479990999995
801120,2000-04-06,1278.17,1268.74,1295.37,1254.42,0.58380188,8.4347863579
801120,2000-04-07,1287.71,1285.71,1307.32,1261.8,0.69849196,10.6254845219
801120,2000-04-10,1295.62,1292.33,1317.63,1273.45,0.71115857,11.115711512999999
801120,2000-04-11,1295.55,1299.82,1321.26,1274.01,0.7078958,11.0713075698
801120,2000-04-12,1277.84,1297.7,1312.97,1261.15,0.57215739,9.005392430499999
801120,2000-04-13,1298.1,1277.12,1315.31,1263.52,0.67907782,11.0276929349
801120,2000-04-14,1304.1,1299.56,1324.31,1279.34,0.67814221,10.1476136323
801120,2000-04-17,1287.82,1303.83,1323.75,1262.55,0.73381296,10.8624830391
801120,2000-04-18,1293.35,1292.85,1318.98,1262.28,0.27188373,4.09114159
801120,2000-04-19,1304.08,1298.33,1322.45,1282.0,0.47627935,7.3165565163999995
801120,2000-04-20,1304.3,1305.74,1324.67,1285.17,0.53599787,7.8251219486000005
801120,2000-04-21,1297.52,1308.02,1326.42,1283.28,0.62699349,8.517900600599999
801120,2000-04-24,1298.6,1298.76,1321.38,1276.81,0.53423972,7.542308482899999
801120,2000-04-25,1291.27,1297.79,1315.61,1274.9,0.48711134,6.758370936
801120,2000-04-26,1291.72,1290.88,1316.63,1274.65,0.38584831,5.758173977899999
801120,2000-04-27,1271.89,1296.03,1305.72,1264.6,0.4005231,5.7534458403999995
801120,2000-04-28,1293.71,1274.95,1306.16,1262.41,0.40864121,6.3790016092999995
801120,2000-05-08,1296.99,1298.98,1321.37,1275.71,0.34637226,5.6297846171
801120,2000-05-09,1277.5,1295.78,1311.25,1265.56,0.38535736,5.6310382594
801120,2000-05-10,1236.91,1272.91,1281.91,1230.31,0.40146405,5.3612510667
801120,2000-05-11,1221.47,1234.3,1253.24,1209.65,0.32330023,4.4593342914
801120,2000-05-12,1222.09,1224.66,1243.77,1210.35,0.28386259,4.1463113428
801120,2000-05-15,1216.76,1224.63,1243.37,1199.79,0.2964477,4.6313985874
801120,2000-05-16,1230.18,1221.7,1241.51,1212.26,0.26323604,4.1021576929000005
801120,2000-05-17,1229.55,1232.91,1251.3,1217.87,0.26978307,4.1599971372
801120,2000-05-18,1251.99,1231.49,1259.63,1221.26,0.37040342,5.8894104587000005
801120,2000-05-19,1262.62,1252.63,1276.56,1239.04,0.5304743,8.0227368959
801120,2000-05-22,1292.64,1264.5,1307.35,1254.73,0.59285307,9.569667507
801120,2000-05-23,1294.54,1291.47,1313.28,1267.15,0.36479865,5.7185622716
801120,2000-05-24,1314.86,1297.19,1336.55,1281.96,0.58605256,9.5161929896
801120,2000-05-25,1329.23,1320.65,1352.31,1301.37,0.77225165,12.5957146982
801120,2000-05-26,1323.19,1336.69,1355.66,1297.84,0.58450756,9.4503283537
801120,2000-05-29,1329.45,1326.88,1348.55,1307.39,0.58642,9.1879610541
801120,2000-05-30,1312.2,1334.28,1350.94,1303.31,0.48215445,7.1192658063
801120,2000-05-31,1314.24,1312.39,1334.2,1293.75,0.43991961,6.5469408185
801120,2000-06-01,1317.45,1318.14,1337.41,1302.91,0.38292426,5.7845999224
801120,2000-06-02,1323.2,1323.5,1344.03,1305.34,0.50752784,7.4843122889
801120,2000-06-05,1335.36,1326.54,1371.02,1308.3,0.7973185,11.6927657959
801120,2000-06-06,1369.67,1338.56,1384.04,1330.39,1.06381465,15.3025832863
801120,2000-06-07,1358.67,1379.3,1393.78,1342.88,0.75742997,11.3253624797
801120,2000-06-08,1339.96,1359.11,1368.37,1326.7,0.47840677,7.1557575198
801120,2000-06-09,1324.17,1339.1,1354.3,1314.33,0.44637523,6.7253943029
801120,2000-06-12,1328.27,1321.03,1342.95,1302.11,0.34651846,5.1792707943
801120,2000-06-13,1345.12,1332.02,1356.35,1318.46,0.3734185,6.3194369828
801120,2000-06-14,1350.97,1354.93,1376.65,1330.17,0.56011691,8.0623152894
801120,2000-06-15,1357.91,1353.39,1371.96,1338.5,0.51201496,7.4471056031
801120,2000-06-16,1343.16,1361.07,1375.8,1333.33,0.61409151,8.2421731439
801120,2000-06-19,1348.06,1346.39,1370.41,1327.04,0.62872089,8.5907698593
801120,2000-06-20,1344.66,1351.62,1371.16,1325.46,0.39766067,5.6542119114
801120,2000-06-21,1365.25,1343.0,1376.54,1330.55,0.40709744,6.0129963051
801120,2000-06-22,1367.03,1368.87,1389.04,1347.17,0.42518101,6.654557920299999
801120,2000-06-23,1378.78,1369.19,1394.69,1348.82,0.45311025,7.5486312325
801120,2000-06-26,1384.07,1382.41,1405.64,1359.32,0.55734638,8.458180896
801120,2000-06-27,1374.83,1384.51,1400.73,1356.44,0.4452892,7.0872231499
