代码,日期,收盘,开盘,最高,最低,成交量,成交额
801710,2014-02-21,3068.08,3110.43,3119.54,3047.39,3.87044693,31.2817073663
801710,2014-02-24,2992.49,3044.36,3044.89,2964.14,4.94327547,40.23431924
801710,2014-02-25,2911.83,2994.67,3008.61,2903.0,4.66807817,38.7993601887
801710,2014-02-26,2928.3,2902.28,2928.3,2888.41,4.16603367,33.9088972441
801710,2014-02-27,2910.74,2936.83,2949.31,2910.36,4.68713824,37.744888398600004
801710,2014-02-28,2948.91,2907.31,2951.36,2888.66,3.21428151,27.2383080848
801710,2014-03-03,2977.51,2944.88,2977.51,2939.43,3.20213445,27.561486012600003
801710,2014-03-04,2966.14,2967.41,2967.92,2938.39,3.03068613,25.5218227264
801710,2014-03-05,2968.53,2972.72,2996.34,2963.52,3.52815589,28.5183206991
801710,2014-03-06,2994.49,2964.13,2996.12,2937.2,3.69559708,30.1832102436
801710,2014-03-07,2972.39,2990.23,2998.63,2961.3,3.36360558,27.360425229
801710,2014-03-10,2859.12,2950.34,2951.22,2858.38,3.47639273,26.9715416691
801710,2014-03-11,2894.23,2855.57,2905.45,2854.96,3.12210685,24.195912790500003
801710,2014-03-12,2914.05,2886.13,2922.88,2873.78,3.66958199,28.337809075
801710,2014-03-13,2934.09,2912.19,2934.54,2903.06,3.56119504,26.297926440700003
801710,2014-03-14,2923.72,2923.14,2935.9,2906.74,2.91353117,21.820179334699997
801710,2014-03-17,2989.47,2961.8,2989.72,2954.35,4.19282049,32.7016847023
801710,2014-03-18,2991.26,2988.83,2999.64,2977.3,4.10826748,33.4748963675
801710,2014-03-19,3022.99,2983.61,3022.99,2950.84,4.98635627,41.4171785316
801710,2014-03-20,2983.99,3022.85,3049.3,2983.21,5.72542098,46.7492956229
801710,2014-03-21,3060.94,2970.81,3061.15,2968.46,6.02345754,46.26865153600001
801710,2014-03-24,3128.6,3066.81,3135.74,3066.51,6.8267533,56.9209128485
801710,2014-03-25,3113.7,3125.85,3143.15,3095.97,6.01867036,49.246723908999996
801710,2014-03-26,3120.49,3116.99,3126.13,3103.63,5.0760243,42.3659179492
801710,2014-03-27,3074.8,3119.32,3127.55,3074.8,4.66439186,39.5110743286
801710,2014-03-28,3087.81,3075.77,3116.96,3056.81,4.77743355,42.618288475300005
801710,2014-03-31,3077.63,3090.38,3105.79,3057.22,4.16373831,34.1606620796
801710,2014-04-01,3099.6,3072.96,3099.9,3062.24,3.22671257,26.439127492199997
801710,2014-04-02,3155.69,3100.4,3166.62,3099.96,5.15551969,43.789757565500004
801710,2014-04-03,3144.29,3178.8,3188.86,3132.63,4.90341575,44.3264133906
801710,2014-04-04,3161.99,3137.96,3162.36,3131.1,3.35093679,29.378114400999998
801710,2014-04-08,3208.32,3151.03,3211.8,3147.37,4.75560432,41.1697742843
801710,2014-04-09,3227.0,3212.66,3245.87,3208.14,4.68479486,40.771733532
801710,2014-04-10,3306.93,3233.3,3317.12,3215.39,7.12344288,73.9216998699
801710,2014-04-11,3253.91,3289.5,3294.29,3247.48,6.10824951,66.6426167145
801710,2014-04-14,3284.18,3246.06,3284.65,3226.81,5.37223991,47.480369957200004
801710,2014-04-15,3222.35,3279.27,3281.49,3217.97,5.7252485,48.4980968305
801710,2014-04-16,3249.13,3213.63,3249.13,3211.22,5.58677361,46.994790924200004
801710,2014-04-17,3207.56,3254.95,3255.26,3205.65,4.26726214,36.7568123005
