代码,日期,收盘,开盘,最高,最低,成交量,成交额
801030,1999-12-30,1000.0,1000.0,1000.0,1000.0,0.36992978,3.3234942405
801030,2000-01-04,1025.03,1003.04,1031.38,990.18,0.77518413,7.2941625775
801030,2000-01-05,1034.06,1023.58,1063.54,1011.43,1.43710708,12.827404303900002
801030,2000-01-06,1081.01,1030.64,1086.81,1020.61,2.00333939,17.1610051648
801030,2000-01-07,1114.65,1090.96,1131.69,1075.27,3.3114378,31.3776967958
801030,2000-01-10,1128.31,1122.38,1148.77,1086.94,2.60410041,25.9410120036
801030,2000-01-11,1074.06,1130.19,1138.69,1060.3,1.86687505,17.8492680556
801030,2000-01-12,1042.69,1069.81,1090.52,1031.51,1.32739134,12.469294465099999
801030,2000-01-13,1034.76,1041.61,1057.9,1022.35,0.77288138,7.006118761000001
801030,2000-01-14,1022.44,1037.33,1051.33,1012.85,0.72949327,6.601518308999999
801030,2000-01-17,1038.64,1020.75,1045.88,1005.62,0.78056975,7.1090144373
801030,2000-01-18,1041.23,1040.82,1065.7,1023.86,0.99609126,9.0886085933
801030,2000-01-19,1051.28,1041.18,1066.63,1029.81,0.87882679,8.8467499091
801030,2000-01-20,1064.11,1055.23,1077.31,1041.82,1.15904312,11.9081042799
801030,2000-01-21,1056.18,1068.91,1089.12,1040.84,1.65023022,16.4121090222
801030,2000-01-24,1054.27,1055.22,1073.55,1022.06,1.77720296,17.7382143763
801030,2000-01-25,1060.84,1057.17,1089.84,1035.54,1.54548723,16.31811797
801030,2000-01-26,1061.37,1064.59,1084.58,1043.76,1.19985598,12.017722123299999
801030,2000-01-27,1066.38,1066.83,1089.19,1042.74,1.9188836,19.8409099873
801030,2000-01-28,1082.05,1071.17,1098.96,1046.48,2.33539194,24.410061764499996
801030,2000-02-14,1177.35,1110.55,1181.26,1100.03,3.07378051,32.0359984501
801030,2000-02-15,1158.1,1203.13,1236.0,1135.32,4.58384838,50.309850930699994
801030,2000-02-16,1173.22,1159.75,1196.37,1118.4,4.2010936,44.3518161589
801030,2000-02-17,1144.86,1194.09,1245.0,1112.89,5.52304282,58.848072905900004
801030,2000-02-18,1159.92,1137.08,1181.82,1097.38,3.15598928,33.0536735577
801030,2000-02-21,1182.37,1168.6,1212.46,1130.71,3.99486174,42.7030046648
801030,2000-02-22,1153.48,1196.36,1227.47,1139.22,3.72228768,37.9939642811
801030,2000-02-23,1135.07,1147.09,1173.36,1113.49,3.08046118,30.317694780700002
801030,2000-02-24,1156.27,1134.22,1174.65,1120.24,2.30604346,22.676616346
801030,2000-02-25,1150.11,1160.41,1178.72,1128.45,2.55881456,25.4562206258
801030,2000-02-28,1200.21,1165.21,1217.03,1142.44,3.54877451,37.8544753994
801030,2000-02-29,1203.65,1213.01,1242.16,1164.73,4.02371317,40.007231407
801030,2000-03-01,1202.37,1208.46,1239.32,1176.24,3.35864672,35.6421716859
801030,2000-03-02,1208.69,1202.63,1237.55,1176.2,3.2392735,34.3670537059
801030,2000-03-03,1226.32,1217.27,1256.83,1197.1,3.72639788,39.505479254499996
801030,2000-03-06,1184.4,1236.36,1262.7,1175.47,3.85853435,41.7299816675
801030,2000-03-07,1194.54,1171.34,1206.32,1148.62,2.26509934,23.4900658881
801030,2000-03-08,1209.72,1199.88,1227.85,1176.36,2.10353374,23.524071627199998
801030,2000-03-09,1205.07,1212.7,1233.36,1183.72,2.31808969,24.4589422023
801030,2000-03-10,1186.99,1205.08,1225.53,1171.92,2.25523981,24.0246971706
801030,2000-03-13,1210.03,1187.78,1222.67,1175.2,2.13707333,23.0810247039
801030,2000-03-14,1188.59,1194.3,1213.37,1141.32,2.76880149,27.2338490503
801030,2000-03-15,1199.45,1187.58,1224.87,1173.87,2.30478277,21.9867276505
801030,2000-03-16,1144.04,1191.68,1204.59,1128.56,2.28912654,22.1657111754
801030,2000-03-17,1174.56,1139.79,1190.17,1132.01,1.83331816,18.5724453729
801030,2000-03-20,1209.56,1166.26,1224.48,1148.52,2.92022977,27.463833565100003
801030,2000-03-21,1218.91,1217.44,1244.14,1190.72,3.16091341,32.3806198421
801030,2000-03-22,1226.6,1224.73,1254.31,1197.43,2.45378807,26.097254736
801030,2000-03-23,1252.56,1231.62,1265.56,1212.79,3.13069932,32.7162059609
801030,2000-03-24,1236.63,1260.78,1289.61,1225.38,3.74363646,38.7698010497
801030,2000-03-27,1281.57,1242.97,1298.31,1227.88,4.05386951,42.5086337228
801030,2000-03-28,1295.78,1294.04,1327.6,1262.21,4.60176496,44.0953941338
801030,2000-03-29,1290.86,1299.57,1324.35,1257.79,3.66624525,35.99654414
