代码,日期,收盘,开盘,最高,最低,成交量,成交额
801770,2014-02-21,1629.97,1623.33,1637.18,1611.42,5.20492873,65.5470249716
801770,2014-02-24,1635.43,1625.39,1635.44,1600.62,5.90540624,74.3040211026
801770,2014-02-25,1559.66,1640.66,1653.37,1552.39,8.22664963,112.6260750224
801770,2014-02-26,1550.98,1543.3,1551.18,1516.6,5.46743472,75.0110942008
801770,2014-02-27,1521.25,1553.68,1580.19,1518.79,6.33035837,81.78517062569999
801770,2014-02-28,1545.1,1532.62,1547.04,1504.11,5.66633429,68.0136114254
801770,2014-03-03,1583.49,1541.76,1583.49,1537.27,9.56405146,78.5169318927
801770,2014-03-04,1589.59,1572.51,1592.77,1563.8,6.76037813,71.1253018201
801770,2014-03-05,1585.83,1592.25,1601.04,1580.81,5.8311887,68.5525703402
801770,2014-03-06,1602.7,1584.61,1604.37,1572.48,5.99049495,77.0582076516
801770,2014-03-07,1582.77,1601.32,1615.54,1575.82,5.68833951,69.8968793513
801770,2014-03-10,1511.47,1567.05,1567.49,1506.88,5.85626512,64.8560476837
801770,2014-03-11,1502.59,1505.25,1514.46,1484.3,3.97549556,44.7133901394
801770,2014-03-12,1489.32,1499.56,1508.36,1463.34,4.11228528,44.5968868558
801770,2014-03-13,1510.4,1490.79,1510.69,1481.94,4.09887408,43.957934029200004
801770,2014-03-14,1505.25,1501.48,1511.86,1493.41,4.11465567,50.6688540246
801770,2014-03-17,1540.46,1512.78,1541.31,1505.82,3.92303636,51.854295604099995
801770,2014-03-18,1546.26,1543.81,1562.21,1543.1,4.31449111,59.7148903733
801770,2014-03-19,1552.92,1548.63,1554.49,1540.69,4.38753774,55.2007292565
801770,2014-03-20,1513.37,1551.19,1557.36,1513.37,5.13692959,66.8698226802
801770,2014-03-21,1538.28,1504.05,1538.28,1488.14,5.13287584,62.008068148
801770,2014-03-24,1533.93,1538.65,1541.28,1524.99,4.88908241,54.2488570093
801770,2014-03-25,1534.47,1529.96,1537.9,1521.91,3.94569298,43.7408328124
801770,2014-03-26,1537.68,1535.09,1544.95,1534.14,3.65961735,46.3377944711
801770,2014-03-27,1490.85,1536.68,1536.8,1490.85,4.22999382,54.091502980600005
801770,2014-03-28,1452.1,1488.59,1493.32,1449.05,4.20883573,50.992503865299994
801770,2014-03-31,1446.34,1457.49,1462.29,1435.51,3.07270245,37.7903112158
801770,2014-04-01,1481.32,1450.99,1482.16,1448.8,3.32622285,42.0521783621
801770,2014-04-02,1471.86,1483.96,1485.89,1464.86,3.63495571,46.2045553795
801770,2014-04-03,1475.96,1472.14,1492.89,1467.01,4.32358646,53.1073367991
801770,2014-04-04,1488.54,1472.4,1488.54,1467.92,3.47542435,43.7643585021
801770,2014-04-08,1504.34,1476.94,1504.34,1473.98,5.00208667,52.0939999821
801770,2014-04-09,1527.09,1505.81,1527.09,1505.03,4.84413004,60.684385239899996
801770,2014-04-10,1530.87,1528.06,1542.61,1525.75,5.66874837,65.2871395053
801770,2014-04-11,1530.65,1525.65,1537.28,1514.91,4.85409803,57.232136652
801770,2014-04-14,1534.86,1530.55,1541.22,1529.03,4.10424033,50.878420516300004
801770,2014-04-15,1533.53,1534.79,1544.21,1528.37,4.43137475,54.1832390987
801770,2014-04-16,1537.86,1532.93,1539.83,1523.4,4.90286026,57.2173642909
801770,2014-04-17,1545.65,1540.65,1550.3,1540.56,4.0385765,50.7082218687
801770,2014-04-18,1552.55,1547.63,1558.89,1544.78,4.70154965,55.3111630541
801770,2014-04-21,1528.17,1538.0,1550.74,1527.36,4.51008304,54.9971832096
801770,2014-04-22,1524.84,1525.97,1537.72,1503.41,6.30566519,66.9445033847
801770,2014-04-23,1514.87,1519.77,1529.35,1506.85,4.2241894,48.8744670983
801770,2014-04-24,1497.05,1513.66,1516.21,1489.77,3.88920105,51.90278821890001
801770,2014-04-25,1460.65,1495.25,1495.46,1459.71,3.98631794,49.9586487207
801770,2014-04-28,1419.8,1455.28,1456.58,1418.11,4.23933666,49.915909803299996
801770,2014-04-29,1443.07,1415.66,1443.07,1415.11,2.93312088,37.263531739
801770,2014-04-30,1459.74,1444.12,1460.46,1442.55,4.83510661,42.4229945304
801770,2014-05-05,1468.81,1453.5,1468.81,1447.06,3.50963962,38.1699363702
801770,2014-05-06,1486.12,1468.23,1494.18,1467.57,3.95099095,44.8346756955
801770,2014-05-07,1458.8,1481.68,1482.92,1457.99,3.48114737,40.8995149922
801770,2014-05-08,1456.84,1452.49,1479.28,1449.78,4.41247244,41.9600838956
801770,2014-05-09,1440.01,1452.66,1459.66,1430.14,4.25107727,37.4867121255
801770,2014-05-12,1467.84,1448.52,1469.49,1440.36,4.85434131,48.516813506400005
801770,2014-05-13,1478.07,1467.06,1492.07,1466.15,6.4288995,51.298645523199994
801770,2014-05-14,1482.49,1477.01,1485.1,1474.05,3.4070524,38.1777229191
801770,2014-05-15,1448.37,1480.05,1485.97,1447.24,3.88898713,40.2144547161
801770,2014-05-16,1436.98,1444.81,1451.74,1420.79,2.94081814,35.3113158485
801770,2014-05-19,1434.06,1433.1,1436.74,1419.06,3.02519928,36.4294437471
801770,2014-05-20,1440.81,1443.3,1454.98,1435.42,4.28756915,46.1011335154
801770,2014-05-21,1460.04,1437.2,1460.04,1425.74,3.60306339,41.1287505525
801770,2014-05-22,1459.82,1460.28,1479.62,1456.93,4.26882987,51.0234262826
801770,2014-05-23,1488.56,1459.78,1488.88,1457.27,4.28471285,48.8867553963
801770,2014-05-26,1505.69,1493.96,1505.84,1490.15,4.21888038,53.622726543199995
801770,2014-05-27,1495.5,1505.34,1507.91,1494.15,4.11312405,51.958444772700005
801770,2014-05-28,1540.95,1495.18,1540.95,1492.54,5.81644023,76.4459725016
801770,2014-05-29,1517.28,1540.37,1541.73,1514.46,4.33558556,58.9478298157
801770,2014-05-30,1536.5,1515.8,1540.52,1510.81,4.26103193,51.83634966020001
801770,2014-06-03,1516.67,1535.06,1540.35,1515.98,3.77356783,46.242867529799994
801770,2014-06-04,1506.87,1515.0,1515.09,1488.53,3.48513729,43.1311202535
801770,2014-06-05,1532.25,1503.75,1532.7,1503.47,3.8704305,47.992267337399994
801770,2014-06-06,1519.39,1532.57,1533.42,1509.49,3.65387367,44.8019197529
801770,2014-06-09,1499.85,1516.42,1523.05,1498.86,3.62530726,44.8005910933
801770,2014-06-10,1527.53,1503.56,1527.53,1496.94,4.59349365,55.461385720100004
801770,2014-06-11,1535.75,1526.69,1537.56,1524.61,4.49775137,59.7364005854
801770,2014-06-12,1535.38,1532.47,1539.37,1526.21,4.48327439,59.1259966313
801770,2014-06-13,1551.57,1529.31,1556.87,1529.31,4.90186888,63.9652851421
801770,2014-06-16,1572.3,1554.76,1573.31,1554.12,5.57074629,70.93217611829999
801770,2014-06-17,1560.21,1570.54,1572.23,1559.14,4.87562819,66.8373612413
801770,2014-06-18,1547.71,1558.99,1564.18,1544.82,4.12146205,52.7179673488
801770,2014-06-19,1504.25,1546.33,1551.71,1493.96,5.44801954,61.338564516800005
801770,2014-06-20,1519.81,1502.95,1520.49,1495.77,3.42082835,37.825056973
801770,2014-06-23,1538.62,1521.93,1547.19,1521.74,3.67966641,43.6831151879
801770,2014-06-24,1550.37,1538.39,1550.56,1538.16,4.09618873,41.6609065125
801770,2014-06-25,1543.63,1549.01,1549.01,1532.83,3.50876949,35.5615179946
801770,2014-06-26,1573.35,1544.01,1578.56,1543.99,4.76329228,53.69619142649999
801770,2014-06-27,1591.63,1578.26,1599.83,1578.14,5.53079729,65.4807863705
801770,2014-06-30,1611.44,1600.8,1611.75,1591.71,6.34346679,72.679662381
801770,2014-07-01,1622.38,1615.78,1623.84,1605.87,6.01497318,74.7531546718
801770,2014-07-02,1632.51,1625.51,1637.28,1612.36,5.8506383,73.174187495
801770,2014-07-03,1641.05,1631.85,1648.68,1623.21,5.33556811,65.4483805664
801770,2014-07-04,1633.36,1641.16,1641.51,1625.94,4.79845179,60.8705475504
801770,2014-07-07,1647.54,1634.85,1647.54,1630.02,5.2333126,65.9907671222
801770,2014-07-08,1660.7,1645.27,1660.7,1630.2,4.83247531,63.2366537765
801770,2014-07-09,1637.13,1661.63,1671.11,1635.93,6.58411005,85.4257559597
801770,2014-07-10,1637.9,1636.55,1652.07,1634.63,6.44598539,78.9838172097
801770,2014-07-11,1647.24,1634.55,1655.28,1631.97,5.39156319,65.42822177810001
801770,2014-07-14,1662.11,1649.97,1664.06,1649.52,5.07945112,59.4318521125
801770,2014-07-15,1640.16,1663.74,1663.74,1630.69,6.85742929,83.19709528359999
801770,2014-07-16,1619.1,1637.48,1642.24,1615.99,5.92218139,68.5090733717
801770,2014-07-17,1605.87,1616.23,1617.77,1596.28,3.94577161,47.9692805105
801770,2014-07-18,1603.76,1598.07,1615.67,1597.69,3.52919224,41.678497018899996
801770,2014-07-21,1597.67,1602.75,1607.43,1585.63,3.31085249,38.7023240754
801770,2014-07-22,1620.15,1595.12,1620.8,1593.79,4.21841222,45.807159883100006
801770,2014-07-23,1592.44,1618.14,1618.14,1585.48,4.48178198,51.7940703375
801770,2014-07-24,1579.4,1589.31,1594.99,1564.31,4.83314592,53.19633671770001
801770,2014-07-25,1596.56,1579.64,1596.56,1578.63,4.71466492,45.1435197634
801770,2014-07-28,1620.62,1602.11,1622.58,1599.76,5.9755045,61.6488343175
