代码,日期,收盘,开盘,最高,最低,成交量,成交额
801230,1999-12-30,1000.0,1000.0,1000.0,1000.0,0.20474238,2.2790950563
801230,2000-01-04,1029.81,1001.92,1044.67,987.96,0.40330362,4.1370457047
801230,2000-01-05,1047.65,1036.1,1073.0,1019.1,0.70270174,7.6551635764
801230,2000-01-06,1083.61,1044.52,1090.9,1027.3,0.75566462,8.3335480605
801230,2000-01-07,1132.7,1094.28,1149.26,1082.56,1.59473211,19.004098932999998
801230,2000-01-10,1164.68,1149.07,1187.57,1116.7,1.50806275,19.1519487112
801230,2000-01-11,1115.26,1168.31,1180.36,1097.66,1.26374524,14.5914644278
801230,2000-01-12,1088.57,1109.1,1140.63,1065.34,0.92223347,10.917934703599999
801230,2000-01-13,1075.84,1092.3,1109.49,1056.35,0.55911075,5.8874751645000005
801230,2000-01-14,1063.67,1075.91,1100.24,1047.65,0.45733093,4.8697121155000005
801230,2000-01-17,1087.63,1060.8,1095.85,1040.9,0.56023806,5.8354980693
801230,2000-01-18,1081.08,1090.21,1109.31,1062.72,0.49205995,5.9133973112
801230,2000-01-19,1099.02,1078.18,1113.69,1062.86,0.4485787,5.6517143222
801230,2000-01-20,1119.25,1094.67,1133.51,1080.47,0.57030207,7.1604764662000004
801230,2000-01-21,1129.79,1123.55,1164.94,1102.6,0.93941194,11.541765910599999
801230,2000-01-24,1144.44,1132.03,1166.96,1096.63,0.85443697,11.070199444000002
801230,2000-01-25,1137.18,1148.99,1178.69,1111.44,0.95968573,12.1226920201
801230,2000-01-26,1140.3,1137.49,1170.73,1113.64,0.73090556,9.3515663436
801230,2000-01-27,1184.59,1150.76,1206.19,1129.43,1.20298016,15.3560600186
801230,2000-01-28,1220.55,1193.81,1249.05,1173.89,1.51200152,20.9282555019
801230,2000-02-14,1334.41,1268.81,1335.98,1251.61,1.53811834,21.3839721219
801230,2000-02-15,1378.31,1393.82,1447.61,1334.31,2.62897668,38.494700983200005
801230,2000-02-16,1432.5,1396.4,1461.29,1344.83,2.65881417,38.3557920976
801230,2000-02-17,1365.0,1474.49,1542.22,1323.3,3.20804628,46.9274832377
801230,2000-02-18,1392.51,1342.46,1415.52,1281.94,1.81764466,24.1087779842
801230,2000-02-21,1400.03,1412.51,1459.73,1338.19,2.09804268,29.6236532169
801230,2000-02-22,1333.3,1410.23,1438.26,1317.6,1.69966388,21.6859394538
801230,2000-02-23,1276.25,1303.2,1342.68,1257.83,1.32412408,16.4227989629
801230,2000-02-24,1326.39,1266.04,1338.85,1247.48,1.15178247,14.7903095569
801230,2000-02-25,1317.03,1324.71,1365.02,1280.39,1.10219664,14.433666135
801230,2000-02-28,1378.14,1320.34,1391.29,1297.74,1.45183195,20.0681987057
801230,2000-02-29,1374.84,1399.3,1441.21,1328.58,2.14179816,29.672358201599998
801230,2000-03-01,1370.9,1383.1,1420.4,1330.35,1.37016146,18.3997749538
801230,2000-03-02,1376.61,1367.51,1411.26,1333.89,1.07860674,13.826047043800001
801230,2000-03-03,1379.69,1388.62,1426.86,1350.72,1.37607112,18.9507800158
801230,2000-03-06,1308.49,1386.36,1411.14,1295.5,1.47571947,19.5296461758
801230,2000-03-07,1317.09,1290.47,1340.19,1268.6,0.79585891,10.2787410006
801230,2000-03-08,1350.28,1321.54,1367.73,1292.97,0.8852502,11.0574063472
801230,2000-03-09,1346.83,1360.43,1390.66,1322.71,0.86478481,10.7706101075
801230,2000-03-10,1327.5,1350.16,1384.29,1313.18,0.82279064,9.8398782789
801230,2000-03-13,1344.34,1326.55,1362.59,1310.38,0.72495016,9.000828933
801230,2000-03-14,1319.62,1315.53,1350.22,1260.71,1.19685045,15.8468313965
801230,2000-03-15,1310.86,1316.02,1346.16,1286.48,0.83092137,10.753635705399999
801230,2000-03-16,1239.83,1298.48,1310.82,1221.67,0.81615526,9.8716287762
801230,2000-03-17,1279.62,1236.91,1296.78,1226.5,0.63727726,7.9920900961
801230,2000-03-20,1314.06,1269.39,1329.16,1243.98,0.8531378,11.4010459924
801230,2000-03-21,1317.08,1323.11,1349.76,1287.91,0.85103702,11.8530976043
801230,2000-03-22,1331.85,1321.19,1363.12,1300.37,0.89342688,11.9610275001
801230,2000-03-23,1357.77,1329.93,1372.59,1305.33,0.99182855,14.7684641618
801230,2000-03-24,1349.19,1364.92,1396.96,1327.18,1.42299821,16.6944319448
801230,2000-03-27,1385.56,1358.28,1405.85,1330.67,1.43534694,17.232526100999998
801230,2000-03-28,1395.23,1400.05,1432.07,1365.07,1.53118657,19.0431326311
801230,2000-03-29,1389.8,1397.72,1427.38,1349.81,1.53892151,18.5868898761
801230,2000-03-30,1408.11,1393.17,1429.61,1363.62,1.13603759,14.0038660863
801230,2000-03-31,1390.26,1401.06,1426.76,1365.79,1.06849561,12.993328708900002
801230,2000-04-03,1373.62,1387.28,1411.7,1354.72,0.89622452,10.493162368
801230,2000-04-04,1347.81,1367.54,1383.56,1327.27,0.8453527,9.7884090037
801230,2000-04-05,1353.47,1343.61,1380.12,1324.79,0.61414561,7.2179153666
