symbol,name,sma_window,regime,start,end,years,bh_total_return,bh_annualized_return,bh_max_drawdown,bh_sharpe,bh_calmar,sma_total_return,sma_annualized_return,sma_max_drawdown,sma_sharpe,sma_calmar,excess_total_return,drawdown_improvement,sharpe_delta
159915,创业板ETF易方达,50,下跌趋势期,2016-01-04,2023-12-29,"2016,2018,2022,2023",-0.6920131355489794,-0.26335088322001987,-0.678998361110167,-0.9460420811359483,-0.3878520160040436,-0.4704894299753465,-0.15211253264065572,-0.5020592534606865,-1.1788342152496611,-0.302977251374507,0.22152370557363288,0.1769391076494805,-0.2327921341137128
159915,创业板ETF易方达,100,下跌趋势期,2016-01-04,2023-12-29,"2016,2018,2022,2023",-0.6920131355489794,-0.26335088322001987,-0.678998361110167,-0.9460420811359483,-0.3878520160040436,-0.4764905092712999,-0.15461693881573546,-0.42359471077182587,-1.3019476866024247,-0.3650114953843738,0.21552262627767949,0.2554036503383411,-0.3559056054664763
159915,创业板ETF易方达,150,下跌趋势期,2016-01-04,2023-12-29,"2016,2018,2022,2023",-0.6920131355489794,-0.26335088322001987,-0.678998361110167,-0.9460420811359483,-0.3878520160040436,-0.47570391295919146,-0.15428746512151614,-0.42578708880084726,-1.7999808922395553,-0.36235825176390163,0.2163092225897879,0.2532112723093197,-0.8539388111036069
159915,创业板ETF易方达,200,下跌趋势期,2016-01-04,2023-12-29,"2016,2018,2022,2023",-0.6920131355489794,-0.26335088322001987,-0.678998361110167,-0.9460420811359483,-0.3878520160040436,-0.37490739602294976,-0.11479837460386477,-0.31174756222995204,-1.527448183556399,-0.36824145081585885,0.3171057395260296,0.36725079888021495,-0.5814061024204508
159915,创业板ETF易方达,250,下跌趋势期,2016-01-04,2023-12-29,"2016,2018,2022,2023",-0.6920131355489794,-0.26335088322001987,-0.678998361110167,-0.9460420811359483,-0.3878520160040436,-0.250806305189614,-0.0722010447380238,-0.250806305189614,-1.2951566577322704,-0.287875716216299,0.44120683035936537,0.428192055920553,-0.34911457659632206
159915,创业板ETF易方达,50,趋势期合计,2015-01-05,2026-06-18,"2015,2016,2018,2019,2020,2022,2023,2025,2026",1.6770113241271454,0.12841099429613378,-0.6519215954394004,0.522636936165934,0.19697306423724734,1.3888280051818227,0.11275238725272141,-0.4345123495874147,0.6001335475406937,0.2594917897265381,-0.2881833189453227,0.21740924585198573,0.07749661137475972
159915,创业板ETF易方达,100,趋势期合计,2015-01-05,2026-06-18,"2015,2016,2018,2019,2020,2022,2023,2025,2026",1.6770113241271454,0.12841099429613378,-0.6519215954394004,0.522636936165934,0.19697306423724734,-0.19860834874528233,-0.026798059003895425,-0.7042503852870116,-0.01705422162219822,-0.03805189115086404,-1.8756196728724277,-0.052328789847611135,-0.5396911577881323
159915,创业板ETF易方达,150,趋势期合计,2015-01-05,2026-06-18,"2015,2016,2018,2019,2020,2022,2023,2025,2026",1.6770113241271454,0.12841099429613378,-0.6519215954394004,0.522636936165934,0.19697306423724734,0.7333434765552138,0.06981367140297356,-0.45774471534680417,0.4449886771963691,0.15251660819301904,-0.9436678475719316,0.19417688009259626,-0.0776482589695649
159915,创业板ETF易方达,200,趋势期合计,2015-01-05,2026-06-18,"2015,2016,2018,2019,2020,2022,2023,2025,2026",1.6770113241271454,0.12841099429613378,-0.6519215954394004,0.522636936165934,0.19697306423724734,1.1143601586502112,0.09621407683732475,-0.4167707031265431,0.5639323810601966,0.23085614251564007,-0.5626511654769342,0.23515089231285735,0.04129544489426262
159915,创业板ETF易方达,250,趋势期合计,2015-01-05,2026-06-18,"2015,2016,2018,2019,2020,2022,2023,2025,2026",1.6770113241271454,0.12841099429613378,-0.6519215954394004,0.522636936165934,0.19697306423724734,1.3642175582298068,0.11133951083682803,-0.313676553453045,0.6627758962059165,0.35495005798542956,-0.31279376589733854,0.3382450419863554,0.1401389600399825
159915,创业板ETF易方达,50,震荡期,2017-01-03,2024-12-31,"2017,2021,2024",0.11986573661747624,0.039965626924974185,-0.25504107542942467,0.2787707928551609,0.15670270703525765,0.27260886813490615,0.08702756713649773,-0.2550410754294248,0.43841634940071234,0.3412296117006458,0.1527431315174299,-1.1102230246251565e-16,0.15964555654555146
159915,创业板ETF易方达,100,震荡期,2017-01-03,2024-12-31,"2017,2021,2024",0.11986573661747624,0.039965626924974185,-0.25504107542942467,0.2787707928551609,0.15670270703525765,-0.014141218612892081,-0.004917845506188789,-0.2668125614016368,0.11491311380548115,-0.018431836493582047,-0.13400695523036832,-0.011771485972212115,-0.16385767904967974
159915,创业板ETF易方达,150,震荡期,2017-01-03,2024-12-31,"2017,2021,2024",0.11986573661747624,0.039965626924974185,-0.25504107542942467,0.2787707928551609,0.15670270703525765,-0.06607751175376464,-0.023385921376490426,-0.25504107542942467,0.04233277999055165,-0.0916947253971324,-0.18594324837124088,0.0,-0.23643801286460922
159915,创业板ETF易方达,200,震荡期,2017-01-03,2024-12-31,"2017,2021,2024",0.11986573661747624,0.039965626924974185,-0.25504107542942467,0.2787707928551609,0.15670270703525765,-0.029372575731245965,-0.010266675971339678,-0.3022603298916502,0.09373324156625865,-0.033966336154731006,-0.1492383123487222,-0.047219254462225524,-0.18503755128890223
159915,创业板ETF易方达,250,震荡期,2017-01-03,2024-12-31,"2017,2021,2024",0.11986573661747624,0.039965626924974185,-0.25504107542942467,0.2787707928551609,0.15670270703525765,0.21766859054925547,0.07054820639328585,-0.25504107542942456,0.38300478660635595,0.2766150757265297,0.09780285393177923,1.1102230246251565e-16,0.10423399375119508
