signal_date,top_n,risk_state,selected_symbols,selected_names,selected_bucket,selected_themes,selected_count,target_weight_each,selected_momentums,top_sector_symbols,top_sector_momentums,best_sector_symbol,best_sector_momentum,best_defensive_symbol,best_defensive_momentum,reason
2025-03-31,1,risk_on,515230,软件ETF国泰,sector,软件,1,1.0,0.11273210,515230,0.11273210,515230,0.11273209549071606,511010,-0.008100465975157567,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2025-04-30,1,risk_on,512400,有色金属ETF南方,sector,有色金属,1,1.0,0.03248731,512400,0.03248731,512400,0.03248730964467006,511260,0.009294003065284384,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2025-05-30,1,risk_on,512800,银行ETF华宝,sector,银行,1,1.0,0.06036745,512800,0.06036745,512800,0.06036745406824151,511260,0.010908649542564985,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2025-06-30,1,risk_on,512660,军工ETF国泰,sector,军工,1,1.0,0.14929860,512660,0.14929860,512660,0.14929859719438876,511260,0.004053080341059223,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2025-07-31,1,risk_on,512400,有色金属ETF南方,sector,有色金属,1,1.0,0.16506718,512400,0.16506718,512400,0.165067178502879,511010,0.0017630949542246643,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2025-08-29,1,risk_on,512480,半导体ETF国联安,sector,半导体,1,1.0,0.34897361,512480,0.34897361,512480,0.3489736070381231,511010,-0.004049340094220755,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2025-09-30,1,risk_on,512480,半导体ETF国联安,sector,半导体,1,1.0,0.47981221,512480,0.47981221,512480,0.47981220657277013,511010,0.0011323884741605283,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2025-10-31,1,risk_on,515030,新能源车ETF华夏,sector,新能源车,1,1.0,0.32170272,515030,0.32170272,515030,0.32170272156315405,511010,0.007178450205820752,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2025-11-28,1,risk_on,512400,有色金属ETF南方,sector,有色金属,1,1.0,0.14902225,512400,0.14902225,512400,0.14902225219150367,511260,0.005549648999781276,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2025-12-31,1,risk_on,512660,军工ETF国泰,sector,军工,1,1.0,0.13283828,512660,0.13283828,512660,0.1328382838283828,511010,0.0008823402820621329,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2026-01-30,1,risk_on,512400,有色金属ETF南方,sector,有色金属,1,1.0,0.33200456,512400,0.33200456,512400,0.33200455580865595,511260,0.004832293204072746,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2026-02-27,1,risk_on,512400,有色金属ETF南方,sector,有色金属,1,1.0,0.33370227,512400,0.33370227,512400,0.3337022689540676,511260,0.0060589719969146305,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2026-03-31,1,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.12029385,515220,0.12029385,515220,0.12029384756657491,511010,0.005532058025778053,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2026-04-30,1,risk_on,515030,新能源车ETF华夏,sector,新能源车,1,1.0,0.13464609,515030,0.13464609,515030,0.13464608834486436,511260,0.005219408467040498,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2026-05-29,1,risk_on,512480,半导体ETF国联安,sector,半导体,1,1.0,0.48657949,512480,0.48657949,512480,0.4865794907088783,511260,0.01185135587546049,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
2026-06-18,1,risk_on,512480,半导体ETF国联安,sector,半导体,1,1.0,0.53148148,512480,0.53148148,512480,0.5314814814814812,511260,0.007423211983820233,风险过滤通过：行业/主题 ETF 存在正动量，选择 Top1 正动量标的等权持有
