date,position,strategy_return,strategy_return_after_cost,trade,nav
2017-11-06,159928,0.023465703971119023,0.023465703971119023,False,1.0837445451180403
2017-11-07,159928,0.024691358024691468,0.024691358024691468,False,1.1105036696888562
2017-11-08,159928,0.025817555938037806,0.025817555938037806,False,1.1391741603004444
2017-11-09,159928,-0.038590604026845665,-0.038590604026845665,False,1.0952127413626755
2017-11-10,159928,0.0017452006980802626,0.0017452006980802626,False,1.0971241074034481
2017-11-13,159928,0.0017421602787457413,0.0017421602787457413,False,1.0990354734442207
2017-11-14,159928,-0.01565217391304352,-0.01565217391304352,False,1.0818331790772677
2017-11-15,159928,0.007067137809187329,0.007067137809187329,False,1.089478643240358
2017-11-16,159928,0.026315789473684292,0.026315789473684292,False,1.1181491338519465
2017-11-17,159928,-0.013675213675213738,-0.013675213675213738,False,1.1028582055257659
2017-11-20,159928,0.0,0.0,False,1.1028582055257659
2017-11-21,159928,0.005199306759098743,0.005199306759098743,False,1.1085923036480836
2017-11-22,159928,-0.008620689655172376,-0.008620689655172376,False,1.099035473444221
2017-11-23,159928,-0.02608695652173898,-0.02608695652173898,False,1.0703649828326327
2017-11-24,159928,-0.016071428571428625,-0.016071428571428625,False,1.0531626884656797
2017-11-27,159928,-0.014519056261342977,-0.014519056261342977,False,1.0378717601394993
2017-11-28,159928,0.007366482504604033,0.007366482504604033,False,1.0455172243025896
2017-11-29,159928,-0.018281535648994485,-0.018281535648994485,False,1.026403563894864
2017-11-30,159928,-0.009310986964618295,-0.009310986964618295,False,1.0168467336910012
2017-12-01,159928,0.001879699248120259,0.001879699248120259,False,1.0187580997317738
2017-12-04,159928,0.018761726078799335,0.018761726078799335,False,1.0378717601394996
2017-12-05,159928,-0.007366482504604033,-0.007366482504604033,False,1.0302262959764092
2017-12-06,159928,0.0018552875695732052,0.0018552875695732052,False,1.0321376620171818
2017-12-07,159928,-0.022222222222222254,-0.022222222222222254,False,1.0092012695279111
2017-12-08,159928,0.026515151515151603,0.026515151515151603,False,1.035960394098727
2017-12-11,159928,0.040590405904058935,0.040590405904058935,False,1.0780104469957232
2017-12-12,159928,-0.0035460992907799804,-0.0035460992907799804,False,1.0741877149141783
2017-12-13,159928,0.028469750889679624,0.028469750889679624,False,1.104769571566539
2017-12-14,159928,0.0017301038062282892,0.0017301038062282892,False,1.1066809376073115
2017-12-15,159928,0.003454231433505983,0.003454231433505983,False,1.1105036696888566
2017-12-18,159928,-0.010327022375215211,-0.010327022375215211,False,1.0990354734442211
2017-12-19,159928,0.0017391304347826875,0.0017391304347826875,False,1.1009468394849937
2017-12-20,159928,0.02083333333333326,0.02083333333333326,False,1.1238832319742644
2017-12-21,159928,0.001700680272108901,0.001700680272108901,False,1.125794598015037
2017-12-22,159928,0.001697792869269854,0.001697792869269854,False,1.1277059640558094
2017-12-25,159928,0.01016949152542379,0.01016949152542379,False,1.1391741603004448
2017-12-26,159928,0.006711409395973256,0.006711409395973256,False,1.1468196244635351
2017-12-27,159928,-0.03166666666666673,-0.03166666666666673,False,1.1105036696888564
2017-12-28,159928,0.013769363166953541,0.013769363166953541,False,1.1257945980150368
2017-12-29,159928,-0.01018675721561968,-0.01018675721561968,False,1.1143264017704015
2018-01-02,159928,0.006861063464836947,0.006861063464836947,False,1.1219718659334916
2018-01-03,159928,0.010221465076660996,0.010221465076660996,False,1.133440062178127
2018-01-04,159928,0.02023608768971341,0.02023608768971341,False,1.1563764546673978
2018-01-05,159928,0.0,0.0,False,1.1563764546673978
2018-01-08,159928,0.013223140495867813,0.013223140495867813,False,1.1716673829935784
2018-01-09,159928,0.022838499184339334,0.022838499184339334,False,1.1984265075643943
2018-01-10,159928,0.009569377990430672,0.009569377990430672,False,1.2098947038090297
2018-01-11,159928,-0.006319115323854652,-0.006319115323854652,False,1.2022492396459394
2018-01-12,159928,0.012718600953895098,0.012718600953895098,False,1.2175401679721198
2018-01-15,159928,-0.004709576138147598,-0.004709576138147598,False,1.211806069849802
2018-01-16,159928,0.015772870662460692,0.015772870662460692,False,1.2309197302575279
2018-01-17,159928,-0.004658385093167738,-0.004658385093167738,False,1.2251856321352101
2018-01-18,159928,-0.004680187207488307,-0.004680187207488307,False,1.2194515340128924
2018-01-19,159928,-0.028213166144200663,-0.028213166144200663,False,1.1850469452789862
2018-01-22,159928,0.030645161290322687,0.030645161290322687,False,1.221362900053665
2018-01-23,159928,0.0046948356807512415,0.0046948356807512415,False,1.2270969981759827
2018-01-24,159928,-0.010903426791277315,-0.010903426791277315,False,1.2137174358905747
2018-01-25,159928,-0.007874015748031482,-0.007874015748031482,False,1.204160605686712
2018-01-26,159928,0.0031746031746031633,0.0031746031746031633,False,1.2079833377682572
2018-01-29,159928,-0.026898734177215222,-0.026898734177215222,False,1.1754901150751236
2018-01-30,159928,-0.013008130081300862,-0.013008130081300862,False,1.160199186748943
2018-01-31,159928,0.016474464579901094,0.016474464579901094,False,1.1793128471566685
2018-02-01,159928,-0.012965964343598091,-0.012965964343598091,False,1.164021918830488
2018-02-02,159928,-0.003284072249589487,-0.003284072249589487,False,1.1601991867489427
2018-02-05,159928,-0.02635914332784184,-0.02635914332784184,False,1.1296173300965817
2018-02-06,159928,-0.04399323181049075,-0.04399323181049075,False,1.0799218130364951
2018-02-07,159928,-0.01946902654867244,-0.01946902654867244,False,1.0588967865879972
2018-02-08,159928,0.0036101083032491488,0.0036101083032491488,False,1.0627195186695424
2018-02-09,159928,-0.02877697841726623,-0.02877697841726623,False,1.0321376620171814
2018-02-12,159928,0.04814814814814805,0.04814814814814805,False,1.0818331790772677
2018-02-13,159928,0.007067137809187329,0.007067137809187329,False,1.089478643240358
2018-02-14,159928,0.00877192982456143,0.00877192982456143,False,1.099035473444221
2018-02-22,159928,0.034782608695652195,0.034782608695652195,False,1.137262794259672
2018-02-23,159928,-0.001680672268907557,-0.001680672268907557,False,1.1353514282188994
2018-02-26,159928,-0.0016835016835017313,-0.0016835016835017313,False,1.1334400621781269
2018-02-27,159928,-0.010118043844856706,-0.010118043844856706,False,1.1219718659334914
2018-02-28,159928,-0.010221465076660996,-0.010221465076660996,False,1.110503669688856
2018-03-01,159928,0.001721170395869276,0.001721170395869276,False,1.1124150357296285
2018-03-02,159928,-0.010309278350515427,-0.010309278350515427,False,1.1009468394849933
2018-03-05,159928,-0.01388888888888895,-0.01388888888888895,False,1.0856559111588127
2018-03-06,159928,0.0017605633802817433,0.0017605633802817433,False,1.0875672771995852
2018-03-07,159928,-0.008787346221441172,-0.008787346221441172,False,1.0780104469957223
2018-03-08,159928,0.019503546099290725,0.019503546099290725,False,1.0990354734442205
2018-03-09,159928,0.012173913043478368,0.012173913043478368,False,1.1124150357296285
2018-03-12,159928,-0.005154639175257714,-0.005154639175257714,False,1.1066809376073108
2018-03-13,159928,-0.012089810017271163,-0.012089810017271163,False,1.093301375321903
2018-03-14,159928,0.005244755244755206,0.005244755244755206,False,1.0990354734442207
2018-03-15,159928,0.013913043478260834,0.013913043478260834,False,1.114326401770401
2018-03-16,159928,-0.015437392795883409,-0.015437392795883409,False,1.0971241074034481
2018-03-19,159928,0.005226480836237002,0.005226480836237002,False,1.1028582055257659
2018-03-20,159928,-0.008665511265164683,-0.008665511265164683,False,1.093301375321903
2018-03-21,159928,-0.00874125874125875,-0.00874125874125875,False,1.08374454511804
2018-03-22,159928,-0.015873015873015706,-0.015873015873015706,False,1.0665422507510873
2018-03-23,159928,-0.021505376344086002,-0.021505376344086002,False,1.0436058582618166
2018-03-26,159928,-0.001831501831501825,-0.001831501831501825,False,1.041694492221044
2018-03-27,159928,0.0,0.0,False,1.041694492221044
2018-03-28,159928,-0.02385321100917437,-0.02385321100917437,False,1.0168467336910008
2018-03-29,159928,0.022556390977443552,0.022556390977443552,False,1.0397831261802715
2018-03-30,159928,-0.0018382352941176405,-0.0018382352941176405,False,1.0378717601394989
2018-04-02,512010,-0.006521739130434745,-0.006721739130434745,True,1.0308954569169961
2018-04-03,512010,-0.008752735229759279,-0.008752735229759279,False,1.02187230193304
2018-04-04,512010,0.0066225165562914245,0.0066225165562914245,False,1.0286396681710073
2018-04-09,512010,-0.004385964912280715,-0.004385964912280715,False,1.024128090679029
2018-04-10,512010,0.013215859030837107,0.013215859030837107,False,1.0376628231549636
2018-04-11,512010,-0.004347826086956497,-0.004347826086956497,False,1.0331512456629854
2018-04-12,512010,0.004366812227074135,0.004366812227074135,False,1.0376628231549634
2018-04-13,512010,-0.021739130434782594,-0.021739130434782594,False,1.015104935695073
2018-04-16,512010,0.0022222222222221255,0.0022222222222221255,False,1.0173607244410618
2018-04-17,512010,-0.01552106430155209,-0.01552106430155209,False,1.0015702032191385
2018-04-18,512010,-0.009009009009009028,-0.009009009009009028,False,0.9925470482351822
2018-04-19,512010,0.013636363636363669,0.013636363636363669,False,1.0060817807111166
2018-04-20,512010,0.0,0.0,False,1.0060817807111166
2018-04-23,512010,-0.004484304932735439,-0.004484304932735439,False,1.0015702032191385
2018-04-24,512010,0.009009009009008917,0.009009009009008917,False,1.0105933582030946
2018-04-25,512010,0.022321428571428603,0.022321428571428603,False,1.0331512456629852
2018-04-26,512010,-0.01091703056768556,-0.01091703056768556,False,1.02187230193304
2018-04-27,512010,0.015452538631346657,0.015452538631346657,False,1.0376628231549634
2018-05-02,512010,0.01304347826086949,0.01304347826086949,False,1.0511975556308977
2018-05-03,512010,-0.0042918454935622075,-0.0042918454935622075,False,1.0466859781389195
2018-05-04,512010,0.008620689655172376,0.008620689655172376,False,1.0557091331228756
2018-05-07,512010,0.02350427350427342,0.02350427350427342,False,1.080522809328755
2018-05-08,512010,0.0,0.0,False,1.080522809328755
2018-05-09,512010,0.0041753653444676075,0.0041753653444676075,False,1.0850343868207333
2018-05-10,512010,0.03534303534303529,0.03534303534303529,False,1.123382795502547
2018-05-11,512010,-0.026104417670682722,-0.026104417670682722,False,1.0940575418046894
2018-05-14,512010,0.014432989690721598,0.014432989690721598,False,1.1098480630266128
2018-05-15,512010,0.018292682926829285,0.018292682926829285,False,1.1301501617405143
2018-05-16,512010,0.015968063872255467,0.015968063872255467,False,1.1481964717084268
2018-05-17,512010,-0.011787819253438081,-0.011787819253438081,False,1.1346617392324925
2018-05-18,512010,0.007952286282306265,0.007952286282306265,False,1.1436848942164488
2018-05-21,512010,0.0,0.0,False,1.1436848942164488
2018-05-22,512010,0.015779092702169706,0.015779092702169706,False,1.1617312041843613
2018-05-23,512010,-0.001941747572815511,-0.001941747572815511,False,1.1594754154383722
2018-05-24,512010,0.0019455252918287869,0.0019455252918287869,False,1.1617312041843613
2018-05-25,512010,0.025242718446601975,0.025242718446601975,False,1.191056457882219
2018-05-28,512010,0.02083333333333326,0.02083333333333326,False,1.2158701340880984
2018-05-29,512010,-0.05380333951762528,-0.05380333951762528,False,1.1504522604544158
2018-05-30,512010,-0.0039215686274509665,-0.0039215686274509665,False,1.1459406829624377
2018-05-31,512010,0.03543307086614167,0.03543307086614167,False,1.1865448803902405
2018-06-01,512010,-0.03231939163498099,-0.03231939163498099,False,1.1481964717084268
2018-06-04,512010,-0.011787819253438081,-0.011787819253438081,False,1.1346617392324925
2018-06-05,512010,0.03379721669980129,0.03379721669980129,False,1.1730101479143065
2018-06-06,512010,0.011538461538461497,0.011538461538461497,False,1.1865448803902408
2018-06-07,512010,-0.017110266159695797,-0.017110266159695797,False,1.1662427816763392
2018-06-08,512010,-0.003868471953578312,-0.003868471953578312,False,1.161731204184361
2018-06-11,512010,-0.029126213592232997,-0.029126213592232997,False,1.1278943729945252
2018-06-12,512010,0.020000000000000018,0.020000000000000018,False,1.1504522604544158
2018-06-13,512010,-0.01764705882352946,-0.01764705882352946,False,1.1301501617405143
2018-06-14,512010,-0.0119760479041916,-0.0119760479041916,False,1.11661542926458
2018-06-15,512010,-0.014141414141414121,-0.014141414141414121,False,1.1008249080426566
2018-06-19,512010,-0.02254098360655743,-0.02254098360655743,False,1.076011231836777
2018-06-20,512010,0.033542976939203495,0.033542976939203495,False,1.1121038517726018
2018-06-21,512010,-0.0040567951318458695,-0.0040567951318458695,False,1.1075922742806237
2018-06-22,512010,0.010183299389002087,0.010183299389002087,False,1.1188712180105689
2018-06-25,512010,0.0,0.0,False,1.1188712180105689
2018-06-26,512010,-0.006048387096774244,-0.006048387096774244,False,1.1121038517726016
2018-06-27,512010,-0.028397565922920864,-0.028397565922920864,False,1.0805228093287549
2018-06-28,512010,-0.02087682672233826,-0.02087682672233826,False,1.0579649218688643
2018-06-29,512010,0.034115138592750505,0.034115138592750505,False,1.094057541804689
2018-07-02,512010,-0.0020618556701030855,-0.0020618556701030855,False,1.0918017530586999
2018-07-03,512010,-0.008264462809917328,-0.008264462809917328,False,1.0827785980747437
2018-07-04,512010,-0.022916666666666696,-0.022916666666666696,False,1.0579649218688643
2018-07-05,512010,-0.025586353944562767,-0.025586353944562767,False,1.030895456916996
2018-07-06,512010,0.015317286652078765,0.015317286652078765,False,1.0466859781389193
2018-07-09,512010,0.0344827586206895,0.0344827586206895,False,1.082778598074744
2018-07-10,512010,0.006250000000000089,0.006250000000000089,False,1.0895459643127112
2018-07-11,512010,-0.0020703933747412417,-0.0020703933747412417,False,1.0872901755667221
2018-07-12,512010,0.020746887966804906,0.020746887966804906,False,1.1098480630266125
2018-07-13,512010,0.018292682926829285,0.018292682926829285,False,1.130150161740514
2018-07-16,512010,0.007984031936127733,0.007984031936127733,False,1.1391733167244702
2018-07-17,512010,-0.015841584158415856,-0.015841584158415856,False,1.1211270067565577
2018-07-18,512010,0.002012072434607548,0.002012072434607548,False,1.1233827955025466
2018-07-19,512010,-0.02208835341365467,-0.02208835341365467,False,1.098569119296667
2018-07-20,512010,0.006160164271047153,0.006160164271047153,False,1.105336485534634
2018-07-23,512010,-0.04081632653061229,-0.04081632653061229,False,1.060220710614853
2018-07-24,512010,0.008510638297872353,0.008510638297872353,False,1.069243865598809
2018-07-25,512010,0.014767932489451407,0.014767932489451407,False,1.0850343868207324
2018-07-26,512010,-0.010395010395010451,-0.010395010395010451,False,1.0737554430907872
2018-07-27,512010,-0.010504201680672232,-0.010504201680672232,False,1.062476499360842
2018-07-30,512010,-0.02547770700636931,-0.02547770700636931,False,1.0354070344089734
2018-07-31,512010,0.004357298474945592,0.004357298474945592,False,1.0399186119009516
2018-08-01,512010,-0.021691973969631295,-0.021691973969631295,False,1.017360724441061
2018-08-02,512010,0.0,0.0,False,1.017360724441061
2018-08-03,512010,-0.03104212860310429,-0.03104212860310429,False,0.9857796819972142
2018-08-06,512010,-0.041189931350114506,-0.041189931350114506,False,0.9451754845694113
2018-08-07,512010,0.023866348448687402,0.023866348448687402,False,0.9677333720293018
2018-08-08,512010,-0.020979020979021046,-0.020979020979021046,False,0.9474312733154002
2018-08-09,512010,0.03571428571428581,0.03571428571428581,False,0.981268104505236
2018-08-10,512010,0.02298850574712641,0.02298850574712641,False,1.0038259919651265
2018-08-13,512010,0.006741573033707926,0.006741573033707926,False,1.0105933582030937
2018-08-14,512010,-0.0022321428571429047,-0.0022321428571429047,False,1.0083375694571046
2018-08-15,512010,-0.03803131991051456,-0.03803131991051456,False,0.9699891607752907
2018-08-16,512010,-0.0023255813953488857,-0.0023255813953488857,False,0.9677333720293017
2018-08-17,512010,-0.03263403263403264,-0.03263403263403264,False,0.936152329585455
2018-08-20,512010,-0.01927710843373498,-0.01927710843373498,False,0.9181060196175426
2018-08-21,512010,0.04422604422604426,0.04422604422604426,False,0.9587102170453454
2018-08-22,512010,-0.007058823529411784,-0.007058823529411784,False,0.9519428508073783
2018-08-23,512010,0.007109004739336511,0.007109004739336511,False,0.9587102170453454
2018-08-24,512010,0.0023529411764706687,0.0023529411764706687,False,0.9609660057913345
2018-08-27,512010,0.039906103286385,0.039906103286385,False,0.9993144144731484
2018-08-28,512010,-0.0022573363431150906,-0.0022573363431150906,False,0.9970586257271594
2018-08-29,512010,-0.004524886877828038,-0.004524886877828038,False,0.9925470482351814
2018-08-30,512010,-0.011363636363636354,-0.011363636363636354,False,0.9812681045052362
2018-08-31,512010,-0.02758620689655178,-0.02758620689655178,False,0.9541986395533675
2018-09-03,512010,0.0023640661938533203,0.0023640661938533203,False,0.9564544282993565
2018-09-04,512010,0.002358490566037652,0.002358490566037652,False,0.9587102170453454
2018-09-05,512010,-0.0117647058823529,-0.0117647058823529,False,0.9474312733154002
2018-09-06,512010,-0.011904761904761862,-0.011904761904761862,False,0.936152329585455
2018-09-07,512010,0.01686746987951815,0.01686746987951815,False,0.9519428508073784
2018-09-10,512010,-0.014218009478673022,-0.014218009478673022,False,0.9384081183314441
2018-09-11,512010,0.004807692307692291,0.004807692307692291,False,0.9429196958234222
2018-09-12,512010,-0.028708133971291794,-0.028708133971291794,False,0.9158502308715537
2018-09-13,512010,-0.022167487684729092,-0.022167487684729092,False,0.8955481321576523
2018-09-14,512010,-0.005037783375314908,-0.005037783375314908,False,0.8910365546656741
2018-09-17,512010,-0.020253164556962022,-0.020253164556962022,False,0.8729902446977618
2018-09-18,512010,0.01808785529715773,0.01808785529715773,False,0.8887807659196852
2018-09-19,512010,0.015228426395939021,0.015228426395939021,False,0.9023154983956195
2018-09-20,512010,-0.0050000000000000044,-0.0050000000000000044,False,0.8978039209036415
2018-09-21,512010,0.025125628140703293,0.025125628140703293,False,0.9203618083635318
2018-09-25,512010,0.002450980392156854,0.002450980392156854,False,0.9226175971095208
2018-09-26,512010,0.017114914425427896,0.017114914425427896,False,0.9384081183314442
2018-09-27,512010,0.007211538461538547,0.007211538461538547,False,0.9451754845694115
2018-09-28,512010,0.01193317422434359,0.01193317422434359,False,0.9564544282993567
2018-10-08,159928,-0.0369685767097967,-0.037168576709796695,True,0.9209043785116873
2018-10-09,159928,-0.019193857965451033,-0.019193857965451033,False,0.903228670670772
2018-10-10,159928,-0.013698630136986356,-0.013698630136986356,False,0.8908556751821312
2018-10-11,159928,-0.04166666666666674,-0.04166666666666674,False,0.853736688716209
2018-10-12,159928,0.03105590062111796,0.03105590062111796,False,0.8802502504775819
2018-10-15,159928,-0.012048192771084376,-0.012048192771084376,False,0.8696448257730327
2018-10-16,159928,-0.016260162601625994,-0.016260162601625994,False,0.8555042595003005
2018-10-17,159928,0.0,0.0,False,0.8555042595003005
2018-10-18,159928,-0.016528925619834767,-0.016528925619834767,False,0.8413636932275682
2018-10-19,159928,0.027310924369748024,0.027310924369748024,False,0.8643421134207582
2018-10-22,159928,0.05521472392638049,0.05521472392638049,False,0.9120665245912296
2018-10-23,159928,-0.032945736434108586,-0.032945736434108586,False,0.8820178212616735
2018-10-24,159928,-0.022044088176352727,-0.022044088176352727,False,0.8625745426366667
2018-10-25,159928,-0.02254098360655743,-0.02254098360655743,False,0.8431312640116598
2018-10-26,159928,-0.0398322851153039,-0.0398322851153039,False,0.8095474191139208
2018-10-29,159928,-0.09170305676855905,-0.09170305676855905,False,0.7353094461820765
2018-10-30,159928,-0.0024038461538461453,-0.0024038461538461453,False,0.733541875397985
2018-10-31,159928,0.024096385542168752,0.024096385542168752,False,0.7512175832389003
2018-11-01,511260,0.0006863076647636301,0.00048630766476363016,True,0.7515829061075346
2018-11-02,511260,-0.0005069229775264139,-0.0005069229775264139,False,0.7512019114629127
2018-11-05,511260,-0.0012629778431918481,-0.0012629778431918481,False,0.7502531600929717
2018-11-06,511260,0.001672823586812422,0.001672823586812422,False,0.7515082012752557
2018-11-07,511260,0.0012127598238516057,0.0012127598238516057,False,0.7524196002290574
2018-11-08,511260,0.003147370406775263,0.003147370406775263,False,0.754787743412296
2018-11-09,511260,-0.0006928223603468453,-0.0006928223603468453,False,0.7542648095863442
2018-11-12,511260,0.0004060772933462964,0.0004060772933462964,False,0.7545710993986874
2018-11-13,511260,3.9601215757301134e-05,3.9601215757301134e-05,False,0.7546009813315989
2018-11-14,511260,0.0032471711001771375,0.0032471711001771375,False,0.7570512998303442
2018-11-15,511260,0.003039303723147091,0.003039303723147091,False,0.759352208664532
2018-11-16,511260,0.0019380798252774945,0.0019380798252774945,False,0.7608238938604246
2018-11-19,511260,0.0013255567338281704,0.0013255567338281704,False,0.7618324090961887
2018-11-20,511260,-0.0010492356269428127,-0.0010492356269428127,False,0.7610330673908052
2018-11-21,511260,6.87136799120136e-05,6.87136799120136e-05,False,0.7610853607734004
2018-11-22,511260,-0.0006772740211427042,-0.0006772740211427042,False,0.7605698974306765
2018-11-23,511260,9.822217856791937e-05,9.822217856791937e-05,False,0.7606446022629553
2018-11-26,511260,-0.001826753093694733,-0.001826753093694733,False,0.7592550923825692
2018-11-27,511260,8.855304327282099e-05,8.855304327282099e-05,False,0.75932232673162
2018-11-28,511260,0.000373857520931109,0.000373857520931109,False,0.7596062050942796
2018-11-29,511260,0.002035778562366586,0.002035778562366586,False,0.7611525951224511
2018-11-30,511260,-0.0016194252512563567,-0.0016194252512563567,False,0.7599199653898505
2018-12-03,511260,0.0014745927666310887,0.0014745927666310887,False,0.7610405378740329
2018-12-04,511260,0.0022478968912273967,0.0022478968912273967,False,0.762751278533218
2018-12-05,511260,0.0025170907523848207,0.0025170907523848207,False,0.7646711927227836
2018-12-06,511260,0.0011332662491818635,0.0011332662491818635,False,0.765537768777218
2018-12-07,511260,0.00040009758477688173,0.00040009758477688173,False,0.7658440585895613
2018-12-10,511260,0.0011607944125795466,0.0011607944125795466,False,0.7667330460936793
2018-12-11,511260,0.001510206070054032,0.001510206070054032,False,0.767890970994001
2018-12-12,511260,0.00030158575736938253,0.00030158575736938253,False,0.7681225559740654
2018-12-13,511260,-0.003403973896383028,-0.003403973896383028,False,0.7655078868443067
2018-12-14,511260,-0.0034448770871760015,-0.0034448770871760015,False,0.7628708062648643
2018-12-17,511260,-0.0007050666875574318,-0.0007050666875574318,False,0.7623329314724568
2018-12-18,511260,-0.0016071183583874493,-0.0016071183583874493,False,0.7611077722230841
2018-12-19,511260,0.001364323432990977,0.001364323432990977,False,0.7621461693917596
2018-12-20,511260,0.0030385900941962696,0.0030385900941962696,False,0.7644620191924031
2018-12-21,511260,0.002218291622284596,0.002218291622284596,False,0.7661578188851323
2018-12-24,511260,-0.0016770997874374638,-0.0016770997874374638,False,0.7648728957699366
2018-12-25,511260,0.0005469497782899513,0.0005469497782899513,False,0.7652912428306979
2018-12-26,511260,0.0022451728783117186,0.0022451728783117186,False,0.7670094539731109
2018-12-27,511260,0.0011882499610409436,0.0011882499610409436,False,0.7679208529269125
2018-12-28,511260,0.004630620464229462,0.004630620464229462,False,0.7714768029433844
2019-01-02,512800,-0.015659955257270708,-0.015859955257270707,True,0.7592412153666801
2019-01-03,512800,0.006818181818181834,0.006818181818181834,False,0.7644178600169075
2019-01-04,512800,0.02257336343115135,0.02257336343115135,False,0.7816733421843322
2019-01-07,512800,-0.004415011037527616,-0.004415011037527616,False,0.7782222457508472
2019-01-08,512800,-0.0044345898004434225,-0.0044345898004434225,False,0.7747711493173624
2019-01-09,512800,0.008908685968819663,0.008908685968819663,False,0.7816733421843323
2019-01-10,512800,-0.002207505518763808,-0.002207505518763808,False,0.7799477939675898
2019-01-11,512800,0.008849557522123908,0.008849557522123908,False,0.7868499868345596
2019-01-14,512800,-0.006578947368421018,-0.006578947368421018,False,0.7816733421843323
2019-01-15,512800,0.011037527593819041,0.011037527593819041,False,0.7903010832680446
2019-01-16,512800,0.0,0.0,False,0.7903010832680446
2019-01-17,512800,-0.0021834061135370675,-0.0021834061135370675,False,0.7885755350513022
2019-01-18,512800,0.015317286652078765,0.015317286652078765,False,0.8006543725684994
2019-01-21,512800,0.0021551724137931494,0.0021551724137931494,False,0.8023799207852419
2019-01-22,512800,-0.008602150537634468,-0.008602150537634468,False,0.795477727918272
2019-01-23,512800,0.00433839479392617,0.00433839479392617,False,0.7989288243517568
2019-01-24,512800,0.00647948164146861,0.00647948164146861,False,0.8041054690019841
2019-01-25,512800,0.01716738197424883,0.01716738197424883,False,0.8179098547359237
2019-01-28,512800,0.0,0.0,False,0.8179098547359237
2019-01-29,512800,0.006329113924050667,0.006329113924050667,False,0.8230864993861511
2019-01-30,512800,-0.004192872117400381,-0.004192872117400381,False,0.8196354029526662
2019-01-31,512800,0.0189473684210526,0.0189473684210526,False,0.8351653369033483
2019-02-01,512800,0.0020661157024792765,0.0020661157024792765,False,0.8368908851200907
2019-02-11,512800,0.0,0.0,False,0.8368908851200907
2019-02-12,512800,0.0,0.0,False,0.8368908851200907
2019-02-13,512800,0.014432989690721598,0.014432989690721598,False,0.8489697226372879
2019-02-14,512800,-0.008130081300813052,-0.008130081300813052,False,0.8420675297703181
2019-02-15,512800,-0.018442622950819665,-0.018442622950819665,False,0.8265375958196359
2019-02-18,512800,0.02087682672233826,0.02087682672233826,False,0.8437930779870605
2019-02-19,512800,-0.002044989775051076,-0.002044989775051076,False,0.8420675297703181
2019-02-20,512800,0.004098360655737654,0.004098360655737654,False,0.8455186262038029
2019-02-21,512800,-0.008163265306122436,-0.008163265306122436,False,0.8386164333368331
2019-02-22,512800,0.014403292181069949,0.014403292181069949,False,0.8506952708540303
2019-02-25,512800,0.06490872210953347,0.06490872210953347,False,0.9059128137897888
2019-02-26,512800,-0.020952380952380945,-0.020952380952380945,False,0.8869317834056218
2019-02-27,512800,0.013618677042801508,0.013618677042801508,False,0.899010620922819
2019-02-28,512800,-0.0057581573896353655,-0.0057581573896353655,False,0.8938339762725916
2019-03-01,512880,0.03386454183266929,0.033664541832669294,True,0.9239244875582815
2019-03-04,512880,0.005780346820809301,0.005780346820809301,False,0.9292650915326068
2019-03-05,512880,-0.0009578544061303873,-0.0009578544061303873,False,0.9283749908702191
2019-03-06,512880,0.056567593480345346,0.056567593480345346,False,0.980890929951085
2019-03-07,512880,0.046279491833030706,0.046279491833030706,False,1.0262860637328501
2019-03-08,512880,-0.09800520381613187,-0.09800520381613187,False,0.9257046888830565
2019-03-11,512880,0.01538461538461533,0.01538461538461533,False,0.9399462994812573
2019-03-12,512880,0.014204545454545414,0.014204545454545414,False,0.9532978094170705
2019-03-13,512880,-0.019607843137254832,-0.019607843137254832,False,0.934605695506932
2019-03-14,512880,-0.034285714285714364,-0.034285714285714364,False,0.9025620716609799
2019-03-15,512880,0.014792899408283988,0.014792899408283988,False,0.9159135815967931
2019-03-18,512880,0.02429543245869792,0.02429543245869792,False,0.9381660981564821
2019-03-19,512880,-0.011385199240986688,-0.011385199240986688,False,0.9274848902078315
2019-03-20,512880,0.018234165067178454,0.018234165067178454,False,0.944396802793195
2019-03-21,512880,0.009425070688030113,0.009425070688030113,False,0.9532978094170705
2019-03-22,512880,-0.00933706816059754,-0.00933706816059754,False,0.944396802793195
2019-03-25,512880,-0.036757775683317506,-0.036757775683317506,False,0.9096828769600805
2019-03-26,512880,-0.03228962818003922,-0.03228962818003922,False,0.8803095551012912
2019-03-27,512880,0.006066734074823055,0.006066734074823055,False,0.8856501590756165
2019-03-28,512880,-0.007035175879396949,-0.007035175879396949,False,0.8794194544389037
2019-03-29,512880,0.09008097165991891,0.09008097165991891,False,0.9586384133913959
2019-04-01,512880,0.010213556174559102,0.010213556174559102,False,0.9684295206776591
2019-04-02,512880,-0.006433823529411908,-0.006433823529411908,False,0.962198816040946
2019-04-03,512880,0.050878815911193254,0.050878815911193254,False,1.0111543524722615
2019-04-04,512880,0.0017605633802817433,0.0017605633802817433,False,1.0129345537970367
2019-04-08,512880,-0.021089630931458547,-0.021089630931458547,False,0.9915721378997355
2019-04-09,512880,-0.0008976660682227244,-0.0008976660682227244,False,0.9906820372373478
2019-04-10,512880,-0.017070979335130243,-0.017070979335130243,False,0.9737701246519843
2019-04-11,512880,-0.01919561243144441,-0.01919561243144441,False,0.9550780107418455
2019-04-12,512880,0.0037278657968313755,0.0037278657968313755,False,0.9586384133913958
2019-04-15,512880,-0.02228412256267409,-0.02228412256267409,False,0.9372759974940945
