date,close,ret,fwd_20d,fwd_60d,fwd_120d,fwd_250d,fixed_state,fixed_label,refit_state,refit_label,fixed_prob_bear,fixed_prob_sideways,fixed_prob_bull
2016-06-07,3177.054,-0.05456397572566752,0.010355505446240532,0.03919448646450463,0.0920201545205086,0.11628382772216028,1,sideways,1,sideways,0.005081674421701721,0.9633546692047922,0.0315636563735061
2016-06-08,3163.986,-0.4121727193210791,0.008942517444767484,0.047449008939989046,0.09328960368345496,0.13399838052380764,1,sideways,1,sideways,0.0045444359138435125,0.9727040096032812,0.022751554482875264
2016-06-13,3066.341,-3.1347631021303486,0.04467507038519192,0.08261931729054273,0.13351613535480888,0.17088836499267357,1,sideways,1,sideways,0.08626475368259887,0.8782586651222895,0.035476581195111594
2016-06-14,3075.983,0.3139530874574774,0.06410926198226696,0.0866854595750366,0.128141150324953,0.1777968213738501,1,sideways,1,sideways,0.033334218324265905,0.9296853114611568,0.03698047021457739
2016-06-15,3116.368,1.3043696193472276,0.05342757979802126,0.07202262377228874,0.12108069393601784,0.17704070892782897,1,sideways,1,sideways,0.021242795565712163,0.9251958497359521,0.05356135469833583
2016-06-16,3094.675,-0.6985328618319467,0.05883945810141622,0.07913238062155137,0.10162747299797226,0.1874316366015818,1,sideways,1,sideways,0.012577580799519286,0.9509175677937141,0.03650485140676676
2016-06-17,3110.357,0.5054618054664187,0.05334468036948814,0.06677272094489473,0.09474121459369456,0.17226639900178653,1,sideways,1,sideways,0.007169295814737176,0.9594012375492196,0.03342946663604322
2016-06-20,3112.674,0.07446532427900023,0.047980610883118446,0.04816758838220769,0.085544133436396,0.1786740275403078,1,sideways,1,sideways,0.004935423013961237,0.968605259156585,0.02645931782945368
2016-06-21,3106.318,-0.20440618714567008,0.04568624332730886,0.04958120836308444,0.07536768611584521,0.1804322673982508,1,sideways,1,sideways,0.004116726671723934,0.975558611281876,0.02032466204639991
2016-06-22,3133.961,0.8859597724304548,0.03307124753626489,0.03343021818076242,0.06766835962540707,0.16493025918318716,1,sideways,1,sideways,0.00427539863474858,0.971465340791652,0.024259260573599416
2016-06-23,3117.317,-0.5325003728609828,0.043372554026427146,0.04677323480416007,0.0679000563625709,0.16124988251114658,1,sideways,1,sideways,0.004211767315547779,0.977712603681242,0.018075629003210213
2016-06-24,3077.155,-1.2967227155126126,0.048098649564289,0.05857618482006899,0.07536474438239216,0.18930635603341384,1,sideways,1,sideways,0.00644316801616891,0.9788247590886415,0.014732072895189486
2016-06-27,3120.544,1.4001876785143654,0.03535953987509877,0.04681619615041477,0.06985705056554248,0.17290350656808573,1,sideways,1,sideways,0.006955162481546821,0.966615043588146,0.026429793930307248
2016-06-28,3136.401,0.5068618614471333,0.042464914403483656,0.04933042681723432,0.0635349242651051,0.16564463536390917,1,sideways,1,sideways,0.004899623239544515,0.9698577620611358,0.025242614699319686
2016-06-29,3151.39,0.4767661136444848,0.021213813587020347,0.0394356141258303,0.049568285740578144,0.1593890315067319,1,sideways,1,sideways,0.0041153455106088645,0.9720111486240703,0.023873505865320846
2016-06-30,3153.921,0.08028153205888512,0.021311884476497678,0.021041427480269936,0.053419220075582086,0.16388742774470266,1,sideways,1,sideways,0.003652153639081995,0.9764055066576837,0.019942339703234287
2016-07-01,3154.2,0.008845740282463243,0.01576627988079382,0.02744118952507768,0.05141874326295115,0.15998478219516854,1,sideways,1,sideways,0.00340191561600975,0.9796032981074699,0.01699478627652027
2016-07-04,3204.696,1.5882336008525504,-0.008701917436162332,0.008173630197684911,0.030328305711368575,0.1504744911841871,1,sideways,1,sideways,0.006280454216027558,0.9608876369245771,0.03283190885939536
2016-07-05,3207.383,0.08381057554916414,-0.005714939562877275,0.011537131674016043,0.02817935993300469,0.15455310450919035,1,sideways,1,sideways,0.004619205875659365,0.9693207667896818,0.026060027334658935
2016-07-06,3216.804,0.29329802365900276,-0.00724228146943362,0.01134075933752876,0.02899679309028458,0.13888132444500823,1,sideways,1,sideways,0.003918171599270943,0.9732103135072215,0.022871514893507514
2016-07-07,3209.954,-0.21317132507499068,-0.0026994156302551087,0.02614211917055509,0.041207132563270354,0.1424403589584149,1,sideways,1,sideways,0.003672801017376405,0.9783219689452214,0.018005230037402082
2016-07-08,3192.28,-0.552121178248215,0.004019071008808828,0.0357979249940481,0.055143032566065564,0.16836461713884732,1,sideways,1,sideways,0.0038227132405123003,0.9818527398334372,0.014324546926050608
2016-07-11,3203.33,0.3455498692128425,0.009631539679021639,0.030181092800304787,0.05134001180022052,0.16999622268077275,1,sideways,1,sideways,0.003357698447822512,0.981798424790398,0.014843876761779395
2016-07-12,3273.182,2.1571706719474797,-0.004949617833655329,0.009001638161275638,0.02275614371580925,0.13913555677625022,1,sideways,1,sideways,0.01122073096818592,0.9416457099600192,0.04713355907179476
2016-07-13,3282.868,0.29548301332015386,-0.012040386637537703,0.006999976849510814,0.024683599827955316,0.14030445330119878,1,sideways,1,sideways,0.006746063997236371,0.9548406236733853,0.038413312329378384
2016-07-14,3276.764,-0.18610805489784343,-0.013245995134223865,0.0003402747344636303,0.024874540857992677,0.13513179466083014,1,sideways,1,sideways,0.005062503252146333,0.966942608772771,0.027994887975082663
2016-07-15,3276.278,-0.01483280592102243,0.0054806093988362115,0.013751580299351973,0.01776924912965261,0.13097484401506843,1,sideways,1,sideways,0.004098164054441667,0.9737222758192717,0.02217956012628652
2016-07-18,3262.022,-0.4360773470599692,0.040282377004201786,0.01662128581597555,0.01704525597926687,0.13800428078044846,1,sideways,1,sideways,0.003941125103924143,0.9790545831220947,0.0170042917739812
2016-07-19,3248.234,-0.42357844653736054,0.040025133657242584,0.021664079619879484,0.022066759968647487,0.14581985164861888,1,sideways,1,sideways,0.0037162661473922757,0.9823472487342015,0.013936485118406276
2016-07-20,3237.605,-0.3277605107169835,0.04183431888695499,0.027840023721238394,0.025278253523823846,0.154517922970838,1,sideways,1,sideways,0.0034463971338644472,0.9842930744374854,0.012260528428650178
2016-07-21,3252.523,0.45971439308260637,0.034423123218498386,0.03537407729322739,0.02270022379549652,0.15921793635279435,1,sideways,1,sideways,0.003241567300980132,0.982826023130087,0.013932409568932786
2016-07-22,3225.162,-0.8447821318732187,0.04336464338845625,0.0441196442225229,0.03541000421064111,0.16609739293716097,1,sideways,1,sideways,0.004082499182636263,0.9841392106178558,0.011778290199507964
2016-07-25,3230.885,0.17729119689038425,0.03278049203236888,0.03835326853168719,0.03045728956617144,0.15380955991934098,1,sideways,1,sideways,0.003323531353670689,0.984336551788547,0.012339916857782384
2016-07-26,3269.588,1.1907889574307435,0.02209513859238532,0.023277244717071266,0.026089219803840713,0.13395938570853572,1,sideways,1,sideways,0.004412238971599983,0.9753727190289808,0.02021504199941921
2016-07-27,3218.243,-1.5828424627393134,0.034683521412149476,0.037872528581589515,0.04531603113873017,0.15802162857186364,1,sideways,1,sideways,0.008734151951318263,0.9743615610985351,0.016904286950146674
2016-07-28,3221.137,0.08988443591910888,0.027268321713730392,0.0357454526150236,0.044491743132937245,0.1586632297850108,1,sideways,1,sideways,0.00500978895111713,0.979261763970996,0.015728447077886912
2016-07-29,3203.93,-0.5356221542210341,0.032197956884201684,0.04841616389871195,0.053675954218725286,0.16452107255776505,1,sideways,1,sideways,0.004233794642575755,0.9826753050541559,0.01309090030326844
2016-08-01,3176.809,-0.8500947406633187,0.041227533666644556,0.049276805750676056,0.06646669661285887,0.16970236485731416,1,sideways,1,sideways,0.004501801232506875,0.984146557554935,0.011351641212558116
2016-08-02,3189.053,0.3846773649365739,0.03854874785712248,0.05519883175350171,0.05501288313489949,0.1437094334901301,1,sideways,1,sideways,0.0035298647537976256,0.9835070539557702,0.012963081290432289
2016-08-03,3193.507,0.13956784497138228,0.04205000959759908,0.05031083382626056,0.05626979994094272,0.1569359328161799,1,sideways,1,sideways,0.003166912559676989,0.9838830803062234,0.012950007134099717
2016-08-04,3201.289,0.24338552289978618,0.03132738093936527,0.04851264599978311,0.05135306434376896,0.15767648594050687,1,sideways,1,sideways,0.0030624795255362563,0.9835973607250806,0.013340159749383138
2016-08-05,3205.11,0.11928699580176413,0.03400944117362581,0.05179479019440825,0.05559185176171799,0.1548499115474975,1,sideways,1,sideways,0.0030204939043335832,0.9838893833051977,0.013090122790468721
2016-08-08,3234.183,0.9029934668321067,0.026435424340552016,0.036754877506931294,0.050123632459882383,0.15060805155428736,1,sideways,1,sideways,0.0036423723900614983,0.9785540681181786,0.01780355949175979
2016-08-09,3256.981,0.7024346863044021,0.026295824261793443,0.04102910026186812,0.0480524755901246,0.14359739894092094,1,sideways,1,sideways,0.003711561962602562,0.9762415989457366,0.02004683909166085
2016-08-10,3243.341,-0.41967213376512946,0.030054194116499122,0.053611384063532164,0.05948619032041358,0.1534383834447257,1,sideways,1,sideways,0.003717129357411455,0.9805427643715233,0.015740106271065247
2016-08-11,3233.36,-0.3082127120339163,0.03284632704060164,0.06089269366850569,0.06261103001212365,0.1604949649899794,1,sideways,1,sideways,0.0034800474910711473,0.9831344667270109,0.013385485781917904
2016-08-12,3294.234,1.8651823253819582,0.007227780418755936,0.041173759969692414,0.03869761528780291,0.14020072648148263,1,sideways,1,sideways,0.008073421305436125,0.957477891619672,0.03444868707489205
2016-08-15,3393.424,2.9665773670576283,-0.03855103282112704,0.010658261390265489,0.014000313547614551,0.10055389482717159,1,sideways,1,sideways,0.05318364511909964,0.7671654647321279,0.17965089014877264
2016-08-16,3378.245,-0.44830972755728227,-0.03490332998346768,0.017254521208497353,0.012786816823528335,0.12358754323620702,1,sideways,1,sideways,0.028807103765329432,0.8479712265018218,0.12322166973284887
2016-08-17,3373.048,-0.15395572452595352,-0.03982095718768297,0.013165244016687616,0.029156122296510434,0.13924023613064507,1,sideways,1,sideways,0.015463627868766075,0.898638524595745,0.08589784753548885
2016-08-18,3364.485,-0.25418813119210526,-0.030126750453635665,0.022774956642695576,0.035172693592035564,0.13971023797104154,1,sideways,1,sideways,0.00965721035746907,0.9319075368808185,0.05843525276171242
2016-08-19,3365.02,0.015900129389212963,-0.03198108777956754,0.03071125877409342,0.03706872470297351,0.13945860648673714,1,sideways,1,sideways,0.006487159838140485,0.9507568990545525,0.04275594110730702
2016-08-22,3336.795,-0.8423141157577415,-0.02102586463957179,0.041337271243813145,0.04091620851745459,0.145438362260792,1,sideways,1,sideways,0.006541385929168865,0.9645857674151597,0.028872846655671518
2016-08-23,3341.83,0.1507795677673257,-0.01517402141940194,0.04396094355487867,0.039505899462270566,0.14623963516995175,1,sideways,1,sideways,0.004600648501810671,0.9714947398076395,0.023904611690549863
2016-08-24,3329.863,-0.35873991306371117,-0.016275744677784032,0.057490353206723466,0.034944380594637225,0.154887153015004,1,sideways,1,sideways,0.004077328455285822,0.9776736684739675,0.018249003070746745
2016-08-25,3308.972,-0.6293594872144888,-0.02680228179627997,0.06833209830726883,0.043469089493655355,0.16563271009848357,1,sideways,1,sideways,0.004117648172280523,0.9814683058392023,0.014414045988517098
2016-08-26,3307.09,-0.05689185049238894,-0.020058419940189087,0.07769670616765789,0.04576470552661105,0.16399916542942572,1,sideways,1,sideways,0.003427658071348427,0.9833225855727814,0.013249756355870177
2016-08-29,3307.781,0.0208923198204013,-0.02324549297550238,0.06959952911030087,0.038489549338363016,0.15783693055858294,1,sideways,1,sideways,0.0031462996351752292,0.9841452502470744,0.012708450117750372
2016-08-30,3311.987,0.12707395685106843,-0.02041070813381818,0.07640398346974187,0.03498685230346599,0.1551947516702208,1,sideways,1,sideways,0.003031929426251745,0.9842613347699048,0.012706735803843528
2016-08-31,3327.794,0.4761310610138977,-0.022389907548363897,0.06044875373896352,0.03566627020783142,0.14960391178059695,1,sideways,1,sideways,0.003121869652213369,0.9825542987442393,0.014323831603547344
2016-09-01,3301.577,-0.790938889206617,-0.00233464189991639,0.05083328360962036,0.04615370170073252,0.1624547905440339,1,sideways,1,sideways,0.0039224890967454,0.9840790265112243,0.011998484392030289
2016-09-02,3314.114,0.3790084817311178,-0.0022802474507516157,0.043764034671106566,0.04061930277594561,0.159467055146564,1,sideways,1,sideways,0.0033466795030633943,0.9832956636462533,0.013357656850683354
2016-09-05,3319.68,0.1678074810922411,-0.005925269905532993,0.0470126638712165,0.03231154810102188,0.1537121047811838,1,sideways,1,sideways,0.0031189806650367266,0.9835690412542923,0.013311978080670866
2016-09-06,3342.626,0.6888332877707114,-0.011960656082971921,0.038148748917766984,0.025508686882708353,0.14619374108859318,1,sideways,1,sideways,0.0033710044898158592,0.9804279056431795,0.016201089867004536
2016-09-07,3340.817,-0.054133776383725615,-0.010467200089079975,0.045762159375984934,0.035105484676352994,0.15036022625603263,1,sideways,1,sideways,0.0032240771098348197,0.9824357511958901,0.014340171694275131
2016-09-08,3339.564,-0.037512830920683145,-0.018470974055295852,0.020845535524996794,0.03507314128431149,0.14748991185675742,1,sideways,1,sideways,0.003120122421704237,0.9836765821744025,0.013203295403893285
2016-09-09,3318.044,-0.6464806864577446,0.0009909452677541175,0.026217856062186184,0.04388127463047509,0.15804220799965285,1,sideways,1,sideways,0.0036102666743349637,0.9849876986212719,0.01140203470439327
2016-09-12,3262.604,-1.6849803145554756,0.01643993570779667,0.03565893991425262,0.06709456618087883,0.17630518444776033,1,sideways,1,sideways,0.008402050131007853,0.9800233319398121,0.011574617929179937
2016-09-13,3260.333,-0.0696312134168254,0.017872714228883924,0.02456834930665064,0.0568874406387323,0.17709755414554285,1,sideways,1,sideways,0.004798427216231691,0.9834968546393371,0.011704718144431189
2016-09-14,3238.73,-0.6648059748012242,0.027482994877621625,0.033130578961506396,0.06511286831566698,0.1787929219169242,1,sideways,1,sideways,0.00426255236388103,0.9851141283559866,0.010623319280132285
2016-09-19,3263.124,0.7503741074736597,0.032010429269620166,0.020182806414957177,0.06227866302353213,0.1708969686717392,1,sideways,1,sideways,0.0038022948982341116,0.9816793456362749,0.014518359465491059
2016-09-20,3257.403,-0.17547665911087226,0.033785196366553416,0.01585956665478605,0.05914128525085793,0.1730817464096399,1,sideways,1,sideways,0.0033786477564815135,0.9836643880153162,0.01295696422820239
2016-09-21,3266.636,0.28304570724273376,0.026989232960146214,0.022010410709978112,0.059799132808185496,0.17017598532557665,1,sideways,1,sideways,0.0031454908676872406,0.9833162711699056,0.013538237962407204
2016-09-22,3291.121,0.7467527016206166,0.016582191903609766,0.013536725024695162,0.06030741501148085,0.16571253381446627,1,sideways,1,sideways,0.00346134972162004,0.9796964423627809,0.01684220791559924
2016-09-23,3275.667,-0.47067237528245376,0.019678129675574585,0.009748243640150367,0.06178039464939511,0.18516564717964323,1,sideways,1,sideways,0.0035942579050758897,0.9826709237324169,0.01373481836250725
2016-09-26,3220.284,-1.7051958047831592,0.036019804464450855,0.03171055720551341,0.0774854019086515,0.20792576058509127,1,sideways,1,sideways,0.008743851633810348,0.9781055471168092,0.013150601249380639
2016-09-27,3240.755,0.6336772924760429,0.036502913672894044,0.02333715445937745,0.06925484956437633,0.20425240414656454,1,sideways,1,sideways,0.005346147925972154,0.9785074270780901,0.016146424995937762
2016-09-28,3230.89,-0.3048686273997671,0.031713243100198296,0.021975059503728245,0.06371866575463736,0.21110715623249332,1,sideways,1,sideways,0.004060503603413657,0.9821956329780099,0.01374386341857646
2016-09-29,3244.387,0.4168785226258793,0.037202097037128956,0.01645241458555957,0.06523851809294001,0.20854941164540475,1,sideways,1,sideways,0.0034640058561434487,0.9817019217029124,0.01483407244094421
2016-09-30,3253.285,0.2738828787333708,0.031011731219367622,0.017458046251711767,0.0770322919756492,0.20292135487668617,1,sideways,1,sideways,0.0032210112067852367,0.9819726384758385,0.014806350317376272
2016-10-10,3293.869,1.2397606598001214,0.019042348071523163,0.014681215312448481,0.06684479558840972,0.18798561812871117,1,sideways,1,sideways,0.004601324363666318,0.9718644894272314,0.0235341862091024
2016-10-11,3306.557,0.3844605068953734,0.019525143525425337,0.018676526671096205,0.06378417187424867,0.1928307904566593,1,sideways,1,sideways,0.003893444600441593,0.9743224814645732,0.021784073934985243
2016-10-12,3300.01,-0.19819679852359617,0.01607419371456431,0.020539028669610104,0.0621601146663191,0.19128426883554894,1,sideways,1,sideways,0.003623737462579262,0.9789938752247661,0.017382387312654714
2016-10-13,3302.646,0.07984665989105584,0.02663500720331502,0.013631797050001726,0.0650030309031,0.18900178826310765,1,sideways,1,sideways,0.0033149907163250517,0.9810511230054766,0.01563388627819846
2016-10-14,3305.848,0.0969055960578878,0.033689691722063486,0.01756069849551456,0.06158510615128088,0.1890437793873161,1,sideways,1,sideways,0.003165119466409501,0.9823008318779175,0.014534048655673022
2016-10-17,3277.879,-0.8496454441695316,0.046484022137485814,0.02452592057241887,0.07220736335905009,0.20791371493578614,1,sideways,1,sideways,0.004081733270498629,0.9837958616754949,0.012122405054006339
2016-10-18,3321.332,1.3169340397873355,0.032679057679268375,0.0039631689936447945,0.04973095131712224,0.19739580385218947,1,sideways,1,sideways,0.005203197759933987,0.973064878089731,0.021731924150335005
2016-10-19,3316.241,-0.15339947291938072,0.03418056769697975,0.0004170384480499667,0.04936342081290235,0.20424752000834667,1,sideways,1,sideways,0.004041093681829908,0.978363820898359,0.0175950854198109
2016-10-20,3318.604,0.07123000160244534,0.03553632792583872,0.00039414163304818395,0.04343362449994048,0.21194574586181414,1,sideways,1,sideways,0.0034603670205187007,0.9807737205677737,0.0157659124117076
2016-10-21,3327.74,0.2749182333673662,0.02695973844110422,-0.0024923822173607,0.03550036962022296,0.20493848678081839,1,sideways,1,sideways,0.0032449394137270882,0.9812959183271484,0.015459142259124507
2016-10-24,3367.578,1.1900396710607166,0.021835574409857728,-0.0122408449039636,0.027904327680012164,0.18979218892628458,1,sideways,1,sideways,0.004484809062178454,0.9719968985083589,0.023518292429462666
2016-10-25,3367.455,-0.00365254335097328,0.029965953516825072,-0.00834161109799536,0.029497647333075028,0.18683753754690113,1,sideways,1,sideways,0.003779788521203147,0.9769150883261228,0.01930512315267402
2016-10-26,3354.8,-0.3765110056023228,0.03574847979015128,-0.007604328126862958,0.022790926433766456,0.19146715154405625,1,sideways,1,sideways,0.0036709424982149497,0.9809404926252492,0.015388564876535758
2016-10-27,3345.695,-0.2717711334488728,0.0427549432927985,0.002748009008591623,0.02847808900691784,0.19338373641351048,1,sideways,1,sideways,0.0034235411669490392,0.9833274332678261,0.013249025565224776
2016-10-28,3340.126,-0.1665913965676324,0.05424106755254132,0.007171885132476907,0.031453005066275797,0.20381386809958646,1,sideways,1,sideways,0.003210027394484586,0.9846192915817853,0.012170681023729986
2016-10-31,3336.278,-0.11527164701501218,0.05958825973135351,0.008444440181543778,0.033103356494872394,0.2152005917972064,1,sideways,1,sideways,0.00308410499040417,0.985300648188656,0.011615246820939824
2016-11-01,3359.052,0.6802976950381734,0.06102555125672349,0.0050168916706261335,0.0240249332252076,0.2051037018777917,1,sideways,1,sideways,0.003299361598038191,0.9819473921632684,0.014753246238693299
2016-11-02,3333.352,-0.7680386997929893,0.06139435619160549,0.016382608257393683,0.027967343382877097,0.22276315252634582,1,sideways,1,sideways,0.003963132123824857,0.9837752157982006,0.012261652077974474
2016-11-03,3365.085,0.9474818497123672,0.05941930144409424,-0.00017622140302542277,0.01427690533820103,0.2219337698750552,1,sideways,1,sideways,0.0040867645164912635,0.9783593298284015,0.017553905655107307
2016-11-04,3354.175,-0.32473842618441123,0.052108193520016055,0.005673526276953167,0.014969701938628566,0.2307267808030291,1,sideways,1,sideways,0.0036767577607936235,0.9818553795668831,0.01446786267232337
2016-11-07,3356.592,0.07203349794477122,0.03360998298273965,0.002708997697664639,0.007733439154952393,0.22128367105683378,1,sideways,1,sideways,0.003255705260780672,0.9830476829896723,0.013696611749547182
2016-11-08,3371.118,0.4318266564017226,0.02611448190184973,0.0036100783182315688,-0.0036501243801017047,0.2084032656228587,1,sideways,1,sideways,0.003196189760056741,0.9819822867173159,0.01482152352262737
2016-11-09,3353.055,-0.537256951844415,0.036591108705344766,0.012894807869241687,-0.0001559771611261418,0.22426026414717315,1,sideways,1,sideways,0.003523313288994369,0.9840332963244823,0.012443390386523322
2016-11-10,3390.612,1.113856550149881,0.02345623739902991,0.006746569645833755,-0.01560514738932084,0.21537085340345619,1,sideways,1,sideways,0.004295339069347247,0.9762785559162542,0.019426105014398558
2016-11-11,3417.221,0.781721158657291,0.02238046646675751,0.005575875835949873,-0.01772639229362094,0.21263242851428088,1,sideways,1,sideways,0.004125179934808841,0.973607393359742,0.022267426705449237
2016-11-14,3430.248,0.3804914112466851,-0.006142121502585196,0.0016197079628061939,-0.013080395353338936,0.22956182759963717,1,sideways,1,sideways,0.003693840692425489,0.9755097980658506,0.020796361241724046
2016-11-15,3429.87,-0.011020218613809824,-0.007240507657724549,-0.002378224247566174,-0.00894377921029077,0.23257353777256862,1,sideways,1,sideways,0.0034432651937304887,0.979094922834019,0.01746181197225056
2016-11-16,3429.592,-0.008105591959015519,-0.014767645830757736,0.0033068073403483833,-0.00027495982029357435,0.19617639649264396,1,sideways,1,sideways,0.0032694294277627323,0.9814157613983322,0.015314809173905075
2016-11-17,3436.535,0.20223926433190292,-0.02796450494466074,-0.0043919238418930195,-0.007731334032681114,0.194285232072422,1,sideways,1,sideways,0.003150260428768292,0.9820721679218681,0.01477757164936354
2016-11-18,3417.455,-0.5567574299527511,-0.0208997631278246,0.0157830900480036,-0.005659767282963468,0.18507719926085353,1,sideways,1,sideways,0.0035320806640628272,0.9840735829386392,0.012394336397297806
2016-11-21,3441.111,0.6898262350421397,-0.032584825075389845,0.012121666519911756,-0.01082847952303767,0.1786379457099756,1,sideways,1,sideways,0.003498187652800243,0.9810080618965227,0.015493750450677034
2016-11-22,3468.364,0.7888628681750661,-0.04592943531878435,0.00616803772614416,-0.016470301271723553,0.16877957446219605,1,sideways,1,sideways,0.0037141426576449187,0.9773869793777602,0.018898877964594805
2016-11-23,3474.729,0.183347732287869,-0.03919528688424323,-0.0004043480800948185,-0.014543580233163489,0.1529241560996557,1,sideways,1,sideways,0.0033906380057720144,0.9794626757101906,0.01714668628403736
2016-11-24,3488.74,0.40241491439333765,-0.04387486599746604,-0.004267443260317472,-0.018508974586813554,0.14601174062842182,1,sideways,1,sideways,0.003317585123526678,0.9795069206648199,0.017175494211653333
2016-11-25,3521.298,0.9289032130291509,-0.06068756464235625,-0.021320263152962315,-0.010121267782505217,0.1412998843040265,1,sideways,1,sideways,0.00393929915529118,0.9742245737984859,0.02183612704622294
2016-11-28,3535.081,0.39065411675307543,-0.06016269499906801,-0.023272734061822065,-0.015458203079363741,0.1428790457700968,1,sideways,1,sideways,0.0036249022523579637,0.9758291177098889,0.020545980037753098
2016-11-29,3564.04,0.8158520084174069,-0.06948715502631841,-0.029629858250749153,-0.019964702977519844,0.1267609229974973,1,sideways,1,sideways,0.003958121683282876,0.9724860556879595,0.023555822628757654
2016-11-30,3538.001,-0.733285450702222,-0.06673599018202658,-0.029085633384501652,-0.011380155064964703,0.12240132210250909,1,sideways,1,sideways,0.004457234823602126,0.9781080517616015,0.017434713414796438
2016-12-01,3565.036,0.7612273608875042,-0.07497007042846138,-0.038477311309058404,-0.022027547547906923,0.12295612162121228,1,sideways,1,sideways,0.004093823680220784,0.9755307862580688,0.02037539006171038
2016-12-02,3528.955,-1.0172358867832603,-0.062022326722783294,-0.02336980777595632,-0.017059157739330755,0.15317423996622237,1,sideways,1,sideways,0.005226091556477875,0.9791158770880922,0.01565803135542997
2016-12-05,3469.407,-1.7018107141084704,-0.03665756136423326,-0.004453210591896628,0.006766285996425259,0.15755113193695625,1,sideways,1,sideways,0.010316517515919823,0.975194388037561,0.014489094446519279
2016-12-06,3459.153,-0.29599245691470616,-0.02626105292249281,-0.003012876273469134,0.021600374426918867,0.17083372721588197,1,sideways,1,sideways,0.005751455324609999,0.9811660878566456,0.013082456818744417
2016-12-07,3475.747,0.4785658530149346,-0.031060373496689997,-0.014041010464800774,0.024521922913261607,0.15835588723805283,1,sideways,1,sideways,0.004078559004497999,0.9810872620567695,0.014834178938732515
2016-12-08,3470.143,-0.16136164597927136,-0.035294222745287485,-0.012175578931473474,0.03055407226733875,0.14717347383090562,1,sideways,1,sideways,0.0034732984390566197,0.9833191485515721,0.013207553009371351
2016-12-09,3493.7,0.6765543064456296,-0.037152302716317975,-0.010190342616710035,0.02309557202965351,0.1407078455505626,1,sideways,1,sideways,0.0034835832970614602,0.9804612803340524,0.01605513636888602
2016-12-12,3409.179,-2.44898467045922,-0.014932334148485604,0.013937079865856239,0.05077116807301696,0.1836659207392748,1,sideways,1,sideways,0.02353000870496693,0.9571869953010901,0.019282995993942974
