date,portfolio_value,nav,gross_return,cost,daily_return,one_way_turnover,two_way_traded,cash_target
2017-01-25,107812.62687074367,1.0781262687074367,0.009230769230769154,0.0,0.009230769230769154,0.0,0.0,False
2017-01-26,109127.41500331371,1.091274150033137,0.012195121951219523,0.0,0.012195121951219523,0.0,0.0,False
2017-02-03,109112.86468131327,1.0911286468131327,0.0,0.00013333333333333337,-0.00013333333333333337,0.6666666666666667,1.3333333333333335,False
2017-02-06,109894.29873658337,1.0989429873658336,0.007161704145083621,0.0,0.007161704145083621,0.0,0.0,False
2017-02-07,108699.89733975694,1.0869989733975693,-0.01086863841489553,0.0,-0.01086863841489553,0.0,0.0,False
2017-02-08,109518.06861005617,1.0951806861005617,0.007526881720430071,0.0,0.007526881720430071,0.0,0.0,False
2017-02-09,109812.47202029827,1.0981247202029827,0.0026881720430107503,0.0,0.0026881720430107503,0.0,0.0,False
2017-02-10,109553.83104296774,1.0955383104296774,-0.0023552969218533963,0.0,-0.0023552969218533963,0.0,0.0,False
2017-02-13,109977.56878591851,1.0997756878591851,0.0038678496125304678,0.0,0.0038678496125304678,0.0,0.0,False
2017-02-14,109471.0120917994,1.0947101209179941,-0.004606000111760636,0.0,-0.004606000111760636,0.0,0.0,False
2017-02-15,108894.27581639774,1.0889427581639775,-0.005268392649170302,0.0,-0.005268392649170302,0.0,0.0,False
2017-02-16,108768.62359795721,1.087686235979572,-0.0011538918597742143,0.0,-0.0011538918597742143,0.0,0.0,False
2017-02-17,109356.66196725951,1.093566619672595,0.005406323532013091,0.0,0.005406323532013091,0.0,0.0,False
2017-02-20,110530.86672817021,1.105308667281702,0.010737386637333847,0.0,0.010737386637333847,0.0,0.0,False
2017-02-21,111214.53586817274,1.1121453586817274,0.0061853232516840455,0.0,0.0061853232516840455,0.0,0.0,False
2017-02-22,111564.94934394462,1.1156494934394463,0.0031507884561714494,0.0,0.0031507884561714494,0.0,0.0,False
2017-02-23,111728.28772325342,1.1172828772325343,0.0014640653741995933,0.0,0.0014640653741995933,0.0,0.0,False
2017-02-24,112049.79567741645,1.1204979567741644,0.0028775877686353,0.0,0.0028775877686353,0.0,0.0,False
2017-02-27,111425.64910255872,1.1142564910255872,-0.005570260713857947,0.0,-0.005570260713857947,0.0,0.0,False
2017-02-28,111216.88507927523,1.1121688507927523,-0.0018735724221928445,0.0,-0.0018735724221928445,0.0,0.0,False
2017-03-01,111626.89556984285,1.1162689556984284,0.00375325157933859,6.666666666666667e-05,0.0036865849126719234,0.3333333333333333,0.6666666666666666,False
2017-03-02,111151.7132446136,1.111517132446136,-0.004256880233061293,0.0,-0.004256880233061293,0.0,0.0,False
2017-03-03,111048.81076145358,1.1104881076145359,-0.0009257840491720217,0.0,-0.0009257840491720217,0.0,0.0,False
2017-03-06,111960.54922165164,1.1196054922165164,0.008210249654600894,0.0,0.008210249654600894,0.0,0.0,False
2017-03-07,112010.50262112291,1.120105026211229,0.00044616965367313044,0.0,0.00044616965367313044,0.0,0.0,False
2017-03-08,111819.6037240019,1.118196037240019,-0.0017042946210743164,0.0,-0.0017042946210743164,0.0,0.0,False
2017-03-09,111193.73622044227,1.1119373622044226,-0.005597117881980954,0.0,-0.005597117881980954,0.0,0.0,False
2017-03-10,110934.26435219073,1.1093426435219074,-0.0023335115544379503,0.0,-0.0023335115544379503,0.0,0.0,False
2017-03-13,111645.48409504989,1.1164548409504989,0.006411181856321428,0.0,0.006411181856321428,0.0,0.0,False
2017-03-14,111384.90203655597,1.1138490203655598,-0.0023340134229887046,0.0,-0.0023340134229887046,0.0,0.0,False
2017-03-15,111267.53094741983,1.1126753094741983,-0.0010537432541586715,0.0,-0.0010537432541586715,0.0,0.0,False
2017-03-16,112524.89576582047,1.1252489576582048,0.011300374940420205,0.0,0.011300374940420205,0.0,0.0,False
2017-03-17,111568.6971114817,1.115686971114817,-0.008497663097851233,0.0,-0.008497663097851233,0.0,0.0,False
2017-03-20,111378.04098445512,1.1137804098445512,-0.0017088675583982376,0.0,-0.0017088675583982376,0.0,0.0,False
2017-03-21,112009.27954243193,1.1200927954243194,0.005667531520552882,0.0,0.005667531520552882,0.0,0.0,False
2017-03-22,111071.6944132865,1.110716944132865,-0.008370602265951172,0.0,-0.008370602265951172,0.0,0.0,False
2017-03-23,111707.70264134536,1.1170770264134535,0.005726105390022458,0.0,0.005726105390022458,0.0,0.0,False
2017-03-24,112617.97676523715,1.1261797676523715,0.008148714031066909,0.0,0.008148714031066909,0.0,0.0,False
2017-03-27,113037.15157107134,1.1303715157107135,0.003722094978743984,0.0,0.003722094978743984,0.0,0.0,False
2017-03-28,112802.27823224924,1.1280227823224924,-0.0020778419798949494,0.0,-0.0020778419798949494,0.0,0.0,False
2017-03-29,112017.87369936136,1.1201787369936136,-0.006953800447832004,0.0,-0.006953800447832004,0.0,0.0,False
2017-03-30,111319.26433285553,1.1131926433285553,-0.006236588353576359,0.0,-0.006236588353576359,0.0,0.0,False
2017-03-31,112316.17336711184,1.1231617336711184,0.008955404441727783,0.0,0.008955404441727783,0.0,0.0,False
2017-04-05,113545.21593724778,1.1354521593724778,0.01100937004847391,6.666666666666667e-05,0.010942703381807244,0.3333333333333333,0.6666666666666666,False
2017-04-06,114394.87903197072,1.1439487903197072,0.007483037375987173,0.0,0.007483037375987173,0.0,0.0,False
2017-04-07,114193.85305563407,1.1419385305563408,-0.0017572987360776247,0.0,-0.0017572987360776247,0.0,0.0,False
2017-04-10,113146.56329188036,1.1314656329188035,-0.009171157078336673,0.0,-0.009171157078336673,0.0,0.0,False
2017-04-11,114636.49220470093,1.1463649220470093,0.013168132283232105,0.0,0.013168132283232105,0.0,0.0,False
2017-04-12,114050.6481383898,1.140506481383898,-0.005110450041205176,0.0,-0.005110450041205176,0.0,0.0,False
2017-04-13,114249.27261455855,1.1424927261455855,0.0017415462288975505,0.0,0.0017415462288975505,0.0,0.0,False
2017-04-14,113454.22979651409,1.134542297965141,-0.006958843586923261,0.0,-0.006958843586923261,0.0,0.0,False
2017-04-17,111402.69340628055,1.1140269340628055,-0.018082502467409684,0.0,-0.018082502467409684,0.0,0.0,False
2017-04-18,111865.96962902196,1.1186596962902196,0.004158572908572947,0.0,0.004158572908572947,0.0,0.0,False
2017-04-19,111504.57290379805,1.1150457290379805,-0.0032306225603943024,0.0,-0.0032306225603943024,0.0,0.0,False
2017-04-20,112571.42076507282,1.1257142076507283,0.009567749855382297,0.0,0.009567749855382297,0.0,0.0,False
2017-04-21,111907.29330572895,1.1190729330572895,-0.005899609819528268,0.0,-0.005899609819528268,0.0,0.0,False
2017-04-24,110460.10419088976,1.1046010419088976,-0.012932035724298055,0.0,-0.012932035724298055,0.0,0.0,False
2017-04-25,111057.16947352178,1.1105716947352178,0.005405257282758017,0.0,0.005405257282758017,0.0,0.0,False
2017-04-26,110764.05656382994,1.1076405656382995,-0.0026392974994893605,0.0,-0.0026392974994893605,0.0,0.0,False
2017-04-27,110477.8073690275,1.104778073690275,-0.002584314837164703,0.0,-0.002584314837164703,0.0,0.0,False
2017-04-28,110112.57410075795,1.1011257410075794,-0.0033059424056957054,0.0,-0.0033059424056957054,0.0,0.0,False
2017-05-02,109396.48077408348,1.0939648077408348,-0.006436617200071493,6.666666666666668e-05,-0.006503283866738159,0.33333333333333337,0.6666666666666667,False
2017-05-03,109612.11667340303,1.0961211667340303,0.001971141098815188,0.0,0.001971141098815188,0.0,0.0,False
2017-05-04,108844.52481994782,1.0884452481994782,-0.00700280112044821,0.0,-0.00700280112044821,0.0,0.0,False
2017-05-05,109386.61438108934,1.0938661438108934,0.004980402661854344,0.0,0.004980402661854344,0.0,0.0,False
2017-05-08,108503.06628495122,1.085030662849512,-0.008077296304828951,0.0,-0.008077296304828951,0.0,0.0,False
2017-05-09,107924.1163729614,1.079241163729614,-0.0053357930961081546,0.0,-0.0053357930961081546,0.0,0.0,False
2017-05-10,108060.72917849678,1.0806072917849678,0.0012658227848101333,0.0,0.0012658227848101333,0.0,0.0,False
2017-05-11,107787.84854925815,1.0778784854925816,-0.0025252525252525415,0.0,-0.0025252525252525415,0.0,0.0,False
2017-05-12,108624.45560487229,1.0862445560487228,0.007761608259875485,0.0,0.007761608259875485,0.0,0.0,False
2017-05-15,109391.5774664886,1.093915774664886,0.007062146892655385,0.0,0.007062146892655385,0.0,0.0,False
2017-05-16,111082.38493439797,1.1108238493439797,0.015456468469223217,0.0,0.015456468469223217,0.0,0.0,False
2017-05-17,110810.12418700974,1.1081012418700975,-0.0024509803921567985,0.0,-0.0024509803921567985,0.0,0.0,False
2017-05-18,110826.71117454555,1.1082671117454554,0.00014968837601714302,0.0,0.00014968837601714302,0.0,0.0,False
2017-05-19,111084.52660305075,1.1108452660305075,0.0023262932353840804,0.0,0.0023262932353840804,0.0,0.0,False
2017-05-22,111544.82160278715,1.1154482160278716,0.004143646408839796,0.0,0.004143646408839796,0.0,0.0,False
2017-05-23,112566.11736061284,1.1256611736061284,0.009155922643029779,0.0,0.009155922643029779,0.0,0.0,False
2017-05-24,112261.06013199329,1.1226106013199328,-0.0027100271002710175,0.0,-0.0027100271002710175,0.0,0.0,False
2017-05-25,112244.68654114418,1.122446865411442,-0.0001458528079980037,0.0,-0.0001458528079980037,0.0,0.0,False
2017-05-26,112074.22634950324,1.1207422634950324,-0.0015186482041487093,0.0,-0.0015186482041487093,0.0,0.0,False
2017-05-31,112092.4913798731,1.120924913798731,0.00016297262059972173,0.0,0.00016297262059972173,0.0,0.0,False
2017-06-01,112388.38484684432,1.1238838484684432,0.002739726027397249,0.0001,0.002639726027397249,0.5,1.0,False
2017-06-02,112388.38484684432,1.1238838484684432,0.0,0.0,0.0,0.0,0.0,False
2017-06-05,111163.44332262804,1.1116344332262804,-0.010899182561307952,0.0,-0.010899182561307952,0.0,0.0,False
2017-06-06,112082.14946579025,1.1208214946579025,0.008264462809917328,0.0,0.008264462809917328,0.0,0.0,False
2017-06-07,113307.09099000653,1.1330709099000653,0.010928961748633892,0.0,0.010928961748633892,0.0,0.0,False
2017-06-08,114838.26789527689,1.148382678952769,0.013513513513513598,0.0,0.013513513513513598,0.0,0.0,False
2017-06-09,116063.20941949317,1.1606320941949317,0.010666666666666602,0.0,0.010666666666666602,0.0,0.0,False
2017-06-12,118513.09246792576,1.1851309246792576,0.02110817941952514,0.0,0.02110817941952514,0.0,0.0,False
2017-06-13,118513.09246792576,1.1851309246792576,0.0,0.0,0.0,0.0,0.0,False
2017-06-14,118206.85708687169,1.1820685708687169,-0.0025839793281653423,0.0,-0.0025839793281653423,0.0,0.0,False
2017-06-15,117288.15094370945,1.1728815094370946,-0.007772020725388629,0.0,-0.007772020725388629,0.0,0.0,False
2017-06-16,116675.6801816013,1.166756801816013,-0.005221932114882533,0.0,-0.005221932114882533,0.0,0.0,False
2017-06-19,117288.15094370944,1.1728815094370943,0.005249343832020914,0.0,0.005249343832020914,0.0,0.0,False
2017-06-20,117288.15094370944,1.1728815094370943,0.0,0.0,0.0,0.0,0.0,False
2017-06-21,116675.68018160129,1.1667568018160128,-0.005221932114882533,0.0,-0.005221932114882533,0.0,0.0,False
2017-06-22,114838.26789527685,1.1483826789527685,-0.015748031496062964,0.0,-0.015748031496062964,0.0,0.0,False
2017-06-23,116063.20941949313,1.1606320941949313,0.010666666666666602,0.0,0.010666666666666602,0.0,0.0,False
2017-06-26,117900.62170581757,1.1790062170581757,0.0158311345646438,0.0,0.0158311345646438,0.0,0.0,False
2017-06-27,117594.38632476349,1.175943863247635,-0.0025974025974025983,0.0,-0.0025974025974025983,0.0,0.0,False
2017-06-28,118206.85708687162,1.1820685708687162,0.005208333333333259,0.0,0.005208333333333259,0.0,0.0,False
2017-06-29,116981.91556265534,1.1698191556265534,-0.010362694300518172,0.0,-0.010362694300518172,0.0,0.0,False
2017-06-30,116981.91556265534,1.1698191556265534,0.0,0.0,0.0,0.0,0.0,False
2017-07-03,117272.55335496773,1.1727255335496773,0.002617801047120505,0.00013333333333333337,0.0024844677137871715,0.6666666666666667,1.3333333333333335,False
2017-07-04,115806.12525835053,1.1580612525835052,-0.012504444174405696,0.0,-0.012504444174405696,0.0,0.0,False
2017-07-05,116667.57021185619,1.1666757021185619,0.007438682121380841,0.0,0.007438682121380841,0.0,0.0,False
2017-07-06,116677.06194651024,1.1667706194651024,8.135709552207582e-05,0.0,8.135709552207582e-05,0.0,0.0,False
2017-07-07,116818.44007713691,1.168184400771369,0.0012117045824438697,0.0,0.0012117045824438697,0.0,0.0,False
2017-07-10,116737.22709226466,1.1673722709226466,-0.0006952068938655591,0.0,-0.0006952068938655591,0.0,0.0,False
2017-07-11,116698.52030160368,1.1669852030160368,-0.00033157195545156326,0.0,-0.00033157195545156326,0.0,0.0,False
2017-07-12,116192.15663409987,1.1619215663409987,-0.004339075304426417,0.0,-0.004339075304426417,0.0,0.0,False
2017-07-13,116222.07959700335,1.1622207959700335,0.0002575299725067581,0.0,0.0002575299725067581,0.0,0.0,False
2017-07-14,115555.04876444506,1.1555504876444507,-0.005739278068945142,0.0,-0.005739278068945142,0.0,0.0,False
2017-07-17,114313.38254786309,1.143133825478631,-0.010745235538025422,0.0,-0.010745235538025422,0.0,0.0,False
2017-07-18,113448.61473349224,1.1344861473349224,-0.007564886937089638,0.0,-0.007564886937089638,0.0,0.0,False
2017-07-19,116370.35158496513,1.1637035158496514,0.025753834529725312,0.0,0.025753834529725312,0.0,0.0,False
2017-07-20,116931.8930154922,1.169318930154922,0.004825468195969887,0.0,0.004825468195969887,0.0,0.0,False
2017-07-21,116853.53330889122,1.168535333088912,-0.0006701311727727404,0.0,-0.0006701311727727404,0.0,0.0,False
2017-07-24,117884.49264875567,1.1788449264875567,0.00882266295824552,0.0,0.00882266295824552,0.0,0.0,False
2017-07-25,117194.01208735973,1.1719401208735973,-0.005857263715366286,0.0,-0.005857263715366286,0.0,0.0,False
2017-07-26,116310.51229838554,1.1631051229838554,-0.007538779270698644,0.0,-0.007538779270698644,0.0,0.0,False
2017-07-27,116728.8605104468,1.167288605104468,0.0035968220223122627,0.0,0.0035968220223122627,0.0,0.0,False
2017-07-28,117181.61488586997,1.1718161488586998,0.003878684101286815,0.0,0.003878684101286815,0.0,0.0,False
2017-07-31,118020.45553322084,1.1802045553322085,0.0071584663530013986,0.0,0.0071584663530013986,0.0,0.0,False
2017-08-01,118585.35695600188,1.1858535695600187,0.0048531371156136744,6.666666666666667e-05,0.004786470448947008,0.3333333333333333,0.6666666666666666,False
2017-08-02,118151.2953417763,1.181512953417763,-0.003660330629072524,0.0,-0.003660330629072524,0.0,0.0,False
2017-08-03,117928.48223305483,1.1792848223305483,-0.001885828742519857,0.0,-0.001885828742519857,0.0,0.0,False
2017-08-04,119769.82059927426,1.1976982059927426,0.01561402581761817,0.0,0.01561402581761817,0.0,0.0,False
2017-08-07,119655.95922846206,1.1965595922846206,-0.0009506682922498788,0.0,-0.0009506682922498788,0.0,0.0,False
2017-08-08,120296.21051819721,1.202962105181972,0.005350768101007948,0.0,0.005350768101007948,0.0,0.0,False
2017-08-09,120499.43077688605,1.2049943077688605,0.001689332172754428,0.0,0.001689332172754428,0.0,0.0,False
2017-08-10,120971.70720548448,1.2097170720548447,0.003919324975674524,0.0,0.003919324975674524,0.0,0.0,False
2017-08-11,118524.17797635584,1.1852417797635584,-0.020232245089930156,0.0,-0.020232245089930156,0.0,0.0,False
2017-08-14,120671.16287374047,1.2067116287374047,0.01811432008254813,0.0,0.01811432008254813,0.0,0.0,False
2017-08-15,121038.62712111011,1.210386271211101,0.0030451703507169414,0.0,0.0030451703507169414,0.0,0.0,False
2017-08-16,122174.10726639257,1.2217410726639257,0.009381138668619485,0.0,0.009381138668619485,0.0,0.0,False
2017-08-17,122511.22698452517,1.2251122698452517,0.002759338502040539,0.0,0.002759338502040539,0.0,0.0,False
2017-08-18,121412.7738408461,1.214127738408461,-0.008966142701499646,0.0,-0.008966142701499646,0.0,0.0,False
2017-08-21,122048.4872614568,1.220484872614568,0.005235968181107757,0.0,0.005235968181107757,0.0,0.0,False
2017-08-22,121121.42304482583,1.2112142304482583,-0.007595868145788498,0.0,-0.007595868145788498,0.0,0.0,False
2017-08-23,121395.22555227236,1.2139522555227236,0.0022605621744155404,0.0,0.0022605621744155404,0.0,0.0,False
2017-08-24,120325.32822328641,1.203253282232864,-0.008813339438339432,0.0,-0.008813339438339432,0.0,0.0,False
2017-08-25,121981.08966148687,1.2198108966148686,0.013760705768679639,0.0,0.013760705768679639,0.0,0.0,False
2017-08-28,124623.3350879606,1.246233350879606,0.021661106929002617,0.0,0.021661106929002617,0.0,0.0,False
2017-08-29,123582.39350773473,1.2358239350773472,-0.008352701999919776,0.0,-0.008352701999919776,0.0,0.0,False
2017-08-30,123980.69354995208,1.2398069354995207,0.0032229513518235993,0.0,0.0032229513518235993,0.0,0.0,False
2017-08-31,124285.86596015566,1.2428586596015565,0.0024614510652064916,0.0,0.0024614510652064916,0.0,0.0,False
2017-09-01,124816.59886057026,1.2481659886057026,0.004270259504687142,0.0,0.004270259504687142,0.0,0.0,False
2017-09-04,125308.3623891799,1.253083623891799,0.003939888869740578,0.0,0.003939888869740578,0.0,0.0,False
2017-09-05,125632.73620376119,1.2563273620376119,0.0025886046900354493,0.0,0.0025886046900354493,0.0,0.0,False
2017-09-06,125560.1555081046,1.255601555081046,-0.0005777212042797168,0.0,-0.0005777212042797168,0.0,0.0,False
2017-09-07,124474.01303194628,1.2447401303194627,-0.008650375365999108,0.0,-0.008650375365999108,0.0,0.0,False
2017-09-08,124078.99372985227,1.2407899372985227,-0.0031735082084372035,0.0,-0.0031735082084372035,0.0,0.0,False
2017-09-11,124550.40989173108,1.2455040989173107,0.0037993228967119945,0.0,0.0037993228967119945,0.0,0.0,False
2017-09-12,124699.34474611153,1.2469934474611153,0.0011957797209172227,0.0,0.0011957797209172227,0.0,0.0,False
2017-09-13,124945.91296846351,1.2494591296846351,0.00197730166789567,0.0,0.00197730166789567,0.0,0.0,False
2017-09-14,124642.75318053468,1.2464275318053468,-0.0024263281665351335,0.0,-0.0024263281665351335,0.0,0.0,False
2017-09-15,125565.96873965146,1.2556596873965147,0.007406893185194496,0.0,0.007406893185194496,0.0,0.0,False
2017-09-18,127070.90398577697,1.2707090398577696,0.011985215908665747,0.0,0.011985215908665747,0.0,0.0,False
2017-09-19,125895.69513604828,1.2589569513604828,-0.009248449588902141,0.0,-0.009248449588902141,0.0,0.0,False
2017-09-20,126696.73556788346,1.2669673556788346,0.006362730917602422,0.0,0.006362730917602422,0.0,0.0,False
2017-09-21,126255.7986903767,1.262557986903767,-0.003480254447996378,0.0,-0.003480254447996378,0.0,0.0,False
2017-09-22,127010.43744948968,1.2701043744948968,0.005977062178059637,0.0,0.005977062178059637,0.0,0.0,False
2017-09-25,127124.80540257998,1.2712480540257998,0.0009004610596338165,0.0,0.0009004610596338165,0.0,0.0,False
2017-09-26,127087.36120334889,1.270873612033489,-0.00029454675751520537,0.0,-0.00029454675751520537,0.0,0.0,False
2017-09-27,127334.9869741799,1.273349869741799,0.0019484688995532091,0.0,0.0019484688995532091,0.0,0.0,False
2017-09-28,127395.88875628567,1.2739588875628567,0.00047828003562059673,0.0,0.00047828003562059673,0.0,0.0,False
2017-09-29,128737.01872518066,1.2873701872518066,0.010527262551310645,0.0,0.010527262551310645,0.0,0.0,False
2017-10-09,128906.96858488386,1.2890696858488386,0.0013201320132013212,0.0,0.0013201320132013212,0.0,0.0,False
2017-10-10,129645.80622232324,1.2964580622232325,0.005731556994553521,0.0,0.005731556994553521,0.0,0.0,False
2017-10-11,130778.32546071008,1.3077832546071009,0.008735486872940198,0.0,0.008735486872940198,0.0,0.0,False
2017-10-12,131439.17989743417,1.3143917989743417,0.00505324131040837,0.0,0.00505324131040837,0.0,0.0,False
2017-10-13,131331.30722629797,1.3133130722629796,-0.0008207040794105573,0.0,-0.0008207040794105573,0.0,0.0,False
2017-10-16,130511.90625998257,1.3051190625998257,-0.0062391899054462146,0.0,-0.0062391899054462146,0.0,0.0,False
2017-10-17,129169.75067777814,1.2916975067777814,-0.01028377885716288,0.0,-0.01028377885716288,0.0,0.0,False
2017-10-18,129238.33920338273,1.2923833920338272,0.0005309952620073945,0.0,0.0005309952620073945,0.0,0.0,False
2017-10-19,128673.35646191098,1.2867335646191098,-0.00437163418343393,0.0,-0.00437163418343393,0.0,0.0,False
2017-10-20,128685.95804919214,1.2868595804919214,9.793470558057892e-05,0.0,9.793470558057892e-05,0.0,0.0,False
2017-10-23,128725.93399521799,1.28725933995218,0.0003106473047397307,0.0,0.0003106473047397307,0.0,0.0,False
2017-10-24,128748.33920727424,1.2874833920727424,0.0001740535986873475,0.0,0.0001740535986873475,0.0,0.0,False
2017-10-25,128803.1694310835,1.288031694310835,0.00042587130946210766,0.0,0.00042587130946210766,0.0,0.0,False
2017-10-26,130333.01692917096,1.3033301692917096,0.011877405694632396,0.0,0.011877405694632396,0.0,0.0,False
2017-10-27,131051.05079748192,1.3105105079748192,0.005509224640300977,0.0,0.005509224640300977,0.0,0.0,False
2017-10-30,127923.22094416442,1.2792322094416442,-0.02386726267575708,0.0,-0.02386726267575708,0.0,0.0,False
2017-10-31,127390.24341996713,1.2739024341996712,-0.004166386057695851,0.0,-0.004166386057695851,0.0,0.0,False
2017-11-01,127145.66556550581,1.2714566556550582,-0.001786577076563637,0.00013333333333333337,-0.0019199104098969705,0.6666666666666667,1.3333333333333335,False
2017-11-02,126072.04045242646,1.2607204045242646,-0.00844405594405595,0.0,-0.00844405594405595,0.0,0.0,False
2017-11-03,126995.64514438562,1.2699564514438562,0.0073260073260073,0.0,0.0073260073260073,0.0,0.0,False
2017-11-06,132338.68946600743,1.3233868946600744,0.04207265781080227,0.0,0.04207265781080227,0.0,0.0,False
2017-11-07,132761.1623283873,1.3276116232838728,0.003192360934542504,0.0,0.003192360934542504,0.0,0.0,False
2017-11-08,134010.74682751225,1.3401074682751224,0.009412274472515414,0.0,0.009412274472515414,0.0,0.0,False
2017-11-09,130323.9417317637,1.303239417317637,-0.027511264454737394,0.0,-0.027511264454737394,0.0,0.0,False
2017-11-10,131059.73376972246,1.3105973376972246,0.0056458700387775895,0.0,0.0056458700387775895,0.0,0.0,False
2017-11-13,130864.06341490033,1.3086406341490033,-0.0014929860544805607,0.0,-0.0014929860544805607,0.0,0.0,False
2017-11-14,128907.38685792322,1.2890738685792322,-0.014951977692863827,0.0,-0.014951977692863827,0.0,0.0,False
2017-11-15,129362.88999169681,1.293628899916968,0.0035335689045936647,0.0,0.0035335689045936647,0.0,0.0,False
2017-11-16,132000.18670268796,1.3200018670268796,0.02038681039949275,0.0,0.02038681039949275,0.0,0.0,False
2017-11-17,131097.6213235243,1.310976213235243,-0.006837606837606869,0.0,-0.006837606837606869,0.0,0.0,False
2017-11-20,131097.6213235243,1.310976213235243,0.0,0.0,0.0,0.0,0.0,False
2017-11-21,131905.5233605218,1.319055233605218,0.006162598747720405,0.0,0.006162598747720405,0.0,0.0,False
2017-11-22,131336.96507017472,1.3133696507017472,-0.004310344827586188,0.0,-0.004310344827586188,0.0,0.0,False
2017-11-23,126836.06128362301,1.2683606128362301,-0.03426989335520908,0.0,-0.03426989335520908,0.0,0.0,False
2017-11-24,125348.23679627509,1.253482367962751,-0.011730295566502513,0.0,-0.011730295566502513,0.0,0.0,False
2017-11-27,124282.74884090872,1.2428274884090873,-0.008500222919753386,0.0,-0.008500222919753386,0.0,0.0,False
2017-11-28,124740.51218838907,1.2474051218838906,0.0036832412523020164,0.0,0.0036832412523020164,0.0,0.0,False
2017-11-29,123289.98834660296,1.2328998834660296,-0.011628330013551957,0.0,-0.011628330013551957,0.0,0.0,False
2017-11-30,122253.67515312163,1.2225367515312162,-0.008405493482309123,0.0,-0.008405493482309123,0.0,0.0,False
2017-12-01,122360.42497874405,1.2236042497874404,0.0009398496240601295,6.666666666666668e-05,0.0008731829573934628,0.33333333333333337,0.6666666666666667,False
2017-12-04,123331.13100910773,1.2333113100910773,0.007933169818038044,0.0,0.007933169818038044,0.0,0.0,False
2017-12-05,123749.52682042097,1.2374952682042097,0.0033924590481729426,0.0,0.0033924590481729426,0.0,0.0,False
2017-12-06,123145.15489526783,1.2314515489526783,-0.004883832210770267,0.0,-0.004883832210770267,0.0,0.0,False
2017-12-07,121604.57472105621,1.2160457472105621,-0.012510278423230232,0.0,-0.012510278423230232,0.0,0.0,False
2017-12-08,123114.59473826282,1.2311459473826283,0.012417460615033645,0.0,0.012417460615033645,0.0,0.0,False
2017-12-11,125969.49730569212,1.2596949730569211,0.02318898562350539,0.0,0.02318898562350539,0.0,0.0,False
2017-12-12,124939.64263322644,1.2493964263322643,-0.008175428929167745,0.0,-0.008175428929167745,0.0,0.0,False
2017-12-13,126700.23114033566,1.2670023114033566,0.014091512269469437,0.0,0.014091512269469437,0.0,0.0,False
2017-12-14,126607.02605517124,1.2660702605517125,-0.0007356346892624839,0.0,-0.0007356346892624839,0.0,0.0,False
2017-12-15,125634.78443460308,1.2563478443460308,-0.007679207472612932,0.0,-0.007679207472612932,0.0,0.0,False
2017-12-18,125473.47880026023,1.2547347880026023,-0.0012839249501542434,0.0,-0.0012839249501542434,0.0,0.0,False
2017-12-19,126542.50852135276,1.2654250852135276,0.008519965584076269,0.0,0.008519965584076269,0.0,0.0,False
2017-12-20,127338.40592951069,1.273384059295107,0.006289565597031199,0.0,0.006289565597031199,0.0,0.0,False
2017-12-21,128200.3856949826,1.282003856949826,0.006769204932163782,0.0,0.006769204932163782,0.0,0.0,False
2017-12-22,128227.50935127925,1.2822750935127925,0.00021157234550902193,0.0,0.00021157234550902193,0.0,0.0,False
2017-12-25,128577.874134628,1.28577874134628,0.002732368312550859,0.0,0.002732368312550859,0.0,0.0,False
2017-12-26,129083.4710193631,1.290834710193631,0.003932223083776683,0.0,0.003932223083776683,0.0,0.0,False
2017-12-27,126969.38454863704,1.2696938454863704,-0.01637766984441354,0.0,-0.01637766984441354,0.0,0.0,False
2017-12-28,127365.69351958795,1.2736569351958795,0.0031212955182838105,0.0,0.0031212955182838105,0.0,0.0,False
2017-12-29,127392.0219325014,1.273920219325014,0.0002067151066029358,0.0,0.0002067151066029358,0.0,0.0,False
2018-01-02,128072.36744421718,1.2807236744421717,0.005407232750751907,6.666666666666668e-05,0.005340566084085241,0.33333333333333337,0.6666666666666667,False
2018-01-03,128851.25316409014,1.2885125316409014,0.006081606324738309,0.0,0.006081606324738309,0.0,0.0,False
2018-01-04,130030.11992760006,1.3003011992760005,0.009149051596794688,0.0,0.009149051596794688,0.0,0.0,False
2018-01-05,130282.6055973624,1.302826055973624,0.001941747572815511,0.0,0.001941747572815511,0.0,0.0,False
2018-01-08,130891.98089345699,1.30891980893457,0.004677334271144751,0.0,0.004677334271144751,0.0,0.0,False
2018-01-09,132386.66909289287,1.3238666909289287,0.011419249592169667,0.0,0.011419249592169667,0.0,0.0,False
2018-01-10,134562.46709192038,1.345624670919204,0.016435174432108512,0.0,0.016435174432108512,0.0,0.0,False
2018-01-11,134137.3092180123,1.3413730921801228,-0.003159557661927326,0.0,-0.003159557661927326,0.0,0.0,False
2018-01-12,135244.858671015,1.3524485867101501,0.00825683368377872,0.0,0.00825683368377872,0.0,0.0,False
2018-01-15,136204.69248414465,1.3620469248414464,0.00709700777213601,0.0,0.00709700777213601,0.0,0.0,False
2018-01-16,137531.56085611435,1.3753156085611435,0.009741722900803662,0.0,0.009741722900803662,0.0,0.0,False
2018-01-17,137846.76662683918,1.3784676662683917,0.0022918795421407734,0.0,0.0022918795421407734,0.0,0.0,False
2018-01-18,138912.75862044902,1.3891275862044903,0.007733166469515884,0.0,0.007733166469515884,0.0,0.0,False
2018-01-19,137950.75241004923,1.3795075241004924,-0.006925254526319424,0.0,-0.006925254526319424,0.0,0.0,False
