date,close,ma,ma60,ma60_slope,mom,amt_qtl,margin_chg,rv_qtl,sc_position,sc_momentum,sc_amount,sc_margin,sc_volatility,score,label_raw,label_v2,label,escape_on
2008-12-30,1833.435,2726.41768,1876.7848833333335,-51.523583333333136,-0.3640007867452163,0.428,,0.216,-1,-1,0,0,1,-1.0,中性,中性,中性,False
2008-12-31,1817.722,2713.9580500000006,1873.3655666666666,-49.39718333333349,-0.37359696826945377,0.324,,0.132,-1,-1,0,0,1,-1.0,中性,中性,中性,False
2009-01-05,1882.959,2702.3780449999995,1871.4932666666668,-46.88554999999974,-0.3754957504263504,0.644,,0.156,-1,-1,0,0,1,-1.0,中性,中性,中性,False
2009-01-06,1942.795,2691.302665,1872.0905166666666,-42.322116666666716,-0.34668032853038344,0.896,,0.2,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-01-07,1931.178,2681.1321599999997,1871.1853833333334,-41.75398333333328,-0.3461387141619868,0.86,,0.128,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-01-08,1887.991,2671.752375,1870.40825,-41.103266666666514,-0.3655675609921656,0.768,,0.116,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-01-09,1918.365,2661.8998949999996,1870.4750666666666,-40.32391666666672,-0.3275923166626883,0.684,,0.08,-1,-1,0,0,1,-1.0,中性,中性,中性,False
2009-01-12,1920.687,2651.49417,1872.1381333333334,-37.046866666666574,-0.3004480630070848,0.788,,0.068,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-01-13,1876.185,2640.685945,1872.8535166666668,-34.4690499999997,-0.30973581234906566,0.704,,0.06,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-01-14,1955.244,2631.1767099999997,1873.8286999999998,-31.7803333333336,-0.3055335145706105,0.82,,0.096,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-01-15,1954.874,2621.4222099999997,1875.0531666666668,-30.452516666666497,-0.3284645305080536,0.928,,0.088,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-01-16,1990.214,2611.80143,1877.6680166666667,-29.04241666666644,-0.31483990149903107,0.968,,0.112,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-01-19,2012.465,2603.119155,1880.629433333333,-28.566200000000435,-0.30203203251806954,0.92,,0.072,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-01-20,2025.19,2593.654325,1884.6892999999998,-24.156349999999975,-0.3198039069485,0.72,,0.08,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-01-21,2021.71,2584.8102249999997,1890.8066166666665,-14.871283333333395,-0.31215683712790077,0.808,,0.056,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-01-22,2044.551,2577.118705,1896.4521333333332,-5.817050000000108,-0.3094718376574843,0.82,,0.024,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-01-23,2032.682,2569.54223,1902.6931166666666,4.62023333333309,-0.3004332967377127,0.796,,0.012,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-02-02,2057.063,2561.574055,1908.6832333333334,16.48980000000006,-0.28682762073288437,0.792,,0.008,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-02-03,2108.91,2552.8894950000004,1916.1040666666665,30.26998333333313,-0.24821671104837073,0.968,,0.016,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-02-04,2166.414,2544.26627,1924.6519333333333,43.38349999999991,-0.2373897665014073,0.988,,0.024,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-02-05,2150.971,2536.5805,1933.3721333333335,56.58725000000004,-0.2243582207958459,0.996,,0.02,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-02-06,2237.28,2528.993325,1942.4698,69.10423333333347,-0.17232163765838882,0.988,,0.032,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-02-09,2296.672,2521.5580449999998,1953.2513999999999,81.75813333333303,-0.15616052214559106,1.0,,0.032,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-02-10,2326.755,2515.510185,1964.0668666666668,91.97635000000014,-0.1447143515649295,0.992,,0.012,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-02-11,2331.138,2509.2493799999997,1972.8914166666666,101.70603333333315,-0.10045449248339355,1.0,,0.004,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-02-12,2318.343,2503.3710149999997,1981.8411166666667,111.43286666666677,-0.05636086780790228,0.988,,0.004,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-02-13,2399.065,2498.4331899999997,1991.7951500000001,121.32008333333351,-0.018448093512891006,0.996,,0.008,-1,0,1,0,1,1.25,中性,中性,中性,False
2009-02-16,2462.245,2494.38192,2001.5978666666667,129.45973333333336,0.007188285381433568,1.0,,0.012,-1,0,1,0,1,1.25,中性,中性,中性,False
2009-02-17,2385.293,2489.9706149999997,2008.9585166666666,136.1049999999998,-0.02382595215411265,0.988,,0.048,-1,0,1,0,1,1.25,中性,中性,中性,False
2009-02-18,2275.843,2484.8684449999996,2013.7688166666667,139.94011666666688,-0.07017933784520847,0.96,,0.08,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-02-19,2298.412,2479.09187,2021.4120333333335,146.3588666666667,-0.006479634754357533,0.908,,0.08,-1,0,1,0,1,1.25,中性,中性,中性,False
2009-02-20,2344.32,2471.94095,2027.9313166666666,150.26329999999984,-0.0017679580595383326,0.9,,0.084,-1,0,1,0,1,1.25,中性,中性,中性,False
2009-02-23,2410.481,2464.978005,2035.8988666666667,155.2694333333336,-0.04834658539088954,0.952,,0.104,-1,0,1,0,1,1.25,中性,中性,中性,False
2009-02-24,2301.849,2457.84148,2042.2507666666668,157.561466666667,-0.05815516418103417,0.98,,0.26,-1,-1,1,0,1,0.0,中性,中性,中性,False
2009-02-25,2304.251,2450.47802,2050.0275833333335,159.22096666666698,-0.041862791734305405,0.94,,0.26,-1,0,1,0,1,1.25,中性,中性,中性,False
2009-02-26,2190.185,2441.63335,2055.9591,159.5069666666668,-0.08763124086666874,0.932,,0.404,-1,-1,1,0,0,-1.5,防御,中性,中性,False
2009-02-27,2140.489,2432.0569,2060.909,158.21588333333352,-0.08193882820394494,0.868,,0.432,-1,-1,1,0,0,-1.5,防御,中性,中性,False
2009-03-02,2164.666,2422.8257900000003,2065.8122166666667,157.12898333333328,-0.06907777603845011,0.748,,0.432,-1,-1,1,0,0,-1.5,防御,中性,中性,False
2009-03-03,2142.154,2414.4299650000003,2071.0160499999997,154.91198333333318,-0.08292902201111785,0.8,,0.428,-1,-1,1,0,0,-1.5,防御,中性,中性,False
2009-03-04,2285.149,2406.230505,2078.0317833333334,153.37985000000003,-0.04452635011958317,0.94,,0.588,-1,0,1,0,0,-0.25,中性,中性,中性,False
2009-03-05,2304.919,2398.36048,2085.30325,151.9311166666664,-0.0018413534554175826,0.976,,0.588,-1,0,1,0,0,-0.25,中性,中性,中性,False
2009-03-06,2286.576,2390.26876,2090.8683833333334,148.39858333333336,0.000509755138134782,0.86,,0.516,-1,0,1,0,0,-0.25,中性,中性,中性,False
2009-03-09,2202.527,2382.0229600000002,2094.528366666667,141.27696666666702,-0.019340025040472608,0.86,,0.56,-1,0,1,0,0,-0.25,中性,中性,中性,False
2009-03-10,2240.782,2373.34796,2098.321816666667,134.25495000000024,-0.004603877314043658,0.692,,0.572,-1,0,0,0,0,-1.25,中性,中性,中性,False
2009-03-11,2220.38,2364.70942,2100.410883333333,127.5194666666664,0.016921983372965244,0.812,,0.572,-1,0,1,0,0,-0.25,中性,中性,中性,False
2009-03-12,2215.7,2356.1073149999997,2103.3251,121.4839833333333,0.04193804143675228,0.716,,0.568,-1,0,1,0,0,-0.25,中性,中性,中性,False
2009-03-13,2205.422,2347.564065,2105.14225,113.34709999999973,0.030982939445432622,0.68,,0.468,-1,0,0,0,0,-1.25,中性,中性,中性,False
2009-03-16,2241.614,2340.218045,2108.396866666667,106.7990000000002,0.04593089881558954,0.612,,0.44,-1,0,0,0,0,-1.25,中性,中性,中性,False
2009-03-17,2322.403,2332.914815,2114.4305833333333,105.4720666666667,0.12078271302034693,0.888,,0.48,-1,1,1,0,0,1.0,中性,中性,中性,False
2009-03-18,2332.652,2326.020855,2120.3908833333335,106.6220666666668,0.12262987728638208,0.92,,0.38,0,1,1,0,0,2.25,进攻,中性,中性,False
2009-03-19,2382.564,2319.55794,2126.8594500000004,105.44741666666687,0.1908943638845555,0.916,,0.396,0,1,1,0,0,2.25,进攻,中性,中性,False
2009-03-20,2379.838,2313.6610450000003,2133.1664166666665,105.23509999999987,0.23362958009677914,0.924,,0.372,0,1,1,0,0,2.25,进攻,中性,中性,False
2009-03-23,2439.395,2307.977035,2139.7379666666666,103.83909999999992,0.28660752430128844,0.94,,0.364,0,1,1,0,0,2.25,进攻,中性,中性,False
2009-03-24,2451.783,2301.8547999999996,2146.3991166666665,104.14834999999971,0.1826576747143065,0.952,,0.268,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-03-25,2401.327,2295.957095,2152.7954166666664,102.76783333333287,0.08774767690366159,0.896,,0.296,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-03-26,2479.789,2290.29939,2162.1426500000002,106.1835500000002,0.16779594608467807,0.932,,0.172,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-03-27,2498.931,2284.664915,2172.3402499999997,111.43124999999964,0.16835098064242837,0.98,,0.148,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-03-30,2484.487,2279.016795,2182.56895,116.75673333333316,0.117360577675518,0.876,,0.164,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-03-31,2507.789,2273.82116,2193.3305000000005,122.31445000000076,0.11772387668881645,0.884,,0.14,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-01,2548.222,2269.00158,2204.8882500000004,126.85646666666707,0.1970812177971868,0.968,,0.016,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-02,2576.4,2264.4360699999997,2217.271,131.96775000000025,0.22542864318166256,0.98,,0.02,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-03,2570.503,2261.255775,2229.8173500000003,138.94896666666682,0.27071389765389076,0.948,,0.016,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-07,2576.95,2258.43903,2241.3838666666666,146.85549999999967,0.29151199044553255,0.8,,0.004,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-08,2479.348,2255.412605,2250.3264166666663,152.0045999999993,0.30015731845450344,0.884,,0.016,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-09,2517.669,2253.1053650000003,2260.1012666666666,159.69038333333356,0.26803664191034327,0.764,,0.012,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-10,2595.53,2251.321805,2271.8935833333335,168.56848333333346,0.34162333772179454,0.912,,0.052,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-13,2656.518,2250.391015,2284.1961333333334,179.0538833333335,0.3876823328576293,0.98,,0.06,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-14,2676.872,2248.81901,2296.799216666667,188.40234999999984,0.4700794056575226,0.936,,0.052,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-15,2686.99,2248.3885800000003,2310.3126333333335,195.88205000000016,0.4656879376761205,0.96,,0.012,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-16,2687.106,2247.5757700000004,2322.510333333333,202.1194499999997,0.4167022981094335,0.968,,0.016,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-17,2650.691,2246.8795200000004,2334.1072833333333,207.2478333333329,0.4088883526469034,0.912,,0.02,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-20,2707.667,2246.15828,2346.064833333333,212.89841666666644,0.4769175971719113,0.864,,0.032,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-21,2675.442,2244.687805,2357.11445,217.37648333333345,0.4581813623431692,0.92,,0.028,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-22,2576.281,2242.6646750000004,2366.2992999999997,219.9001833333332,0.4460506803442752,0.984,,0.12,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-23,2593.564,2241.55239,2375.8302,223.0347833333335,0.567419746886239,0.764,,0.116,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-24,2572.888,2240.457735,2384.6358166666664,222.49316666666618,0.5082998206141327,0.724,,0.068,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-27,2513.292,2239.53246,2392.6459833333333,220.3057333333336,0.5156538053084536,0.716,,0.116,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-28,2518.531,2238.62713,2400.3371166666666,217.76816666666673,0.48353435560561153,0.652,,0.116,0,1,0,0,1,2.75,进攻,进攻,进攻,False
2009-04-29,2605.37,2237.85092,2408.61145,215.2809499999994,0.5660471490568986,0.764,,0.152,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-04-30,2622.926,2237.2562900000003,2416.2199833333334,211.33173333333298,0.5862469776999919,0.8,,0.14,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-04,2714.301,2236.41398,2425.608816666667,208.33781666666664,0.6675079050399966,0.872,,0.16,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-05,2727.014,2235.5398450000002,2433.7710500000003,203.95370000000003,0.6122630689006869,0.884,,0.16,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-06,2764.979,2234.28911,2441.5761666666663,200.1922999999997,0.6759723744314379,0.896,,0.176,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-07,2767.076,2233.25585,2448.9148499999997,198.58843333333334,0.6492022121470211,0.952,,0.128,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-08,2789.219,2232.434455,2456.5495333333333,196.44826666666677,0.5481340870805615,0.9,,0.12,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-11,2725.316,2231.181665,2463.332416666666,191.4388333333327,0.5299066275729623,0.94,,0.12,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-12,2788.562,2230.8595800000003,2469.8240333333333,185.62789999999995,0.5476337020894948,0.724,,0.12,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-13,2814.005,2231.2016249999997,2475.6866999999997,178.88748333333297,0.5015378195831346,0.82,,0.128,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-14,2792.597,2231.57427,2482.4751000000006,172.16246666666711,0.4367768131570744,0.732,,0.148,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-15,2796.116,2231.4775400000003,2491.1463166666663,168.63598333333312,0.40704550315137955,0.676,,0.144,0,1,0,0,1,2.75,进攻,进攻,进攻,False
2009-05-18,2810.573,2230.9751499999998,2499.682333333333,165.57504999999992,0.5276355989366346,0.696,,0.104,0,1,0,0,1,2.75,进攻,进攻,进攻,False
2009-05-19,2840.084,2230.651855,2507.9450666666667,161.88023333333376,0.4540947171331833,0.828,,0.084,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-20,2812.865,2230.2995800000003,2514.6514666666667,157.53701666666666,0.45561180028440895,0.788,,0.072,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-21,2750.01,2229.16282,2522.120816666667,155.82151666666732,0.4317487836687519,0.788,,0.008,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-05-22,2740.677,2228.170195,2529.3945833333332,153.56438333333335,0.4914096434452413,0.628,,0.012,0,1,0,0,1,2.75,进攻,进攻,进攻,False
2009-05-25,2752.716,2227.12952,2538.7701,154.13428333333377,0.5006950903181278,0.66,,0.008,0,1,0,0,1,2.75,进攻,进攻,进攻,False
2009-05-26,2719.764,2226.20019,2548.424683333333,155.77869999999984,0.47533028296794955,0.672,,0.008,0,1,0,0,1,2.75,进攻,进攻,进攻,False
2009-05-27,2759.712,2225.57683,2558.3421166666667,158.0050000000001,0.4754086265880342,0.632,,0.012,0,1,0,0,1,2.75,进攻,进攻,进攻,False
2009-06-01,2858.342,2225.84249,2570.2785833333332,161.66713333333337,0.5620003890871972,0.832,,0.016,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-06-02,2865.099,2225.964045,2579.9444166666663,163.72443333333285,0.5369012528128614,0.856,,0.02,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-06-03,2939.387,2226.79523,2590.518883333333,164.91006666666635,0.5730162883950871,0.852,,0.008,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-06-04,2953.751,2228.04859,2601.6384666666663,167.86741666666603,0.5126744536193559,0.924,,0.012,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-06-05,2939.306,2229.1366550000002,2613.9181166666667,172.34195000000045,0.48230596370619594,0.8,,0.008,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-06-08,2948.478,2230.2768349999997,2625.7130500000003,176.79820000000063,0.46459100674308007,0.748,,0.008,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-06-09,2960.556,2232.122305,2638.0493166666665,181.4997833333332,0.4131289390731232,0.74,,0.008,0,1,1,0,1,3.75,进攻,进攻,进攻,False
2009-06-10,2989.595,2234.786225,2650.9475666666667,187.61515000000054,0.464879532860621,0.784,,0.004,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-06-11,2961.629,2237.373595,2663.551016666667,193.72698333333346,0.41272604898031995,0.744,,0.004,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-06-12,2906.286,2239.681665,2674.6288833333333,198.94218333333356,0.4202382110082552,0.696,,0.012,1,1,0,0,1,4.0,进攻,进攻,进攻,False
2009-06-15,2966.192,2242.2950650000002,2685.3586999999998,202.8835999999992,0.5130699150164764,0.6,,0.02,1,1,0,0,1,4.0,进攻,进攻,进攻,False
2009-06-16,2961.22,2244.8630900000003,2695.8348333333333,204.68851666666706,0.4993260875508976,0.588,,0.024,1,1,0,0,1,4.0,进攻,进攻,进攻,False
2009-06-17,3010.588,2248.34902,2706.3019,206.61956666666674,0.5094828148111008,0.608,,0.028,1,1,0,0,1,4.0,进攻,进攻,进攻,False
2009-06-18,3057.428,2251.8938,2717.5950666666668,209.6500000000001,0.5276293831379719,0.76,,0.044,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-06-19,3080.001,2254.629105,2728.2718333333332,213.62036666666654,0.5060378406553805,0.836,,0.028,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-06-22,3082.563,2257.822025,2738.784833333333,216.66401666666616,0.5021402319754167,0.8,,0.004,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-06-23,3083.895,2261.21686,2750.160966666667,220.76638333333358,0.5285353664272838,0.768,,0.004,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-06-24,3120.73,2264.81777,2760.843316666667,222.07321666666667,0.6262653371235907,0.76,,0.008,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-06-25,3117.921,2268.749715,2771.1598166666668,222.73513333333358,0.6522507054568576,0.624,,0.004,1,1,0,0,1,4.0,进攻,进攻,进攻,False
2009-06-26,3128.421,2272.76536,2781.8920500000004,223.54993333333368,0.6722682966593878,0.58,,0.004,1,1,0,0,1,4.0,进攻,进攻,进攻,False
2009-06-29,3179.972,2276.985895,2793.0950999999995,222.8165166666663,0.7077379469157339,0.68,,0.004,1,1,0,0,1,4.0,进攻,进攻,进攻,False
2009-06-30,3166.474,2280.860065,2803.3993,223.45488333333378,0.7072177109993385,0.656,,0.008,1,1,0,0,1,4.0,进攻,进攻,进攻,False
2009-07-01,3237.903,2285.503725,2814.42435,223.9054666666666,0.7660309746459515,0.74,,0.004,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-02,3282.359,2290.488465,2826.2886166666663,224.65014999999994,0.8057541252182676,0.892,,0.012,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-03,3327.135,2295.89432,2838.7917,224.8735833333335,0.7669715591258228,0.864,,0.008,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-06,3374.753,2301.5123550000003,2853.7151166666667,228.00206666666645,0.7370607809882155,0.956,,0.016,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-07,3340.493,2307.29766,2867.42885,229.37953333333326,0.7297696017663828,0.936,,0.028,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-08,3352.269,2313.426415,2880.0411666666664,229.0935999999997,0.775574671701295,0.828,,0.028,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-09,3396.304,2319.71221,2892.370933333333,228.81991666666636,0.7704159531684533,0.908,,0.028,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-10,3398.31,2325.98788,2904.3949,229.76601666666647,0.7693200401731257,0.868,,0.004,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-13,3361.011,2332.4323050000003,2915.628583333333,230.26988333333338,0.7914070307565619,0.828,,0.008,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-14,3454.753,2339.31684,2928.4227000000005,232.5878666666672,0.7669165587517468,0.872,,0.012,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-15,3493.305,2346.78011,2942.466266666667,236.16436666666687,0.7869719480641717,0.984,,0.012,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-16,3501.24,2354.640635,2955.6924833333333,238.0974166666665,0.759227902125098,0.968,,0.012,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-17,3519.809,2362.7597299999998,2969.765266666667,241.49343333333354,0.7490038336070444,0.884,,0.016,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-20,3591.123,2370.34978,2986.6793000000002,247.89446666666709,0.773227697154341,0.988,,0.032,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-21,3539.832,2377.01087,3002.450433333333,252.28946666666616,0.7509098733250563,0.98,,0.068,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-22,3606.924,2384.4281,3019.6843666666664,258.84104999999954,0.7641643568685741,0.892,,0.072,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-23,3651.969,2391.99368,3038.662316666667,267.50250000000005,0.7966258371944062,0.884,,0.072,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-24,3667.556,2399.2138,3057.8127333333337,275.9206833333333,0.7829089337565256,0.956,,0.072,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-27,3743.626,2406.713645,3076.7836666666667,283.68856666666716,0.7751473510012283,0.98,,0.084,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-28,3755.818,2414.8492549999996,3095.6652000000004,292.26590000000033,0.7336566325734599,0.992,,0.072,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-29,3558.508,2422.129555,3109.7353166666667,295.3109666666669,0.6543728390573373,1.0,,0.236,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-30,3634.818,2430.18924,3124.8653833333333,298.576766666667,0.6246594078523922,0.972,,0.26,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2009-07-31,3734.622,2438.885865,3141.0261000000005,302.2344000000003,0.6261015939585626,0.952,,0.316,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2009-08-03,3787.033,2448.2862299999997,3158.0253833333336,304.31026666666685,0.6276028202367674,0.984,,0.312,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2009-08-04,3786.615,2457.291875,3174.64865,307.2198000000003,0.6243632938075738,0.996,,0.3,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2009-08-05,3740.936,2466.32346,3191.57565,311.5344833333338,0.6136249036488564,0.98,,0.332,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2009-08-06,3663.12,2475.06728,3206.151616666667,313.78068333333385,0.5268948527863979,0.872,,0.388,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2009-08-07,3555.095,2483.73824,3218.5031166666668,314.108216666667,0.4438429157130992,0.732,,0.408,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2009-08-10,3544.539,2492.294625,3231.035483333333,315.40689999999995,0.48599731772993926,0.552,,0.408,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-11,3556.375,2500.592835,3243.706466666667,315.28376666666645,0.5626627144315317,0.436,,0.392,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-12,3397.4,2508.172805,3253.4869166666667,311.02064999999993,0.47815100164809454,0.616,,0.476,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-13,3440.82,2516.21029,3263.4991833333333,307.8067000000001,0.46772624897624904,0.484,,0.5,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-14,3344.462,2523.7587000000003,3272.3591333333334,302.5938666666666,0.38746665084686405,0.536,,0.532,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-17,3140.271,2530.552065,3278.8634833333335,292.1841833333333,0.364238488276164,0.528,,0.612,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-18,3171.986,2538.13864,3286.051966666667,283.6015333333339,0.37658006875119066,0.428,,0.616,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-19,3014.568,2544.6823799999997,3290.416166666667,270.7318000000005,0.37639879736186677,0.464,,0.616,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-20,3144.39,2552.113215,3297.4932666666664,258.8309499999996,0.46900544688620216,0.436,,0.684,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-21,3203.624,2559.643055,3304.8918,247.07906666666622,0.479962266696109,0.548,,0.728,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-24,3229.6,2567.472755,3311.0794333333333,234.29576666666662,0.5076413740562069,0.496,,0.676,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-25,3109.83,2574.754195,3315.158283333333,219.49308333333283,0.36088718941303166,0.664,,0.732,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-26,3172.386,2582.47733,3319.0415999999996,209.30628333333289,0.3763546571484726,0.572,,0.664,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-27,3156.301,2589.8017349999996,3322.4174333333335,197.55205000000024,0.3803612912931824,0.616,,0.644,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-28,3046.781,2596.78676,3324.208683333333,183.18258333333233,0.38331153261685325,0.492,,0.604,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-08-31,2830.271,2602.54898,3322.2385666666664,164.21318333333284,0.26307289151733637,0.452,,0.74,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-09-01,2843.7,2607.759155,3320.290966666667,145.64231666666683,0.2807267224529133,0.34,,0.748,1,1,0,0,0,2.5,进攻,进攻,进攻,False
2009-09-02,2890.926,2613.30698,3318.646483333333,127.07083333333276,0.30474612989123084,0.268,,0.792,1,1,-1,0,0,1.5,进攻,进攻,进攻,False
2009-09-03,3051.964,2619.557685,3320.1520666666665,114.00044999999955,0.38384581272881113,0.564,,0.884,1,1,0,0,-1,1.0,中性,进攻,进攻,False
2009-09-04,3077.142,2625.572985,3322.999666666666,104.49654999999939,0.37273500254727154,0.552,,0.872,1,1,0,0,-1,1.0,中性,进攻,进攻,False
2009-09-07,3104.208,2631.3757549999996,3325.2999333333337,94.26445000000058,0.3366362341075173,0.584,,0.88,1,1,0,0,-1,1.0,中性,进攻,进攻,False
2009-09-08,3170.967,2637.2944649999995,3328.795716666667,85.08924999999999,0.35938279691955777,0.532,,0.892,1,1,0,0,-1,1.0,中性,进攻,进攻,False
2009-09-09,3194.909,2644.069915,3331.867733333333,78.3808166666663,0.34095411497865347,0.568,,0.852,1,1,0,0,-1,1.0,中性,中性,中性,False
