strategy_key,strategy_name,window_label,lookback_days,top_n,signal_date,risk_state,selected_symbols,selected_names,selected_bucket,selected_themes,selected_count,target_weight_each,selected_momentums,top_sector_symbols,top_sector_momentums,best_sector_symbol,best_sector_momentum,best_defensive_symbol,best_defensive_momentum,reason
top1_1m,Top1 1m,1m,21,1,2015-01-30,cash,CASH,空仓,cash,现金,0,0.0,,,,,,,,行业/主题 ETF 与防守资产均无正动量，空仓
top1_1m,Top1 1m,1m,21,1,2015-02-27,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.01689189,159928,0.01689189,159928,0.016891891891891886,511010,0.0106505045750096,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2015-03-31,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.14569536,159928,0.14569536,159928,0.14569536423841045,511010,-0.01324819187976356,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2015-04-30,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.16184971,159928,0.16184971,159928,0.1618497109826591,511010,0.021544835750221925,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2015-05-29,risk_on,512010,医药ETF易方达,sector,医药,1,1.0,0.13134328,512010,0.13134328,512010,0.13134328358208958,511010,-0.007619194956634323,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2015-06-30,cash,CASH,空仓,cash,现金,0,0.0,,159928,-0.05324074,159928,-0.05324074074074081,511010,-0.004121401081502385,行业/主题 ETF 与防守资产均无正动量，空仓
top1_1m,Top1 1m,1m,21,1,2015-07-31,defensive,511010,国债ETF国泰,defensive,国债,1,1.0,0.02307459,512010,-0.03880597,512010,-0.0388059701492538,511010,0.023074588583120503,1m 动量窗口：行业/主题 ETF 无正动量，切到正动量防守资产
top1_1m,Top1 1m,1m,21,1,2015-08-31,defensive,511010,国债ETF国泰,defensive,国债,1,1.0,0.00560744,159928,-0.08635097,159928,-0.08635097493036203,511010,0.005607440863507618,1m 动量窗口：行业/主题 ETF 无正动量，切到正动量防守资产
top1_1m,Top1 1m,1m,21,1,2015-09-30,defensive,511010,国债ETF国泰,defensive,国债,1,1.0,0.00151637,512010,-0.05226481,512010,-0.05226480836236924,511010,0.0015163653009842015,1m 动量窗口：行业/主题 ETF 无正动量，切到正动量防守资产
top1_1m,Top1 1m,1m,21,1,2015-10-30,risk_on,512010,医药ETF易方达,sector,医药,1,1.0,0.08896797,512010,0.08896797,512010,0.08896797153024893,511010,0.014239432716291356,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2015-11-30,cash,CASH,空仓,cash,现金,0,0.0,,159928,0.00000000,159928,0.0,511010,-0.0021389064251995382,行业/主题 ETF 与防守资产均无正动量，空仓
top1_1m,Top1 1m,1m,21,1,2015-12-31,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.05847953,159928,0.05847953,159928,0.058479532163742576,511010,0.011753710207318413,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2016-01-29,cash,CASH,空仓,cash,现金,0,0.0,,512010,-0.16766467,512010,-0.16766467065868262,511010,-0.001500591848337729,行业/主题 ETF 与防守资产均无正动量，空仓
top1_1m,Top1 1m,1m,21,1,2016-02-29,defensive,511010,国债ETF国泰,defensive,国债,1,1.0,0.00242935,159928,-0.03947368,159928,-0.03947368421052633,511010,0.0024293532894001935,1m 动量窗口：行业/主题 ETF 无正动量，切到正动量防守资产
top1_1m,Top1 1m,1m,21,1,2016-03-31,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.07973422,159928,0.07973422,159928,0.07973421926910307,511010,0.007970786141954234,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2016-04-29,cash,CASH,空仓,cash,现金,0,0.0,,159928,-0.01538462,159928,-0.015384615384615441,511010,-0.0070874393293131055,行业/主题 ETF 与防守资产均无正动量，空仓
top1_1m,Top1 1m,1m,21,1,2016-05-31,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.03125000,159928,0.03125000,159928,0.03125,511010,0.0018701452602927215,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2016-06-30,risk_on,512010,医药ETF易方达,sector,医药,1,1.0,0.05776173,512010,0.05776173,512010,0.05776173285198549,511010,0.006526341089140741,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2016-07-29,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.09064327,159928,0.09064327,159928,0.09064327485380108,511010,0.0079075705114664,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2016-08-31,risk_on,512010,医药ETF易方达,sector,医药,1,1.0,0.03858521,512010,0.03858521,512010,0.03858520900321549,511010,0.0016463525559395897,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2016-09-30,defensive,511010,国债ETF国泰,defensive,国债,1,1.0,0.00334202,512010,-0.00619195,512010,-0.006191950464396245,511010,0.003342021378038851,1m 动量窗口：行业/主题 ETF 无正动量，切到正动量防守资产
top1_1m,Top1 1m,1m,21,1,2016-10-31,risk_on,512880,证券ETF国泰,sector,证券,1,1.0,0.04330709,512880,0.04330709,512880,0.04330708661417337,511010,0.005354047750846247,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2016-11-30,risk_on,512880,证券ETF国泰,sector,证券,1,1.0,0.05607477,512880,0.05607477,512880,0.05607476635513997,511010,-0.01630498533724345,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2016-12-30,cash,CASH,空仓,cash,现金,0,0.0,,512010,-0.02083333,512010,-0.02083333333333337,511010,-0.00878891019348449,行业/主题 ETF 与防守资产均无正动量，空仓
top1_1m,Top1 1m,1m,21,1,2017-01-26,risk_on,512660,军工ETF国泰,sector,军工,1,1.0,0.03137652,512660,0.03137652,512660,0.03137651821862342,511010,0.008199776369735456,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2017-02-28,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.04838710,159928,0.04838710,159928,0.048387096774193505,511010,-0.00016593991131430563,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2017-03-31,risk_on,512010,医药ETF易方达,sector,医药,1,1.0,0.07185629,512010,0.07185629,512010,0.0718562874251496,511010,-0.0013020833333332593,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2017-04-28,risk_on,512010,医药ETF易方达,sector,医药,1,1.0,0.00847458,512010,0.00847458,512010,0.008474576271186418,511010,-0.008591779606995309,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2017-05-31,risk_on,512010,医药ETF易方达,sector,医药,1,1.0,0.01388889,512010,0.01388889,512010,0.01388888888888884,511010,-0.006646717192903884,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2017-06-30,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.08980583,159928,0.08980583,159928,0.08980582524271852,511010,0.0020124114304969076,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2017-07-31,risk_on,512880,证券ETF国泰,sector,证券,1,1.0,0.04352127,512880,0.04352127,512880,0.04352126607319495,511010,-0.00044838022643201025,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2017-08-31,risk_on,512660,军工ETF国泰,sector,军工,1,1.0,0.06168446,512660,0.06168446,512660,0.06168446026097274,511010,0.001139196772898421,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2017-09-29,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.08137045,159928,0.08137045,159928,0.0813704496788008,511260,0.0001235406757675861,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2017-10-31,risk_on,512010,医药ETF易方达,sector,医药,1,1.0,0.12466125,512010,0.12466125,512010,0.12466124661246614,511010,-0.006246037960994877,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2017-11-30,risk_on,512800,银行ETF华宝,sector,银行,1,1.0,0.03621730,512800,0.03621730,512800,0.03621730382293764,511010,-0.0005817171916194797,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2017-12-29,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.09586466,159928,0.09586466,159928,0.09586466165413521,511260,0.003096105646706926,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2018-01-31,risk_on,512800,银行ETF华宝,sector,银行,1,1.0,0.10873786,512800,0.10873786,512800,0.10873786407766972,511010,0.00304181797761216,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2018-02-28,defensive,511260,十年国债ETF国泰,defensive,十年国债,1,1.0,0.01275869,512980,-0.03887269,512980,-0.0388726919339164,511260,0.012758685761013133,1m 动量窗口：行业/主题 ETF 无正动量，切到正动量防守资产
top1_1m,Top1 1m,1m,21,1,2018-03-30,risk_on,512010,医药ETF易方达,sector,医药,1,1.0,0.12195122,512010,0.12195122,512010,0.12195121951219523,511010,0.0028921496156120163,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2018-04-27,risk_on,512660,军工ETF国泰,sector,军工,1,1.0,0.01200480,512660,0.01200480,512660,0.01200480192076836,511260,0.021097046413502074,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2018-05-31,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.15027829,159928,0.15027829,159928,0.15027829313543584,511260,0.007126350188848329,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2018-06-29,defensive,511010,国债ETF国泰,defensive,国债,1,1.0,0.00655935,159928,-0.04067797,159928,-0.04067796610169494,511010,0.006559353931044676,1m 动量窗口：行业/主题 ETF 无正动量，切到正动量防守资产
top1_1m,Top1 1m,1m,21,1,2018-07-31,risk_on,512800,银行ETF华宝,sector,银行,1,1.0,0.10280374,512800,0.10280374,512800,0.10280373831775691,511010,0.005228473394695454,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2018-08-31,risk_on,512800,银行ETF华宝,sector,银行,1,1.0,0.02637363,512800,0.02637363,512800,0.026373626373626502,511010,-0.0030417292860934753,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2018-09-28,risk_on,512800,银行ETF华宝,sector,银行,1,1.0,0.05330490,512800,0.05330490,512800,0.05330490405117283,511010,0.003959715768347527,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2018-10-31,risk_on,512880,证券ETF国泰,sector,证券,1,1.0,0.03867403,512880,0.03867403,512880,0.03867403314917128,511260,0.014244496902931614,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2018-11-30,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.04608295,159928,0.04608295,159928,0.04608294930875578,511260,0.011092667508225018,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2018-12-28,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.02022472,159928,0.02022472,159928,0.020224719101123556,511010,0.01667127774455812,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2019-01-31,risk_on,512800,银行ETF华宝,sector,银行,1,1.0,0.10000000,512800,0.10000000,512800,0.09999999999999987,511010,0.004023206063860751,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2019-02-28,risk_on,512880,证券ETF国泰,sector,证券,1,1.0,0.29883571,512880,0.29883571,512880,0.2988357050452781,511010,-0.0003866024672266599,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2019-03-29,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.15452931,159928,0.15452931,159928,0.15452930728241587,511260,0.008434646035716309,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2019-04-30,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.06461538,159928,0.06461538,159928,0.06461538461538452,511010,-0.006813444730527474,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2019-05-31,risk_on,512400,有色金属ETF南方,sector,有色金属,1,1.0,0.02120718,512400,0.02120718,512400,0.021207177814029476,511260,0.01404168224666913,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2019-06-28,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.30935252,512690,0.30935252,512690,0.30935251798561136,511260,0.006961188457649703,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2019-07-31,risk_on,512480,半导体ETF国联安,sector,半导体,1,1.0,0.03100775,512480,0.03100775,512480,0.03100775193798455,511260,0.005244333902112208,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2019-08-30,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.36363636,512690,0.36363636,512690,0.36363636363636354,511260,0.009481717254999689,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2019-09-30,risk_on,512480,半导体ETF国联安,sector,半导体,1,1.0,0.06902655,512480,0.06902655,512480,0.06902654867256652,511010,0.0011159748775888545,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2019-10-31,risk_on,512010,医药ETF易方达,sector,医药,1,1.0,0.06026786,512010,0.06026786,512010,0.060267857142856984,511010,-0.0027853225611126353,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2019-11-29,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.03846154,512690,0.03846154,512690,0.03846153846153855,511260,0.009143727056375006,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2019-12-31,risk_on,512400,有色金属ETF南方,sector,有色金属,1,1.0,0.16445183,512400,0.16445183,512400,0.16445182724252483,511010,0.007887629238418015,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2020-01-23,risk_on,512480,半导体ETF国联安,sector,半导体,1,1.0,0.28832630,512480,0.28832630,512480,0.28832630098452894,511260,0.013792645188236863,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2020-02-28,risk_on,512480,半导体ETF国联安,sector,半导体,1,1.0,0.09580194,512480,0.09580194,512480,0.09580193756727651,511260,0.022260627806060196,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2020-03-31,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.01851852,159928,0.01851852,159928,0.0185185185185186,511010,0.012127014520504353,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2020-04-30,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.28723404,512690,0.28723404,512690,0.2872340425531914,511010,0.026900769186089857,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2020-05-29,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.35930736,512690,0.35930736,512690,0.35930735930735924,511260,-0.01586348978860619,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2020-06-30,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.31475410,512690,0.31475410,512690,0.3147540983606558,511260,-0.014930382330264447,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2020-07-31,risk_on,512660,军工ETF国泰,sector,军工,1,1.0,0.27240566,512660,0.27240566,512660,0.2724056603773586,511010,-0.004497650855222468,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2020-08-31,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.25621415,512690,0.25621415,512690,0.2562141491395793,511260,-0.0059257467650259965,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2020-09-30,defensive,511260,十年国债ETF国泰,defensive,十年国债,1,1.0,0.00066199,515030,-0.01257862,515030,-0.012578616352201255,511260,0.0006619861449097542,1m 动量窗口：行业/主题 ETF 无正动量，切到正动量防守资产
top1_1m,Top1 1m,1m,21,1,2020-10-30,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.17437722,512690,0.17437722,512690,0.17437722419928825,511010,-0.0018648844784230345,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2020-11-30,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.25721785,515220,0.25721785,515220,0.2572178477690288,511010,-0.0014794775330768672,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2020-12-31,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.35558583,512690,0.35558583,512690,0.3555858310626703,511010,0.005756334935612228,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2021-01-29,risk_on,512170,医疗ETF华宝,sector,医疗,1,1.0,0.11139896,512170,0.11139896,512170,0.1113989637305699,511010,0.0012142676448265721,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2021-02-26,risk_on,512400,有色金属ETF南方,sector,有色金属,1,1.0,0.02658112,512400,0.02658112,512400,0.02658111824014675,511010,-0.0025349606325650864,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2021-03-31,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.02828283,515220,0.02828283,515220,0.028282828282828243,511260,0.0029605293686367773,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2021-04-30,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.17323775,512690,0.17323775,512690,0.1732377538829153,511260,0.0067178680484871744,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2021-05-31,risk_on,515030,新能源车ETF华夏,sector,新能源车,1,1.0,0.20432845,515030,0.20432845,515030,0.2043284532145131,511260,0.007311487772801328,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2021-06-30,risk_on,512480,半导体ETF国联安,sector,半导体,1,1.0,0.25117151,512480,0.25117151,512480,0.2511715089034676,511010,0.00516527207093298,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2021-07-30,risk_on,512400,有色金属ETF南方,sector,有色金属,1,1.0,0.30414747,512400,0.30414747,512400,0.30414746543778803,511260,0.015944045767506188,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2021-08-31,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.43070045,515220,0.43070045,515220,0.43070044709388955,511010,-0.0011184221267980243,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2021-09-30,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.13076923,512690,0.13076923,512690,0.13076923076923075,511010,0.00400216067570236,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2021-10-29,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.13294798,159928,0.13294798,159928,0.1329479768786126,511260,-0.0019218048876413762,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2021-11-30,risk_on,512660,军工ETF国泰,sector,军工,1,1.0,0.11228335,512660,0.11228335,512660,0.11228334589299171,511260,0.0066721522610189155,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2021-12-31,risk_on,512980,传媒ETF广发,sector,传媒,1,1.0,0.16417910,512980,0.16417910,512980,0.16417910447761197,511010,0.0087592073528453,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2022-01-28,risk_on,512800,银行ETF华宝,sector,银行,1,1.0,0.03014184,512800,0.03014184,512800,0.03014184397163122,511010,0.011444689404746411,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2022-02-28,risk_on,512400,有色金属ETF南方,sector,有色金属,1,1.0,0.13387097,512400,0.13387097,512400,0.1338709677419354,511010,-0.0033106212424849346,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2022-03-31,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.05870237,515220,0.05870237,515220,0.05870236869207002,511260,0.0033704404452852277,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2022-04-29,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.10422535,512690,0.10422535,512690,0.10422535211267614,511010,0.0021859504464321056,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2022-05-31,risk_on,515790,光伏ETF华泰柏瑞,sector,光伏,1,1.0,0.22802437,515790,0.22802437,515790,0.22802436901653622,511260,0.004879285770498676,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2022-06-30,risk_on,515030,新能源车ETF华夏,sector,新能源车,1,1.0,0.24248814,515030,0.24248814,515030,0.2424881391671061,511010,-0.0008469497822699568,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2022-07-29,risk_on,515790,光伏ETF华泰柏瑞,sector,光伏,1,1.0,0.03782506,515790,0.03782506,515790,0.0378250591016549,511260,0.010540448644737133,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2022-08-31,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.10470701,515220,0.10470701,515220,0.1047070124879923,511260,0.007368448235790304,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2022-09-30,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.01652174,515220,0.01652174,515220,0.016521739130434865,511010,-0.005739876371893438,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2022-10-31,risk_on,515230,软件ETF国泰,sector,软件,1,1.0,0.14992928,515230,0.14992928,515230,0.14992927864215,511260,0.005266357821183787,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2022-11-30,risk_on,512800,银行ETF华宝,sector,银行,1,1.0,0.11250000,512800,0.11250000,512800,0.11250000000000004,511010,-0.008111239860950303,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2022-12-30,risk_on,512690,酒ETF鹏华,sector,白酒/酒,1,1.0,0.09254499,512690,0.09254499,512690,0.09254498714652959,511010,0.004145950153289002,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2023-01-31,risk_on,515790,光伏ETF华泰柏瑞,sector,光伏,1,1.0,0.21485623,515790,0.21485623,515790,0.21485623003194876,511010,0.0012698211139505755,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2023-02-28,risk_on,512980,传媒ETF广发,sector,传媒,1,1.0,0.04517134,512980,0.04517134,512980,0.04517133956386288,511260,0.002186168610405659,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2023-03-31,risk_on,512980,传媒ETF广发,sector,传媒,1,1.0,0.19322990,512980,0.19322990,512980,0.19322990126939343,511260,0.004783949291855327,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2023-04-28,risk_on,512980,传媒ETF广发,sector,传媒,1,1.0,0.19230769,512980,0.19230769,512980,0.1923076923076923,511260,0.007082080371787924,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2023-05-31,risk_on,512980,传媒ETF广发,sector,传媒,1,1.0,0.03750000,512980,0.03750000,512980,0.03750000000000009,511010,0.008948054190672128,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2023-06-30,risk_on,512660,军工ETF国泰,sector,军工,1,1.0,0.04850746,512660,0.04850746,512660,0.04850746268656714,511260,0.006720010792489184,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2023-07-31,risk_on,512880,证券ETF国泰,sector,证券,1,1.0,0.15244596,512880,0.15244596,512880,0.15244596131968136,511260,0.0016080671368030597,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2023-08-31,risk_on,512980,传媒ETF广发,sector,传媒,1,1.0,0.00604595,512980,0.00604595,512980,0.006045949214026569,511260,0.006478165410269909,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2023-09-28,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.10193133,515220,0.10193133,515220,0.10193133047210279,511010,-0.003401544193078143,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_1m,Top1 1m,1m,21,1,2023-10-31,risk_on,512480,半导体ETF国联安,sector,半导体,1,1.0,0.04785276,512480,0.04785276,512480,0.047852760736196265,511260,0.003464945604528591,1m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
