date,momentum_baseline,momentum_bond_defense,momentum_bond_defense_stress,buy_hold_510300
2017-05-22,146170.9637119901,145904.57359156923,143138.14234465384,97860.96256684492
2017-05-23,145970.30824849952,145704.2838137916,142941.64845824015,97896.61319073083
2017-05-24,147754.83665713016,147485.55999827597,144688.90430789161,98288.77005347594
2017-05-25,147734.37709183313,147465.13771963233,144668.8686163979,98360.07130124776
2017-05-26,147513.7076316717,147244.87041980823,144452.77706142745,100855.61497326203
2017-05-31,146892.61838178156,146624.91307762303,143844.57377950358,101247.77183600713
2017-06-01,147513.7076316717,147244.87041980823,144452.77706142745,100713.01247771835
2017-06-02,148114.33731626483,147844.40548334978,145040.94465185754,101140.81996434937
2017-06-05,147914.12742140045,147644.56046216926,144844.88878838083,100534.75935828876
2017-06-06,146553.57728794392,146286.48987119287,143512.56912703146,100071.30124777183
2017-06-07,147333.9573021044,147065.4476772713,144276.75688944448,101176.47058823529
2017-06-08,149973.21930782933,149699.8997446496,146861.25344616824,102673.79679144385
2017-06-09,152011.85162896116,151734.81674848634,148857.58241246192,103600.71301247772
2017-06-12,153731.9024215524,153451.73282453654,150541.94241777714,104171.1229946524
2017-06-13,155031.0738591178,154748.53657958205,151814.1550046453,103850.26737967914
2017-06-14,154789.9448336594,154507.84700111425,151578.0277581811,104349.37611408198
2017-06-15,155611.24397841393,155327.64936447996,152382.28690358164,103101.60427807485
2017-06-16,152530.64305236615,152252.6626974534,149365.60723691699,102709.44741532976
2017-06-19,153372.4017624177,153092.88733946273,150189.90207381127,102566.84491978609
2017-06-20,154312.07254084846,154030.84560943444,151110.0743167135,104028.52049910872
2017-06-21,154830.86396425345,154548.69155840154,151618.09914116858,104349.37611408198
2017-06-22,155750.0751773872,155466.2275497296,152518.2356925771,104884.13547237076
2017-06-23,154317.74236517213,154036.50510075394,150994.84983615277,105169.34046345811
2017-06-26,155136.45604662457,154853.72671271008,151795.0193587251,106524.06417112298
2017-06-27,157135.91183671204,156849.53858299868,153751.22568155953,108057.04099821746
2017-06-28,158037.05425217,157749.03870623608,154633.62829066333,108092.69162210338
2017-06-29,157312.89914545236,157026.20334019183,153925.359262995,107344.02852049911
2017-06-30,157898.24885025015,157610.48627102585,154498.19440040042,107664.88413547237
2017-07-03,157731.30424054933,157443.84591049704,154334.4273444162,107914.43850267379
2017-07-04,156735.6032503566,156449.9595413477,153360.1242404084,107272.72727272726
2017-07-05,155574.94653980047,155291.41807634404,152224.82049104886,106167.55793226381
2017-07-06,156331.31688532632,156046.40997034768,152963.48997799226,107914.43850267379
2017-07-07,156997.10643479222,156710.98614778844,153615.79179129662,107629.23351158644
2017-07-10,157749.40074929083,157461.90943915126,154352.39398468623,107700.53475935828
2017-07-11,156375.5637125114,156090.57615964598,153007.02337335114,107736.1853832442
2017-07-12,156582.77737072244,156297.41218012405,153208.79100342924,108734.4028520499
2017-07-13,156190.52259406904,155905.87227046295,152825.28967709688,108199.64349376113
2017-07-14,156834.2378561186,156548.41438990046,153454.09202886623,109554.36720142602
2017-07-17,157208.39612403046,156921.89077090737,153819.62671492854,110303.0303030303
2017-07-18,153871.29631464658,153590.87267842193,150553.98306129908,108377.89661319072
2017-07-19,154579.34380196012,154297.6297804865,151247.05185932986,108627.45098039215
2017-07-20,157590.60820164444,157303.40628390413,154192.76151580963,111301.247771836
2017-07-21,158371.5826465197,158082.95743737364,154833.2641087952,111693.4046345811
2017-07-24,157892.85996277526,157605.10720456016,154365.0974132074,111229.94652406416
2017-07-25,158674.1435004262,158384.9668874975,155129.1843929657,112014.26024955435
2017-07-26,157365.96808097756,157079.17555992774,153850.15219982923,111016.04278074866
2017-07-27,156935.41459528633,156649.4067389332,153428.76402203168,110303.0303030303
2017-07-28,157361.98406168725,157075.19880133652,153845.66714764433,110481.28342245989
2017-07-31,157542.12991081545,157255.01634261737,154022.3986112466,111158.64527629233
2017-08-01,158346.30284170597,158057.72370388682,154808.5293342446,111657.75401069518
2017-08-02,160205.853143908,159913.88505785758,156626.3445048728,112798.57397504455
2017-08-03,160528.91297947988,160236.3561311588,156941.617500972,112513.36898395722
2017-08-04,159119.61834077636,158829.62986964168,155563.64620963304,111372.54901960783
2017-08-07,158661.39463869727,158372.24126000554,155114.83222597392,110303.0303030303
2017-08-08,158569.8370657391,158280.85054667713,155026.65725301526,111443.85026737968
2017-08-09,158618.8030676504,158329.72731021434,155074.33278124256,111301.247771836
2017-08-10,157616.3757175405,157329.1268396414,154094.8089140245,111051.69340463457
2017-08-11,156459.08232311608,156173.94256127445,152963.28835775482,110160.42780748663
2017-08-14,153770.07928520982,153489.84011254742,150334.60768957803,108484.84848484848
2017-08-15,156058.58946538693,155774.17958407622,152572.0170171298,110124.7771836007
2017-08-16,155959.86065770625,155675.6307052836,152475.76895023827,110303.0303030303
2017-08-17,156286.10770871033,156001.28318545778,152794.6299880854,110445.63279857396
2017-08-18,156726.61020931695,156440.9828897278,152980.36752238346,110837.78966131907
2017-08-21,156016.26444237906,155731.93169655197,152287.97128382977,111693.4046345811
2017-08-22,157180.43360286375,156893.9792101994,153422.4922012171,111871.6577540107
2017-08-23,157335.38930329587,157048.65251071678,153571.38571293722,112121.21212121211
2017-08-24,155567.9629027071,155284.4471666206,151848.12453315948,112477.71836007129
2017-08-25,153439.6865288309,153160.0494823632,149772.07478158016,111729.05525846702
2017-08-28,155655.41446909157,155371.73935639075,151935.1827120282,114224.59893048128
2017-08-29,156737.96438895402,156452.31637687437,152993.54842743295,115721.92513368983
2017-08-30,156377.11441566655,156092.12403671318,152640.75985563136,115365.41889483065
2017-08-31,157296.11538239714,157009.45016480295,153538.19011834817,115258.4670231729
2017-09-01,157414.55808886804,157127.6770146766,153655.02699956088,115008.91265597148
2017-09-04,157806.39920224197,157518.80401494127,154037.59427370652,115187.16577540107
2017-09-05,158798.73662878253,158509.33295038456,155007.76284616085,115686.27450980392
2017-09-06,159162.34752900744,158872.2811858159,155361.69038204412,115864.5276292335
2017-09-07,160109.57870888707,159817.786078739,156287.76038302327,115864.5276292335
2017-09-08,158556.32936196594,158267.367460097,154771.811155572,115222.81639928698
2017-09-11,158074.27575527015,157786.19237479204,154301.04673847603,115187.16577540107
2017-09-12,159187.816815219,158897.70405537912,155389.19115622478,115579.32263814616
2017-09-13,158663.41788879974,158374.26082282412,154875.4671317353,115650.623885918
2017-09-14,159387.87876231212,159097.40139841664,155582.18323942012,115614.97326203207
2017-09-15,158450.59112784234,158161.82192923134,154419.70307084656,115151.51515151515
2017-09-18,158786.73980584746,158497.35799112904,154747.15840909188,115329.76827094474
2017-09-19,160533.71642117476,160241.15081879348,156448.4202579087,116007.13012477718
2017-09-20,158423.5933327544,158134.8733364316,154393.12778750013,115008.91265597148
2017-09-21,159056.655258551,158766.78153485063,155010.62858974666,115721.92513368983
2017-09-22,158286.20682883036,157997.73721333835,154259.9105748362,115222.81639928698
2017-09-25,158119.362503158,157831.19695407475,154097.49463008426,115187.16577540107
2017-09-26,157228.68525795976,156942.14292878684,153229.64089089038,114616.75579322637
2017-09-27,157518.21842577012,157231.14843519658,153511.81600866717,114830.65953654188
2017-09-28,157616.36949948047,157329.12063291352,153607.62334708712,114973.26203208555
2017-09-29,157692.44283142366,157405.05532457176,153682.10229964353,115187.16577540107
2017-10-09,162290.59564131981,161994.82820421614,158162.4585545014,118146.16755793226
2017-10-10,159726.5550860771,159435.46049955147,155665.1984703056,117005.34759358288
2017-10-11,159709.39739763067,159418.33408023385,155649.1169819251,117290.55258467022
2017-10-12,159626.0064838826,159335.0951427401,155569.05033595406,117789.66131907307
2017-10-13,159704.53984248615,159413.4853777689,155646.152737252,118110.51693404633
2017-10-16,160263.988463,159971.9144279002,156191.7980356836,118716.57754010694
2017-10-17,159280.08019741217,158989.7992916364,155233.38385555273,118217.46880570409
2017-10-18,158708.3939417727,158419.15490892853,154676.90396622362,118110.51693404633
2017-10-19,159157.45385345048,158867.39642876634,155115.90733533772,119073.08377896613
2017-10-20,157136.6102120169,156850.23568554537,152903.4598139862,118502.67379679144
2017-10-23,156214.99228887184,155930.29737032857,152005.8337217145,118680.92691622103
2017-10-24,157037.45230770146,156751.25849212767,152806.21855060826,118645.27629233511
2017-10-25,157329.10254411877,157042.37720888038,153090.46636650816,119679.14438502672
2017-10-26,158874.8646774626,158585.32225906092,154593.99476091785,120392.15686274509
2017-10-27,161243.08682963613,160949.22843104057,156897.90798422124,121212.1212121212
2017-10-30,163529.6215070812,163231.59600010375,159127.00786684838,122210.33868092691
2017-10-31,161348.06821048056,161054.0184879587,157002.62522183306,120998.2174688057
2017-11-01,160233.95795523364,159941.93864940683,155917.99257703935,121319.07308377896
2017-11-02,159265.67281819534,158975.4181692314,154975.48384019564,120855.61497326203
2017-11-03,158874.8646774626,158585.32225906092,154593.99476091785,120962.56684491978
2017-11-06,160671.43330985954,160378.61672453594,156344.3643008892,120499.10873440285
2017-11-07,167093.6413892301,166789.12061355167,162590.3670756218,121960.78431372548
2017-11-08,167449.42926912755,167144.2600857643,162941.92545879533,123279.85739750446
2017-11-09,166580.3020364047,166276.71679900656,162096.6579853295,122959.00178253118
2017-11-10,164597.0645484349,164297.09367369692,160166.75786707003,123921.56862745098
2017-11-13,165711.17480368185,165409.1735122488,161251.3905118637,125561.4973262032
2017-11-14,164888.71478485217,164588.21239044965,160451.00568296987,125918.00356506238
2017-11-15,161838.0342555287,161543.09159154686,157481.3555644888,124456.32798573974
2017-11-16,162182.17518236817,161886.60533675866,157817.96199919452,123600.71301247772
2017-11-17,165584.72343154025,165282.9525921436,161000.62463833147,124777.183600713
2017-11-20,164299.75742862385,164000.32838297036,159750.23271850002,124777.183600713
2017-11-21,165793.21238034865,165491.06157905827,161202.06893751927,126167.55793226381
