date,window_label,lookback_days,position,strategy_return,strategy_return_after_cost,trade,nav
2018-02-13,mom_2m,42,159928,0.007067137809187329,0.007067137809187329,False,1.2297051736077362
2018-02-14,mom_2m,42,159928,0.00877192982456143,0.00877192982456143,False,1.2404920610955235
2018-02-22,mom_2m,42,159928,0.034782608695652195,0.034782608695652195,False,1.2836396110466721
2018-02-23,mom_2m,42,159928,-0.001680672268907557,-0.001680672268907557,False,1.2814822335491147
2018-02-26,mom_2m,42,159928,-0.0016835016835017313,-0.0016835016835017313,False,1.2793248560515573
2018-02-27,mom_2m,42,159928,-0.010118043844856706,-0.010118043844856706,False,1.2663805910662127
2018-02-28,mom_2m,42,159928,-0.010221465076660996,-0.010221465076660996,False,1.253436326080868
2018-03-01,mom_2m,42,512800,0.0037878787878788955,0.0035878787878788954,True,1.2579335036871706
2018-03-02,mom_2m,42,512800,-0.009433962264150941,-0.009433962264150941,False,1.2460662064825747
2018-03-05,mom_2m,42,512800,-0.0019047619047618536,-0.0019047619047618536,False,1.2436927470416557
2018-03-06,mom_2m,42,512800,0.003816793893129722,0.003816793893129722,False,1.248439665923494
2018-03-07,mom_2m,42,512800,0.005703422053231932,0.005703422053231932,False,1.2555600442462516
2018-03-08,mom_2m,42,512800,0.0,0.0,False,1.2555600442462516
2018-03-09,mom_2m,42,512800,0.001890359168241984,0.001890359168241984,False,1.2579335036871708
2018-03-12,mom_2m,42,512800,-0.0037735849056603765,-0.0037735849056603765,False,1.2531865848053325
2018-03-13,mom_2m,42,512800,-0.0018939393939394478,-0.0018939393939394478,False,1.2508131253644132
2018-03-14,mom_2m,42,512800,-0.007590132827324458,-0.007590132827324458,False,1.2413192876007366
2018-03-15,mom_2m,42,512800,-0.0019120458891013214,-0.0019120458891013214,False,1.2389458281598174
2018-03-16,mom_2m,42,512800,-0.009578544061302652,-0.009578544061302652,False,1.2270785309552215
2018-03-19,mom_2m,42,512800,0.003868471953578423,0.003868471953578423,False,1.23182544983706
2018-03-20,mom_2m,42,512800,0.003853564547206201,0.003853564547206201,False,1.2365723687188985
2018-03-21,mom_2m,42,512800,0.0019193857965451588,0.0019193857965451588,False,1.2389458281598178
2018-03-22,mom_2m,42,512800,-0.005747126436781658,-0.005747126436781658,False,1.2318254498370602
2018-03-23,mom_2m,42,512800,-0.025048169556840083,-0.025048169556840083,False,1.2009704771051106
2018-03-26,mom_2m,42,512800,-0.021739130434782594,-0.021739130434782594,False,1.1748624232549996
2018-03-27,mom_2m,42,512800,-0.004040404040404066,-0.004040404040404066,False,1.1701155043731613
2018-03-28,mom_2m,42,512800,0.0,0.0,False,1.1701155043731613
2018-03-29,mom_2m,42,512800,0.016227180527383478,0.016227180527383478,False,1.189103179900515
2018-03-30,mom_2m,42,512800,-0.007984031936127733,-0.007984031936127733,False,1.179609342136838
2018-04-02,mom_2m,42,512010,-0.006521739130434745,-0.006721739130434745,True,1.1716803158631706
2018-04-03,mom_2m,42,512010,-0.008752735229759279,-0.008752735229759279,False,1.1614249082844994
2018-04-04,mom_2m,42,512010,0.0066225165562914245,0.0066225165562914245,False,1.1691164639685028
2018-04-09,mom_2m,42,512010,-0.004385964912280715,-0.004385964912280715,False,1.1639887601791672
2018-04-10,mom_2m,42,512010,0.013215859030837107,0.013215859030837107,False,1.179371871547174
2018-04-11,mom_2m,42,512010,-0.004347826086956497,-0.004347826086956497,False,1.1742441677578384
2018-04-12,mom_2m,42,512010,0.004366812227074135,0.004366812227074135,False,1.1793718715471737
2018-04-13,mom_2m,42,512010,-0.021739130434782594,-0.021739130434782594,False,1.153733352600496
2018-04-16,mom_2m,42,512010,0.0022222222222221255,0.0022222222222221255,False,1.1562972044951636
2018-04-17,mom_2m,42,512010,-0.01552106430155209,-0.01552106430155209,False,1.1383502412324893
2018-04-18,mom_2m,42,512010,-0.009009009009009028,-0.009009009009009028,False,1.1280948336538181
2018-04-19,mom_2m,42,512010,0.013636363636363669,0.013636363636363669,False,1.1434779450218249
2018-04-20,mom_2m,42,512010,0.0,0.0,False,1.1434779450218249
2018-04-23,mom_2m,42,512010,-0.004484304932735439,-0.004484304932735439,False,1.1383502412324893
2018-04-24,mom_2m,42,512010,0.009009009009008917,0.009009009009008917,False,1.1486056488111602
2018-04-25,mom_2m,42,512010,0.022321428571428603,0.022321428571428603,False,1.174244167757838
2018-04-26,mom_2m,42,512010,-0.01091703056768556,-0.01091703056768556,False,1.1614249082844992
2018-04-27,mom_2m,42,512010,0.015452538631346657,0.015452538631346657,False,1.1793718715471737
2018-05-02,mom_2m,42,512010,0.01304347826086949,0.01304347826086949,False,1.1947549829151802
2018-05-03,mom_2m,42,512010,-0.0042918454935622075,-0.0042918454935622075,False,1.1896272791258446
2018-05-04,mom_2m,42,512010,0.008620689655172376,0.008620689655172376,False,1.1998826867045156
2018-05-07,mom_2m,42,512010,0.02350427350427342,0.02350427350427342,False,1.2280850575458608
2018-05-08,mom_2m,42,512010,0.0,0.0,False,1.2280850575458608
2018-05-09,mom_2m,42,512010,0.0041753653444676075,0.0041753653444676075,False,1.2332127613351964
2018-05-10,mom_2m,42,512010,0.03534303534303529,0.03534303534303529,False,1.2767982435445484
2018-05-11,mom_2m,42,512010,-0.026104417670682722,-0.026104417670682722,False,1.2434681689138674
2018-05-14,mom_2m,42,512010,0.014432989690721598,0.014432989690721598,False,1.2614151321765417
2018-05-15,mom_2m,42,512010,0.018292682926829285,0.018292682926829285,False,1.2844897992285516
2018-05-16,mom_2m,42,512010,0.015968063872255467,0.015968063872255467,False,1.3050006143858937
2018-05-17,mom_2m,42,512010,-0.011787819253438081,-0.011787819253438081,False,1.2896175030178871
2018-05-18,mom_2m,42,512010,0.007952286282306265,0.007952286282306265,False,1.2998729105965583
2018-05-21,mom_2m,42,512010,0.0,0.0,False,1.2998729105965583
2018-05-22,mom_2m,42,512010,0.015779092702169706,0.015779092702169706,False,1.3203837257539006
2018-05-23,mom_2m,42,512010,-0.001941747572815511,-0.001941747572815511,False,1.3178198738592328
2018-05-24,mom_2m,42,512010,0.0019455252918287869,0.0019455252918287869,False,1.3203837257539006
2018-05-25,mom_2m,42,512010,0.025242718446601975,0.025242718446601975,False,1.3537138003845817
2018-05-28,mom_2m,42,512010,0.02083333333333326,0.02083333333333326,False,1.381916171225927
2018-05-29,mom_2m,42,512010,-0.05380333951762528,-0.05380333951762528,False,1.3075644662805617
2018-05-30,mom_2m,42,512010,-0.0039215686274509665,-0.0039215686274509665,False,1.302436762491226
2018-05-31,mom_2m,42,512010,0.03543307086614167,0.03543307086614167,False,1.3485860965952459
2018-06-01,mom_2m,42,159928,-0.011290322580645218,-0.011490322580645218,True,1.3330904073175933
2018-06-04,mom_2m,42,159928,0.00978792822185981,0.00978792822185981,False,1.3461386005376679
2018-06-05,mom_2m,42,159928,0.003231017770597644,0.003231017770597644,False,1.3504879982776925
2018-06-06,mom_2m,42,159928,-0.0032206119162641045,-0.0032206119162641045,False,1.3461386005376677
2018-06-07,mom_2m,42,159928,-0.009693053311793265,-0.009693053311793265,False,1.3330904073175933
2018-06-08,mom_2m,42,159928,-0.01631321370309957,-0.01631321370309957,False,1.3113434186174693
2018-06-11,mom_2m,42,159928,-0.0066334991708125735,-0.0066334991708125735,False,1.3026446231374198
2018-06-12,mom_2m,42,159928,0.03338898163606019,0.03338898163606019,False,1.3461386005376677
2018-06-13,mom_2m,42,159928,-0.011308562197092087,-0.011308562197092087,False,1.330915708447581
2018-06-14,mom_2m,42,159928,-0.006535947712418277,-0.006535947712418277,False,1.3222169129675314
2018-06-15,mom_2m,42,159928,-0.006578947368421018,-0.006578947368421018,False,1.313518117487482
2018-06-19,mom_2m,42,159928,-0.04966887417218546,-0.04966887417218546,False,1.2482771513871103
2018-06-20,mom_2m,42,159928,0.026132404181184787,0.026132404181184787,False,1.2808976344372962
2018-06-21,mom_2m,42,159928,-0.005093378607809895,-0.005093378607809895,False,1.274373537827259
2018-06-22,mom_2m,42,159928,0.0034129692832765013,0.0034129692832765013,False,1.2787229355672838
