symbol,name,sma_window,capital_cny,commission_rate,min_commission_cny,slippage_rate,avg_effective_commission_rate,min_commission_bind_rate,trade_count,turnover_per_year,time_in_market,total_commission_cny,total_slippage_cny,total_cost_cny,gross_total_return,net_total_return,cost_drag_vs_gross,bh_total_return,excess_vs_bh,net_annualized_return,net_max_drawdown,net_sharpe,net_calmar
510300,沪深300ETF华泰柏瑞,250,200000,0.0001,5,0.0001,0.0001,0,57,5.161336687,0.526410349,1140,1140,2280,0.885844788,0.864563897,-0.021280891,0.725164417,0.13939948,0.058036642,-0.307894336,0.449199737,0.188495323
510300,沪深300ETF华泰柏瑞,250,500000,0.0001,5,0.0001,0.0001,0,57,5.161336687,0.526410349,2850,2850,5700,0.885844788,0.864563897,-0.021280891,0.725164417,0.13939948,0.058036642,-0.307894336,0.449199737,0.188495323
510300,沪深300ETF华泰柏瑞,250,1000000,0.0001,5,0.0001,0.0001,0,57,5.161336687,0.526410349,5700,5700,11400,0.885844788,0.864563897,-0.021280891,0.725164417,0.13939948,0.058036642,-0.307894336,0.449199737,0.188495323
510300,沪深300ETF华泰柏瑞,250,50000,0.0001,5,0.0002,0.0001,0,57,5.161336687,0.526410349,285,570,855,0.885844788,0.854012104,-0.031832684,0.725164417,0.128847687,0.05749307,-0.310313287,0.445825928,0.185274278
510300,沪深300ETF华泰柏瑞,250,100000,0.0001,5,0.0002,0.0001,0,57,5.161336687,0.526410349,570,1140,1710,0.885844788,0.854012104,-0.031832684,0.725164417,0.128847687,0.05749307,-0.310313287,0.445825928,0.185274278
510300,沪深300ETF华泰柏瑞,250,200000,0.0001,5,0.0002,0.0001,0,57,5.161336687,0.526410349,1140,2280,3420,0.885844788,0.854012104,-0.031832684,0.725164417,0.128847687,0.05749307,-0.310313287,0.445825928,0.185274278
510300,沪深300ETF华泰柏瑞,250,500000,0.0001,5,0.0002,0.0001,0,57,5.161336687,0.526410349,2850,5700,8550,0.885844788,0.854012104,-0.031832684,0.725164417,0.128847687,0.05749307,-0.310313287,0.445825928,0.185274278
510300,沪深300ETF华泰柏瑞,250,1000000,0.0001,5,0.0002,0.0001,0,57,5.161336687,0.526410349,5700,11400,17100,0.885844788,0.854012104,-0.031832684,0.725164417,0.128847687,0.05749307,-0.310313287,0.445825928,0.185274278
510300,沪深300ETF华泰柏瑞,200,10000,0.0001,5,0.0001,0.0005,1,53,4.799137621,0.535034136,265,53,318,0.91245971,0.852627872,-0.059831838,0.725164417,0.127463455,0.057421553,-0.279706059,0.443957831,0.205292491
510300,沪深300ETF华泰柏瑞,200,50000,0.0001,5,0.0005,0.0001,0,53,4.799137621,0.535034136,265,1325,1590,0.91245971,0.852627872,-0.059831838,0.725164417,0.127463455,0.057421553,-0.279706059,0.443957831,0.205292491
510300,沪深300ETF华泰柏瑞,200,100000,0.0001,5,0.0005,0.0001,0,53,4.799137621,0.535034136,530,2650,3180,0.91245971,0.852627872,-0.059831838,0.725164417,0.127463455,0.057421553,-0.279706059,0.443957831,0.205292491
510300,沪深300ETF华泰柏瑞,200,200000,0.0001,5,0.0005,0.0001,0,53,4.799137621,0.535034136,1060,5300,6360,0.91245971,0.852627872,-0.059831838,0.725164417,0.127463455,0.057421553,-0.279706059,0.443957831,0.205292491
510300,沪深300ETF华泰柏瑞,200,500000,0.0001,5,0.0005,0.0001,0,53,4.799137621,0.535034136,2650,13250,15900,0.91245971,0.852627872,-0.059831838,0.725164417,0.127463455,0.057421553,-0.279706059,0.443957831,0.205292491
510300,沪深300ETF华泰柏瑞,200,1000000,0.0001,5,0.0005,0.0001,0,53,4.799137621,0.535034136,5300,26500,31800,0.91245971,0.852627872,-0.059831838,0.725164417,0.127463455,0.057421553,-0.279706059,0.443957831,0.205292491
510300,沪深300ETF华泰柏瑞,250,20000,0.0001,5,0.0001,0.00025,1,57,5.161336687,0.526410349,285,114,399,0.885844788,0.84875823,-0.037086559,0.725164417,0.123593813,0.057221369,-0.31151968,0.444138408,0.183684602
510300,沪深300ETF华泰柏瑞,200,10000,0.0001,5,0.0002,0.0005,1,53,4.799137621,0.535034136,265,106,371,0.91245971,0.842836073,-0.069623637,0.725164417,0.117671656,0.056914264,-0.281651753,0.440794355,0.202073175
510300,沪深300ETF华泰柏瑞,200,8000,0.0001,5,0.0001,0.000625,1,53,4.799137621,0.535034136,265,42.4,307.4,0.91245971,0.840396068,-0.072063642,0.725164417,0.115231651,0.056787472,-0.282137385,0.440003346,0.201275955
510300,沪深300ETF华泰柏瑞,250,20000,0.0001,5,0.0002,0.00025,1,57,5.161336687,0.526410349,285,228,513,0.885844788,0.838294324,-0.047550464,0.725164417,0.113129908,0.056678134,-0.313926321,0.440762147,0.180545977
510300,沪深300ETF华泰柏瑞,200,20000,0.0001,5,0.0005,0.00025,1,53,4.799137621,0.535034136,265,530,795,0.91245971,0.837959233,-0.074500477,0.725164417,0.112794816,0.056660691,-0.282622702,0.439212282,0.200481742
510300,沪深300ETF华泰柏瑞,200,8000,0.0001,5,0.0002,0.000625,1,53,4.799137621,0.535034136,265,84.8,349.8,0.91245971,0.830667706,-0.081792004,0.725164417,0.105503289,0.056280423,-0.284076755,0.436838763,0.19811696
510300,沪深300ETF华泰柏瑞,250,10000,0.0001,5,0.0001,0.0005,1,57,5.161336687,0.526410349,285,57,342,0.885844788,0.822707477,-0.063137311,0.725164417,0.09754306,0.055863705,-0.317520966,0.435694747,0.175937058
510300,沪深300ETF华泰柏瑞,250,50000,0.0001,5,0.0005,0.0001,0,57,5.161336687,0.526410349,285,1425,1710,0.885844788,0.822707477,-0.063137311,0.725164417,0.09754306,0.055863705,-0.317520966,0.435694747,0.175937058
510300,沪深300ETF华泰柏瑞,250,100000,0.0001,5,0.0005,0.0001,0,57,5.161336687,0.526410349,570,2850,3420,0.885844788,0.822707477,-0.063137311,0.725164417,0.09754306,0.055863705,-0.317520966,0.435694747,0.175937058
510300,沪深300ETF华泰柏瑞,250,200000,0.0001,5,0.0005,0.0001,0,57,5.161336687,0.526410349,1140,5700,6840,0.885844788,0.822707477,-0.063137311,0.725164417,0.09754306,0.055863705,-0.317520966,0.435694747,0.175937058
510300,沪深300ETF华泰柏瑞,250,500000,0.0001,5,0.0005,0.0001,0,57,5.161336687,0.526410349,2850,14250,17100,0.885844788,0.822707477,-0.063137311,0.725164417,0.09754306,0.055863705,-0.317520966,0.435694747,0.175937058
510300,沪深300ETF华泰柏瑞,250,1000000,0.0001,5,0.0005,0.0001,0,57,5.161336687,0.526410349,5700,28500,34200,0.885844788,0.822707477,-0.063137311,0.725164417,0.09754306,0.055863705,-0.317520966,0.435694747,0.175937058
510300,沪深300ETF华泰柏瑞,200,10000,0.0001,5,0.0005,0.0005,1,53,4.799137621,0.535034136,265,265,530,0.91245971,0.813764334,-0.098695376,0.725164417,0.088599917,0.055393551,-0.287458518,0.431298678,0.192701027
510300,沪深300ETF华泰柏瑞,250,10000,0.0001,5,0.0002,0.0005,1,57,5.161336687,0.526410349,285,114,399,0.885844788,0.812388456,-0.073456332,0.725164417,0.087224039,0.055321033,-0.319907224,0.432314508,0.172928363
510300,沪深300ETF华泰柏瑞,250,8000,0.0001,5,0.0001,0.000625,1,57,5.161336687,0.526410349,285,45.6,330.6,0.885844788,0.809817681,-0.076027107,0.725164417,0.084653265,0.0551854,-0.320502521,0.431469204,0.17218398
510300,沪深300ETF华泰柏瑞,250,20000,0.0001,5,0.0005,0.00025,1,57,5.161336687,0.526410349,285,570,855,0.885844788,0.80725049,-0.078594298,0.725164417,0.082086073,0.055049781,-0.321097312,0.430623804,0.171442671
510300,沪深300ETF华泰柏瑞,200,5000,0.0001,5,0.0001,0.001,1,53,4.799137621,0.535034136,265,26.5,291.5,0.91245971,0.804174117,-0.108285593,0.725164417,0.0790097,0.054887032,-0.289384041,0.428131767,0.189668484
510300,沪深300ETF华泰柏瑞,200,8000,0.0001,5,0.0005,0.000625,1,53,4.799137621,0.535034136,265,212,477,0.91245971,0.801784347,-0.110675363,0.725164417,0.07661993,0.054760433,-0.289864639,0.427339912,0.188917258
510300,沪深300ETF华泰柏瑞,250,8000,0.0001,5,0.0002,0.000625,1,57,5.161336687,0.526410349,285,91.2,376.2,0.885844788,0.799570362,-0.086274426,0.725164417,0.074405945,0.054643009,-0.322878651,0.428087026,0.169236983
510300,沪深300ETF华泰柏瑞,50,50000,0.0001,5,0.0001,0.0001,0,173,15.66510959,0.532878189,865,865,1730,0.859699392,0.796364932,-0.06333446,0.725164417,0.071200515,0.054472769,-0.300990453,0.405364286,0.180978394
510300,沪深300ETF华泰柏瑞,50,100000,0.0001,5,0.0001,0.0001,0,173,15.66510959,0.532878189,1730,1730,3460,0.859699392,0.796364932,-0.06333446,0.725164417,0.071200515,0.054472769,-0.300990453,0.405364286,0.180978394
510300,沪深300ETF华泰柏瑞,50,200000,0.0001,5,0.0001,0.0001,0,173,15.66510959,0.532878189,3460,3460,6920,0.859699392,0.796364932,-0.06333446,0.725164417,0.071200515,0.054472769,-0.300990453,0.405364286,0.180978394
510300,沪深300ETF华泰柏瑞,50,500000,0.0001,5,0.0001,0.0001,0,173,15.66510959,0.532878189,8650,8650,17300,0.859699392,0.796364932,-0.06333446,0.725164417,0.071200515,0.054472769,-0.300990453,0.405364286,0.180978394
510300,沪深300ETF华泰柏瑞,50,1000000,0.0001,5,0.0001,0.0001,0,173,15.66510959,0.532878189,17300,17300,34600,0.859699392,0.796364932,-0.06333446,0.725164417,0.071200515,0.054472769,-0.300990453,0.405364286,0.180978394
510300,沪深300ETF华泰柏瑞,200,5000,0.0001,5,0.0002,0.001,1,53,4.799137621,0.535034136,265,53,318,0.91245971,0.794633656,-0.117826054,0.725164417,0.069469239,0.054380706,-0.291304554,0.424964046,0.186679903
510300,沪深300ETF华泰柏瑞,250,10000,0.0001,5,0.0005,0.0005,1,57,5.161336687,0.526410349,285,285,570,0.885844788,0.781774542,-0.104070246,0.725164417,0.056610125,0.053694366,-0.327017471,0.422164555,0.164194181
510300,沪深300ETF华泰柏瑞,250,5000,0.0001,5,0.0001,0.001,1,57,5.161336687,0.526410349,285,28.5,313.5,0.885844788,0.771683247,-0.114161541,0.725164417,0.04651883,0.053152593,-0.329371466,0.418778232,0.161375828
510300,沪深300ETF华泰柏瑞,250,8000,0.0001,5,0.0005,0.000625,1,57,5.161336687,0.526410349,285,228,513,0.885844788,0.76916921,-0.116675578,0.725164417,0.044004793,0.053017185,-0.329958714,0.417931421,0.160678239
510300,沪深300ETF华泰柏瑞,200,5000,0.0001,5,0.0005,0.001,1,53,4.799137621,0.535034136,265,132.5,397.5,0.91245971,0.766308284,-0.146151426,0.725164417,0.041143867,0.05286288,-0.29703615,0.41545622,0.177967833
510300,沪深300ETF华泰柏瑞,50,50000,0.0001,5,0.0002,0.0001,0,173,15.66510959,0.532878189,865,1730,2595,0.859699392,0.765506608,-0.094192783,0.725164417,0.040342191,0.052819601,-0.303091954,0.395775446,0.174269228
510300,沪深300ETF华泰柏瑞,50,100000,0.0001,5,0.0002,0.0001,0,173,15.66510959,0.532878189,1730,3460,5190,0.859699392,0.765506608,-0.094192783,0.725164417,0.040342191,0.052819601,-0.303091954,0.395775446,0.174269228
510300,沪深300ETF华泰柏瑞,50,200000,0.0001,5,0.0002,0.0001,0,173,15.66510959,0.532878189,3460,6920,10380,0.859699392,0.765506608,-0.094192783,0.725164417,0.040342191,0.052819601,-0.303091954,0.395775446,0.174269228
510300,沪深300ETF华泰柏瑞,50,500000,0.0001,5,0.0002,0.0001,0,173,15.66510959,0.532878189,8650,17300,25950,0.859699392,0.765506608,-0.094192783,0.725164417,0.040342191,0.052819601,-0.303091954,0.395775446,0.174269228
510300,沪深300ETF华泰柏瑞,50,1000000,0.0001,5,0.0002,0.0001,0,173,15.66510959,0.532878189,17300,34600,51900,0.859699392,0.765506608,-0.094192783,0.725164417,0.040342191,0.052819601,-0.303091954,0.395775446,0.174269228
510300,沪深300ETF华泰柏瑞,250,5000,0.0001,5,0.0002,0.001,1,57,5.161336687,0.526410349,285,57,342,0.885844788,0.761648108,-0.12419668,0.725164417,0.036483691,0.052611045,-0.331717461,0.415390443,0.158601976
159915,创业板ETF易方达,150,50000,0.0001,5,0.0001,0.0001,0,99,8.967649173,0.463695183,495,495,990,0.78735682,0.752312445,-0.035044374,1.997893258,-1.245580813,0.052123928,-0.481282413,0.342103845,0.108302167
159915,创业板ETF易方达,150,100000,0.0001,5,0.0001,0.0001,0,99,8.967649173,0.463695183,990,990,1980,0.78735682,0.752312445,-0.035044374,1.997893258,-1.245580813,0.052123928,-0.481282413,0.342103845,0.108302167
159915,创业板ETF易方达,150,200000,0.0001,5,0.0001,0.0001,0,99,8.967649173,0.463695183,1980,1980,3960,0.78735682,0.752312445,-0.035044374,1.997893258,-1.245580813,0.052123928,-0.481282413,0.342103845,0.108302167
159915,创业板ETF易方达,150,500000,0.0001,5,0.0001,0.0001,0,99,8.967649173,0.463695183,4950,4950,9900,0.78735682,0.752312445,-0.035044374,1.997893258,-1.245580813,0.052123928,-0.481282413,0.342103845,0.108302167
159915,创业板ETF易方达,150,1000000,0.0001,5,0.0001,0.0001,0,99,8.967649173,0.463695183,9900,9900,19800,0.78735682,0.752312445,-0.035044374,1.997893258,-1.245580813,0.052123928,-0.481282413,0.342103845,0.108302167
510300,沪深300ETF华泰柏瑞,50,20000,0.0001,5,0.0001,0.00025,1,173,15.66510959,0.532878189,865,346,1211,0.859699392,0.750275664,-0.109423728,0.725164417,0.025111247,0.051993927,-0.304140412,0.390980972,0.170953694
510300,沪深300ETF华泰柏瑞,200,3000,0.0001,5,0.0001,0.001666667,1,53,4.799137621,0.535034136,265,15.9,280.9,0.91245971,0.741498729,-0.170960981,0.725164417,0.016334312,0.051515154,-0.302093407,0.406999271,0.170527238
159915,创业板ETF易方达,150,50000,0.0001,5,0.0002,0.0001,0,99,8.967649173,0.463695183,495,990,1485,0.78735682,0.735046194,-0.052310626,1.997893258,-1.262847064,0.051180627,-0.483924929,0.33795415,0.1057615
159915,创业板ETF易方达,150,100000,0.0001,5,0.0002,0.0001,0,99,8.967649173,0.463695183,990,1980,2970,0.78735682,0.735046194,-0.052310626,1.997893258,-1.262847064,0.051180627,-0.483924929,0.33795415,0.1057615
159915,创业板ETF易方达,150,200000,0.0001,5,0.0002,0.0001,0,99,8.967649173,0.463695183,1980,3960,5940,0.78735682,0.735046194,-0.052310626,1.997893258,-1.262847064,0.051180627,-0.483924929,0.33795415,0.1057615
159915,创业板ETF易方达,150,500000,0.0001,5,0.0002,0.0001,0,99,8.967649173,0.463695183,4950,9900,14850,0.78735682,0.735046194,-0.052310626,1.997893258,-1.262847064,0.051180627,-0.483924929,0.33795415,0.1057615
159915,创业板ETF易方达,150,1000000,0.0001,5,0.0002,0.0001,0,99,8.967649173,0.463695183,9900,19800,29700,0.78735682,0.735046194,-0.052310626,1.997893258,-1.262847064,0.051180627,-0.483924929,0.33795415,0.1057615
510300,沪深300ETF华泰柏瑞,200,3000,0.0001,5,0.0002,0.001666667,1,53,4.799137621,0.535034136,265,31.8,296.8,0.91245971,0.732283565,-0.180176145,0.725164417,0.007119148,0.051010109,-0.30398083,0.403826649,0.167806994
510300,沪深300ETF华泰柏瑞,250,5000,0.0001,5,0.0005,0.001,1,57,5.161336687,0.526410349,285,142.5,427.5,0.885844788,0.731876566,-0.153968222,0.725164417,0.006712149,0.050987747,-0.338707714,0.405218499,0.150536126
159915,创业板ETF易方达,150,20000,0.0001,5,0.0001,0.00025,1,99,8.967649173,0.463695183,495,198,693,0.78735682,0.726476331,-0.060880488,1.997893258,-1.271416927,0.050709258,-0.485241234,0.335879077,0.104503192
510300,沪深300ETF华泰柏瑞,50,20000,0.0001,5,0.0002,0.00025,1,173,15.66510959,0.532878189,865,692,1557,0.859699392,0.720204592,-0.1394948,0.725164417,-0.004959825,0.050344398,-0.306232758,0.381392016,0.164399125
159915,创业板ETF易方达,150,20000,0.0001,5,0.0002,0.00025,1,99,8.967649173,0.463695183,495,396,891,0.78735682,0.709462113,-0.077894707,1.997893258,-1.288431146,0.049767083,-0.487863976,0.331728494,0.102010162
510300,沪深300ETF华泰柏瑞,250,3000,0.0001,5,0.0001,0.001666667,1,57,5.161336687,0.526410349,285,17.1,302.1,0.885844788,0.705828321,-0.180016467,0.725164417,-0.019336096,0.049546511,-0.344861603,0.396166341,0.143670708
510300,沪深300ETF华泰柏瑞,200,3000,0.0001,5,0.0005,0.001666667,1,53,4.799137621,0.535034136,265,79.5,344.5,0.91245971,0.70492418,-0.20753553,0.725164417,-0.020240237,0.049496126,-0.309613656,0.3943049,0.159864158
510300,沪深300ETF华泰柏瑞,250,3000,0.0001,5,0.0002,0.001666667,1,57,5.161336687,0.526410349,285,34.2,319.2,0.885844788,0.69615979,-0.189684998,0.725164417,-0.029004627,0.049006458,-0.347154939,0.39276934,0.141165953
159915,创业板ETF易方达,150,10000,0.0001,5,0.0001,0.0005,1,99,8.967649173,0.463695183,495,99,594,0.78735682,0.684251525,-0.103105295,1.997893258,-1.313641734,0.048355229,-0.491773542,0.325501571,0.098328244
159915,创业板ETF易方达,150,50000,0.0001,5,0.0005,0.0001,0,99,8.967649173,0.463695183,495,2475,2970,0.78735682,0.684251525,-0.103105295,1.997893258,-1.313641734,0.048355229,-0.491773542,0.325501571,0.098328244
159915,创业板ETF易方达,150,100000,0.0001,5,0.0005,0.0001,0,99,8.967649173,0.463695183,990,4950,5940,0.78735682,0.684251525,-0.103105295,1.997893258,-1.313641734,0.048355229,-0.491773542,0.325501571,0.098328244
159915,创业板ETF易方达,150,200000,0.0001,5,0.0005,0.0001,0,99,8.967649173,0.463695183,1980,9900,11880,0.78735682,0.684251525,-0.103105295,1.997893258,-1.313641734,0.048355229,-0.491773542,0.325501571,0.098328244
159915,创业板ETF易方达,150,500000,0.0001,5,0.0005,0.0001,0,99,8.967649173,0.463695183,4950,24750,29700,0.78735682,0.684251525,-0.103105295,1.997893258,-1.313641734,0.048355229,-0.491773542,0.325501571,0.098328244
159915,创业板ETF易方达,150,1000000,0.0001,5,0.0005,0.0001,0,99,8.967649173,0.463695183,9900,49500,59400,0.78735682,0.684251525,-0.103105295,1.997893258,-1.313641734,0.048355229,-0.491773542,0.325501571,0.098328244
510300,沪深300ETF华泰柏瑞,50,10000,0.0001,5,0.0001,0.0005,1,173,15.66510959,0.532878189,865,173,1038,0.859699392,0.676058455,-0.183640936,0.725164417,-0.049105962,0.047874643,-0.309359877,0.367008854,0.154753885
510300,沪深300ETF华泰柏瑞,50,50000,0.0001,5,0.0005,0.0001,0,173,15.66510959,0.532878189,865,4325,5190,0.859699392,0.676058455,-0.183640936,0.725164417,-0.049105962,0.047874643,-0.309359877,0.367008854,0.154753885
510300,沪深300ETF华泰柏瑞,50,100000,0.0001,5,0.0005,0.0001,0,173,15.66510959,0.532878189,1730,8650,10380,0.859699392,0.676058455,-0.183640936,0.725164417,-0.049105962,0.047874643,-0.309359877,0.367008854,0.154753885
510300,沪深300ETF华泰柏瑞,50,200000,0.0001,5,0.0005,0.0001,0,173,15.66510959,0.532878189,3460,17300,20760,0.859699392,0.676058455,-0.183640936,0.725164417,-0.049105962,0.047874643,-0.309359877,0.367008854,0.154753885
510300,沪深300ETF华泰柏瑞,50,500000,0.0001,5,0.0005,0.0001,0,173,15.66510959,0.532878189,8650,43250,51900,0.859699392,0.676058455,-0.183640936,0.725164417,-0.049105962,0.047874643,-0.309359877,0.367008854,0.154753885
510300,沪深300ETF华泰柏瑞,50,1000000,0.0001,5,0.0005,0.0001,0,173,15.66510959,0.532878189,17300,86500,103800,0.859699392,0.676058455,-0.183640936,0.725164417,-0.049105962,0.047874643,-0.309359877,0.367008854,0.154753885
159915,创业板ETF易方达,150,10000,0.0001,5,0.0002,0.0005,1,99,8.967649173,0.463695183,495,198,693,0.78735682,0.667649294,-0.119707526,1.997893258,-1.330243965,0.04741493,-0.494363649,0.321349622,0.095911036
510300,沪深300ETF华泰柏瑞,250,3000,0.0001,5,0.0005,0.001666667,1,57,5.161336687,0.526410349,285,85.5,370.5,0.885844788,0.667476086,-0.218368702,0.725164417,-0.057688331,0.047387644,-0.353988254,0.382570647,0.133867843
510300,沪深300ETF华泰柏瑞,150,50000,0.0001,5,0.0001,1.00E-04,0,85,7.696730147,0.527128997,425,425,850,0.692719678,0.664220921,-0.028498757,0.725164417,-0.060943496,0.047202336,-0.378019838,0.384222073,0.124867352
510300,沪深300ETF华泰柏瑞,150,100000,0.0001,5,0.0001,1.00E-04,0,85,7.696730147,0.527128997,850,850,1700,0.692719678,0.664220921,-0.028498757,0.725164417,-0.060943496,0.047202336,-0.378019838,0.384222073,0.124867352
510300,沪深300ETF华泰柏瑞,150,200000,0.0001,5,0.0001,1.00E-04,0,85,7.696730147,0.527128997,1700,1700,3400,0.692719678,0.664220921,-0.028498757,0.725164417,-0.060943496,0.047202336,-0.378019838,0.384222073,0.124867352
510300,沪深300ETF华泰柏瑞,150,500000,0.0001,5,0.0001,1.00E-04,0,85,7.696730147,0.527128997,4250,4250,8500,0.692719678,0.664220921,-0.028498757,0.725164417,-0.060943496,0.047202336,-0.378019838,0.384222073,0.124867352
510300,沪深300ETF华泰柏瑞,150,1000000,0.0001,5,0.0001,1.00E-04,0,85,7.696730147,0.527128997,8500,8500,17000,0.692719678,0.664220921,-0.028498757,0.725164417,-0.060943496,0.047202336,-0.378019838,0.384222073,0.124867352
159915,创业板ETF易方达,150,8000,0.0001,5,0.0001,0.000625,1,99,8.967649173,0.463695183,495,79.2,574.2,0.78735682,0.663524112,-0.123832707,1.997893258,-1.334369146,0.047179972,-0.495009151,0.320311555,0.095311313
159915,创业板ETF易方达,150,20000,0.0001,5,0.0005,0.00025,1,99,8.967649173,0.463695183,495,990,1485,0.78735682,0.659409032,-0.127947787,1.997893258,-1.338484226,0.046945061,-0.495653844,0.319273457,0.094713401
510300,沪深300ETF华泰柏瑞,150,50000,0.0001,5,0.0002,1.00E-04,0,85,7.696730147,0.527128997,425,850,1275,0.692719678,0.650149879,-0.042569799,0.725164417,-0.075014538,0.046397497,-0.381798543,0.379066605,0.121523506
510300,沪深300ETF华泰柏瑞,150,100000,0.0001,5,0.0002,1.00E-04,0,85,7.696730147,0.527128997,850,1700,2550,0.692719678,0.650149879,-0.042569799,0.725164417,-0.075014538,0.046397497,-0.381798543,0.379066605,0.121523506
510300,沪深300ETF华泰柏瑞,150,200000,0.0001,5,0.0002,1.00E-04,0,85,7.696730147,0.527128997,1700,3400,5100,0.692719678,0.650149879,-0.042569799,0.725164417,-0.075014538,0.046397497,-0.381798543,0.379066605,0.121523506
510300,沪深300ETF华泰柏瑞,150,500000,0.0001,5,0.0002,1.00E-04,0,85,7.696730147,0.527128997,4250,8500,12750,0.692719678,0.650149879,-0.042569799,0.725164417,-0.075014538,0.046397497,-0.381798543,0.379066605,0.121523506
510300,沪深300ETF华泰柏瑞,150,1000000,0.0001,5,0.0002,1.00E-04,0,85,7.696730147,0.527128997,8500,17000,25500,0.692719678,0.650149879,-0.042569799,0.725164417,-0.075014538,0.046397497,-0.381798543,0.379066605,0.121523506
510300,沪深300ETF华泰柏瑞,50,10000,0.0001,5,0.0002,0.0005,1,173,15.66510959,0.532878189,865,346,1211,0.859699392,0.64725534,-0.212444051,0.725164417,-0.077909077,0.046231161,-0.311437049,0.35742049,0.148444642
159915,创业板ETF易方达,150,8000,0.0001,5,0.0002,0.000625,1,99,8.967649173,0.463695183,495,158.4,653.4,0.78735682,0.647124156,-0.140232663,1.997893258,-1.350769102,0.04624061,-0.497583089,0.316158979,0.092930429
510300,沪深300ETF华泰柏瑞,150,20000,0.0001,5,0.0001,0.00025,1,85,7.696730147,0.527128997,425,170,595,0.692719678,0.643158512,-0.049561166,0.725164417,-0.082005905,0.04599528,-0.383679419,0.376488272,0.119879456
510300,沪深300ETF华泰柏瑞,50,8000,0.0001,5,0.0001,0.000625,1,173,15.66510959,0.532878189,865,138.4,1003.4,0.859699392,0.640131792,-0.219567599,0.725164417,-0.085032625,0.045820668,-0.311955397,0.355023473,0.146882114
510300,沪深300ETF华泰柏瑞,50,20000,0.0001,5,0.0005,0.00025,1,173,15.66510959,0.532878189,865,1730,2595,0.859699392,0.633038872,-0.226660519,0.725164417,-0.092125544,0.045410326,-0.312473369,0.35262649,0.145325427
510300,沪深300ETF华泰柏瑞,150,20000,0.0001,5,0.0002,0.00025,1,85,7.696730147,0.527128997,425,340,765,0.692719678,0.62926348,-0.063456198,0.725164417,-0.095900937,0.045191249,-0.3874243,0.371330438,0.116645365
159915,创业板ETF易方达,150,10000,0.0001,5,0.0005,0.0005,1,99,8.967649173,0.463695183,495,495,990,0.78735682,0.618808453,-0.168548367,1.997893258,-1.379084806,0.044598528,-0.502056566,0.308890837,0.088831679
510300,沪深300ETF华泰柏瑞,50,8000,0.0001,5,0.0002,0.000625,1,173,15.66510959,0.532878189,865,276.8,1141.8,0.859699392,0.611942578,-0.247756814,0.725164417,-0.113221839,0.044180203,-0.314025022,0.345435773,0.140690071
510300,沪深300ETF华泰柏瑞,150,10000,0.0001,5,0.0001,0.0005,1,85,7.696730147,0.527128997,425,85,510,0.692719678,0.608638374,-0.084081304,0.725164417,-0.116526042,0.04398621,-0.392999693,0.363590869,0.111924286
510300,沪深300ETF华泰柏瑞,150,50000,0.0001,5,0.0005,1.00E-04,0,85,7.696730147,0.527128997,425,2125,2550,0.692719678,0.608638374,-0.084081304,0.725164417,-0.116526042,0.04398621,-0.392999693,0.363590869,0.111924286
510300,沪深300ETF华泰柏瑞,150,100000,0.0001,5,0.0005,1.00E-04,0,85,7.696730147,0.527128997,850,4250,5100,0.692719678,0.608638374,-0.084081304,0.725164417,-0.116526042,0.04398621,-0.392999693,0.363590869,0.111924286
510300,沪深300ETF华泰柏瑞,150,200000,0.0001,5,0.0005,1.00E-04,0,85,7.696730147,0.527128997,1700,8500,10200,0.692719678,0.608638374,-0.084081304,0.725164417,-0.116526042,0.04398621,-0.392999693,0.363590869,0.111924286
510300,沪深300ETF华泰柏瑞,150,500000,0.0001,5,0.0005,1.00E-04,0,85,7.696730147,0.527128997,4250,21250,25500,0.692719678,0.608638374,-0.084081304,0.725164417,-0.116526042,0.04398621,-0.392999693,0.363590869,0.111924286
510300,沪深300ETF华泰柏瑞,150,1000000,0.0001,5,0.0005,1.00E-04,0,85,7.696730147,0.527128997,8500,42500,51000,0.692719678,0.608638374,-0.084081304,0.725164417,-0.116526042,0.04398621,-0.392999693,0.363590869,0.111924286
159915,创业板ETF易方达,150,5000,0.0001,5,0.0001,0.001,1,99,8.967649173,0.463695183,495,49.5,544.5,0.78735682,0.602844956,-0.184511864,1.997893258,-1.395048303,0.043661223,-0.504595281,0.304737005,0.086527213
159915,创业板ETF易方达,150,8000,0.0001,5,0.0005,0.000625,1,99,8.967649173,0.463695183,495,396,891,0.78735682,0.598878491,-0.188478328,1.997893258,-1.399014767,0.043427014,-0.505227974,0.303698481,0.085955284
510300,沪深300ETF华泰柏瑞,150,10000,0.0001,5,0.0002,0.0005,1,85,7.696730147,0.527128997,425,170,595,0.692719678,0.59503187,-0.097687808,0.725164417,-0.130132547,0.043183523,-0.396688861,0.358429352,0.108859932
510300,沪深300ETF华泰柏瑞,150,8000,0.0001,5,0.0001,0.000625,1,85,7.696730147,0.527128997,425,68,493,0.692719678,0.591648054,-0.101071624,0.725164417,-0.133516363,0.042982935,-0.397607702,0.357138754,0.108103879
510300,沪深300ETF华泰柏瑞,150,20000,0.0001,5,0.0005,0.00025,1,85,7.696730147,0.527128997,425,850,1275,0.692719678,0.588271332,-0.104448346,0.725164417,-0.136893085,0.04278238,-0.398525166,0.355848072,0.107351766
