strategy_key,strategy_name,full_annualized_return,full_max_drawdown,is_annualized_return,is_max_drawdown,is_sharpe_like_no_rf,oos_annualized_return,oos_max_drawdown,oos_sharpe_like_no_rf,full_universe_annualized_return,full_universe_max_drawdown,annualized_return_oos_minus_is,max_drawdown_oos_minus_is,sharpe_oos_minus_is,stability_flag
top1_42d,Top1 42日,0.28594976932888483,-0.4728234383157832,0.37779203109413206,-0.3657794057714052,1.0287863063736122,0.15573872504824537,-0.3889413535191546,0.5775236462129159,0.16593139223313513,-0.4728234383157832,-0.2220533060458867,-0.02316194774774938,-0.4512626601606964,样本外明显退化
top1_risk_filter_42d,Top1风险过滤 42日,0.28594976932888483,-0.4728234383157832,0.37779203109413206,-0.3657794057714052,1.0287863063736122,0.15573872504824537,-0.3889413535191546,0.5775236462129159,0.16593139223313513,-0.4728234383157832,-0.2220533060458867,-0.02316194774774938,-0.4512626601606964,样本外明显退化
top2_42d,Top2等权 42日,0.2081357050431778,-0.4605813684692449,0.28883498588357504,-0.3776006123503226,0.9970940065178622,0.0935697399922486,-0.3676146953496714,0.4436637053740049,0.12662115347665304,-0.4605813684692449,-0.19526524589132643,0.009985917000651212,-0.5534303011438573,样本外明显退化
top2_risk_filter_42d,Top2风险过滤 42日,0.2081357050431778,-0.4605813684692449,0.28883498588357504,-0.3776006123503226,0.9970940065178622,0.0935697399922486,-0.3676146953496714,0.4436637053740049,0.12662115347665304,-0.4605813684692449,-0.19526524589132643,0.009985917000651212,-0.5534303011438573,样本外明显退化
top3_42d,Top3等权 42日,0.127647782919744,-0.49786239701410173,0.19196339456875355,-0.3776006123503226,0.7611127363070277,0.03673064148381999,-0.40653612722836063,0.2688016137418996,0.06436678516245853,-0.49786239701410173,-0.15523275308493356,-0.028935514878038027,-0.4923111225651281,样本外明显退化
top3_risk_filter_42d,Top3风险过滤 42日,0.127647782919744,-0.49786239701410173,0.19196339456875355,-0.3776006123503226,0.7611127363070277,0.03673064148381999,-0.40653612722836063,0.2688016137418996,0.06436678516245853,-0.49786239701410173,-0.15523275308493356,-0.028935514878038027,-0.4923111225651281,样本外明显退化
